"Parse %","Name","Amount","Overheal","Ilvl","Ilvl %","Active","HPS",""
"70","Milku","855349$10.93%855.3k","50.58%","-","69","80.94%","225.9",""
"58","Deyn","842115$10.76%842.1k","37.95%","70","65","54.24%","222.5",""
"48","Ghazan","807784$10.32%807.8k","36.56%","-","51","55.03%","213.4",""
"59","Wangcake","805688$10.29%805.7k","41.61%","74","56","79.83%","212.8",""
"44","Drgupta","761901$9.73%761.9k","40.10%","67","60","65.93%","201.3",""
"43","Pythagorean","657148$8.39%657.1k","34.61%","-","46","54.11%","173.6",""
"63","Tauraheim","619238$7.91%619.2k","53.28%","-","64","67.54%","163.6",""
"47","Slecht","513867$6.56%513.9k","47.28%","70","52","65.32%","135.7",""
"29","Lumieux","496747$6.35%496.7k","43.95%","-","46","67.32%","131.2",""
"39","Necrohealya","491616$6.28%491.6k","45.20%","-","45","57.90%","129.9",""
"78","Eighchbar","325417$4.16%325.4k","43.60%","-","82","34.33%","86.0",""
"18","Lavain","188618$2.41%188.6k","51.22%","68","25","21.91%","49.8",""
"83","Guliveris","42477$0.54%42.5k","32.64%","-","83","55.91%","11.2",""
"86","Ultimecia","35743$0.46%35.7k","19.85%","-","84","1.64%","9.4",""
"62","Akecheta","32279$0.41%32.3k","41.36%","-","62","56.54%","8.5",""
"57","Dohvyk","30152$0.39%30.2k","39.20%","-","56","59.95%","8.0",""
"77","Synergy","29065$0.37%29.1k","25.74%","-","76","6.45%","7.7",""
"52","Flatzz","28393$0.36%28.4k","38.29%","-","50","39.41%","7.5",""
"50","Furckinstein","24834$0.32%24.8k","41.98%","-","50","48.96%","6.6",""
"58","Changó","24548$0.31%24.5k","49.06%","-","57","48.58%","6.5",""
"69","Kirilov","23748$0.30%23.7k","54.14%","-","67","20.33%","6.3",""
"91","Pemberstone","21420$0.27%21.4k","22.80%","-","91","2.97%","5.7",""
"69","Deadstrike","18268$0.23%18.3k","59.45%","-","68","18.90%","4.8",""
"44","Mortifier","17916$0.23%17.9k","14.47%","-","46","2.41%","4.7",""
"88","Stankdik","16784$0.21%16.8k","-","-","88","0.77%","4.4",""
"70","Jáx","16041$0.20%16.0k","-","-","68","1.10%","4.2",""
"70","Kurtz","12682$0.16%12.7k","-","72","70","0.68%","3.4",""
"27","Parisshelton","12371$0.16%12.4k","-","70","27","1.25%","3.3",""
"95","Ugara","12175$0.16%12.2k","4.99%","-","94","0.00%","3.2",""
"75","Seadub","11016$0.14%11.0k","39.60%","-","76","0.00%","2.9",""
"75","Irisviiel","8766$0.11%8.8k","14.61%","73","79","0.79%","2.3",""
"73","Gaunz","8298$0.11%8.3k","7.09%","-","75","0.00%","2.2",""
"87","Pointed","5661$0.07%5.7k","8.86%","-","82","0.87%","1.5",""
"73","Melven","5650$0.07%5.7k","-","66","69","0.00%","1.5",""
"88","Dietolive","5365$0.07%5.4k","21.63%","72","87","0.00%","1.4",""
"93","Urumettu","4851$0.06%4.9k","-","-","95","0.00%","1.3",""
"86","Hbar","4778$0.06%4.8k","16.63%","-","76","0.85%","1.3",""
"70","Ishney","4646$0.06%4.6k","27.36%","-","74","0.00%","1.2",""
"24","Duhd","2867$0.04%2.9k","-","-","23","0.00%","0.8",""
"-","Jiero","2609$0.03%2.6k","-","-","-","0.00%","0.7",""
