"Parse %","Name","Amount","Overheal","Ilvl","Ilvl %","Active","HPS",""
"50","Wangcake","1212416$8.77%1.21m","40.62%","-","47","68.86%","173.6",""
"76","Eighchbar","1183536$8.56%1.18m","39.65%","-","81","69.13%","169.5",""
"68","Tauraheim","1083361$7.83%1.08m","50.07%","-","68","70.74%","155.1",""
"58","Milku","1076920$7.79%1.08m","53.14%","-","52","69.30%","154.2",""
"34","Lavain","1056020$7.64%1.06m","35.88%","70","42","53.29%","151.2",""
"37","Deyn","1030227$7.45%1.03m","39.20%","71","45","38.31%","147.5",""
"36","Drgupta","1016352$7.35%1.02m","42.01%","-","48","57.01%","145.5",""
"31","Pythagorean","993836$7.19%993.8k","33.09%","-","29","51.44%","142.3",""
"31","Necrohealya","899805$6.51%899.8k","53.18%","-","35","70.25%","128.8",""
"22","Ghazan","861094$6.23%861.1k","35.69%","-","24","36.63%","123.3",""
"30","Shamallama","800624$5.79%800.6k","28.75%","69","39","29.39%","114.6",""
"48","Slecht","797958$5.77%798.0k","48.14%","70","58","62.13%","114.3",""
"17","Lumieux","772454$5.58%772.5k","45.30%","-","24","54.93%","110.6",""
"61","Decimous","66179$0.48%66.2k","29.36%","-","63","36.51%","9.5",""
"77","Flatzz","65847$0.48%65.8k","24.18%","-","76","38.02%","9.4",""
"79","Guliveris","65115$0.47%65.1k","31.47%","-","78","40.84%","9.3",""
"75","Ultimecia","64963$0.47%65.0k","18.09%","-","74","1.41%","9.3",""
"79","Synergy","53634$0.39%53.6k","19.37%","-","80","4.72%","7.7",""
"66","Lexzie","52923$0.38%52.9k","32.71%","-","69","30.27%","7.6",""
"80","Nimda","50720$0.37%50.7k","12.91%","-","79","2.96%","7.3",""
"62","Furckinstein","50532$0.37%50.5k","37.84%","-","61","38.11%","7.2",""
"58","Dohvyk","49948$0.36%49.9k","40.86%","-","58","41.58%","7.2",""
"85","Gaunz","48220$0.35%48.2k","0.52%","-","82","1.34%","6.9",""
"58","Akecheta","45965$0.33%46.0k","40.61%","-","57","42.21%","6.6",""
"74","Seadub","45757$0.33%45.8k","18.57%","-","72","0.91%","6.6",""
"72","Kirilov","39277$0.28%39.3k","24.68%","74","71","4.25%","5.6",""
"72","Deadstrike","36239$0.26%36.2k","48.67%","-","72","14.05%","5.2",""
"11","Kasako","34099$0.25%34.1k","2.59%","66","30","1.21%","4.9",""
"83","Ishney","31773$0.23%31.8k","0.94%","-","82","1.48%","4.5",""
"37","Chrg","30986$0.22%31.0k","40.34%","62","47","29.08%","4.4",""
"53","Garglegop","27037$0.20%27.0k","43.07%","-","52","24.70%","3.9",""
"76","Pemberstone","25160$0.18%25.2k","38.06%","-","75","2.43%","3.6",""
"77","Parisshelton","24072$0.17%24.1k","-","74","77","0.00%","3.4",""
"79","Urumettu","22257$0.16%22.3k","-","-","78","0.58%","3.2",""
"77","Irisviiel","20769$0.15%20.8k","-","-","73","0.74%","3.0",""
"77","Ugara","20300$0.15%20.3k","0.23%","-","78","1.07%","2.9",""
"78","Duhd","19939$0.14%19.9k","-","72","77","0.00%","2.9",""
"77","Melven","19676$0.14%19.7k","-","-","71","0.64%","2.8",""
"75","Jáx","18906$0.14%18.9k","0.72%","-","73","0.00%","2.7",""
"43","Mortifier","16282$0.12%16.3k","21.08%","-","45","0.96%","2.3",""
