"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"68","Akecheta","2243820$5.70%2.24m","-","65","80.17%","452.6",""
"70","Nimda","2165658$5.50%2.17m","-","80","75.48%","436.8",""
"69","Furckinstein","2088034$5.30%2.09m","-","66","76.76%","421.2",""
"56","Flatzz","2044991$5.19%2.04m","-","53","76.70%","412.5",""
"58","Synergy","1813792$4.61%1.81m","-","60","67.93%","365.9",""
"46","Changó","1799502$4.57%1.80m","-","44","72.46%","363.0",""
"74","Parisshelton","1767649$4.49%1.77m","-","69","60.36%","356.6",""
"59","Ultimecia","1762992$4.48%1.76m","-","44","59.70%","355.6",""
"51","Deadstrike","1761263$4.47%1.76m","-","53","69.37%","355.3",""
"49","Lexzie","1723325$4.38%1.72m","-","72","74.97%","347.6",""
"75","Duhd","1592272$4.04%1.59m","69","79","48.74%","321.2",""
"40","Chrg","1566582$3.98%1.57m","-","66","69.58%","316.0",""
"73","Guliveris","1497630$3.80%1.50m","-","69","75.99%","302.1",""
"94","Gouff","1476188$3.75%1.48m","-","96","37.98%","297.8",""
"61","Urumettu","1466078$3.72%1.47m","-","58","65.12%","295.7",""
"44","Kurtz","1394781$3.54%1.39m","-","45","53.34%","281.3",""
"50","Garglegop","1338690$3.40%1.34m","-","51","80.43%","270.0",""
"55","Irisviiel","1329058$3.37%1.33m","-","39","68.47%","268.1",""
"44","Olom","1282170$3.26%1.28m","-","51","48.76%","258.6",""
"85","Pemberstone","1235597$3.14%1.24m","-","80","78.16%","249.2",""
"22","Seadub","1080827$2.74%1.08m","-","21","47.27%","218.0",""
"36","Aleisterr","1066506$2.71%1.07m","-","56","46.32%","215.1",""
"27","Ishney","1039999$2.64%1.04m","-","22","55.98%","209.8",""
"29","Mortifier","901436$2.29%901.4k","-","28","70.65%","181.8",""
"14","Ugara","769279$1.95%769.3k","-","11","48.37%","155.2",""
"32","Gamerguzzler","481004$1.22%481.0k","66","36","26.48%","97.0",""
"21","Tacomojo","296820$0.75%296.8k","64","37","19.33%","59.9",""
"64","Ghazan","282214$0.72%282.2k","-","61","16.49%","56.9",""
"82","Shamallama","57403$0.15%57.4k","-","83","5.07%","11.6",""
"89","Pythagorean","24138$0.06%24.1k","-","89","2.41%","4.9",""
"97","Milku","12895$0.03%12.9k","73","97","0.00%","2.6",""
"98","Slecht","12352$0.03%12.4k","70","97","2.63%","2.5",""
"78","Wangcake","4370$0.01%4.4k","75","78","0.00%","0.9",""
"-","Lavain","1241$0.00%1.2k","-","-","0.00%","0.3",""
"-","Eighchbar","679$0.00%679.0","-","-","0.00%","0.1",""
"81","Drgupta","654$0.00%654.0","68","81","0.00%","0.1",""
"-","Deyn","559$0.00%559.0","-","-","0.00%","0.1",""
