"Parse %","Name","Amount","Overheal","Ilvl","Ilvl %","Active","HPS",""
"53","Deyn","935576$10.92%935.6k","29.87%","-","53","44.21%","182.7",""
"48","Pythagorean","781990$9.13%782.0k","40.42%","-","51","64.11%","152.7",""
"30","Wangcake","727834$8.50%727.8k","41.01%","-","36","71.08%","142.2",""
"33","Takanu","722017$8.43%722.0k","29.33%","-","40","43.56%","141.0",""
"63","Eighchbar","707236$8.26%707.2k","37.52%","-","75","67.11%","138.1",""
"50","Tazdink","691536$8.07%691.5k","20.86%","-","53","43.17%","135.1",""
"49","Milku","673505$7.86%673.5k","41.57%","-","48","74.61%","131.5",""
"67","Enders","665936$7.77%665.9k","26.87%","67","74","42.34%","130.1",""
"37","Gonz","588414$6.87%588.4k","25.30%","67","39","26.93%","114.9",""
"40","Ghazan","575884$6.72%575.9k","27.52%","-","42","28.26%","112.5",""
"42","Necrohealya","496138$5.79%496.1k","50.88%","-","44","55.86%","96.9",""
"46","Slecht","484611$5.66%484.6k","45.82%","64","65","68.34%","94.7",""
"89","Hoebowjoe","71999$0.84%72.0k","2.45%","-","89","6.93%","14.1",""
"83","Mogs","44988$0.53%45.0k","-","63","85","4.82%","8.8",""
"83","Ultimecia","36847$0.43%36.8k","25.76%","-","83","5.62%","7.2",""
"44","Cubensis","36590$0.43%36.6k","37.96%","61","72","3.58%","7.1",""
"62","Akecheta","30921$0.36%30.9k","31.77%","-","60","41.78%","6.0",""
"71","Leetwreck","30748$0.36%30.7k","34.78%","-","70","46.23%","6.0",""
"65","Impervious","26402$0.31%26.4k","33.53%","-","64","38.56%","5.2",""
"74","Bandakar","22674$0.26%22.7k","13.80%","-","76","5.92%","4.4",""
"61","Furckinstein","21735$0.25%21.7k","35.13%","-","63","27.51%","4.2",""
"77","Cavander","21077$0.25%21.1k","10.10%","-","78","0.81%","4.1",""
"53","Changó","19642$0.23%19.6k","39.92%","67","51","32.45%","3.8",""
"73","Valara","17711$0.21%17.7k","1.64%","-","76","2.09%","3.5",""
"66","Danty","15964$0.19%16.0k","25.62%","-","65","17.86%","3.1",""
"77","Deadstrike","13821$0.16%13.8k","33.55%","-","78","4.10%","2.7",""
"74","Dietolive","12971$0.15%13.0k","12.04%","-","74","0.00%","2.5",""
"79","Minuteman","10552$0.12%10.6k","23.06%","-","80","1.52%","2.1",""
"53","Crox","10133$0.12%10.1k","31.70%","-","53","1.29%","2.0",""
"71","Kirilov","9392$0.11%9.4k","29.73%","-","72","2.41%","1.8",""
"81","Chainguin","9198$0.11%9.2k","22.12%","-","82","1.31%","1.8",""
"67","Trii","8448$0.10%8.4k","19.86%","-","70","0.84%","1.7",""
"88","Urumettu","8029$0.09%8.0k","6.07%","-","88","0.54%","1.6",""
"91","Spicyhot","6500$0.08%6.5k","-","66","91","0.00%","1.3",""
"68","Pemberstone","5999$0.07%6.0k","36.06%","-","69","0.51%","1.2",""
"77","Ishney","5498$0.06%5.5k","27.66%","-","78","0.00%","1.1",""
"21","Darunor","5229$0.06%5.2k","44.13%","-","22","1.11%","1.0",""
"95","Kagomi","4941$0.06%4.9k","-","65","95","0.00%","1.0",""
"40","Dirtÿ","4121$0.05%4.1k","-","-","43","0.00%","0.8",""
"66","Dankling","3353$0.04%3.4k","34.29%","-","66","0.00%","0.7",""
"-","Healing Stream Totem V","28$0.00%28.0","90.82%","-","-","0.00%","0.0",""
