"Parse %","Name","Amount","Overheal","Ilvl","Ilvl %","Active","HPS",""
"56","Drgupta","560651$12.08%560.7k","40.18%","68","67","70.30%","213.4",""
"69","Eighchbar","511124$11.02%511.1k","37.90%","-","71","74.61%","194.6",""
"46","Wangcake","493448$10.64%493.4k","46.91%","74","41","75.98%","187.8",""
"50","Pythagorean","477296$10.29%477.3k","26.29%","-","47","53.55%","181.7",""
"59","Milku","428936$9.25%428.9k","53.55%","-","54","78.34%","163.3",""
"62","Shamallama","420071$9.05%420.1k","23.82%","-","72","36.91%","159.9",""
"40","Ghazan","386169$8.32%386.2k","35.47%","-","39","45.21%","147.0",""
"32","Necrohealya","362564$7.81%362.6k","51.30%","73","30","66.55%","138.0",""
"42","Slecht","352998$7.61%353.0k","47.31%","70","47","67.68%","134.4",""
"21","Nanahanapan","246668$5.32%246.7k","41.64%","56","58","60.21%","93.9",""
"94","Tacomojo","131705$2.84%131.7k","24.73%","-","94","13.99%","50.1",""
"67","Chrg","21821$0.47%21.8k","38.99%","62","68","55.58%","8.3",""
"81","Gonz","21770$0.47%21.8k","18.68%","-","80","2.85%","8.3",""
"68","Flatzz","17505$0.38%17.5k","44.38%","-","66","60.75%","6.7",""
"62","Renke","17369$0.37%17.4k","47.75%","-","64","47.40%","6.6",""
"72","Garglegop","17140$0.37%17.1k","51.11%","-","72","39.50%","6.5",""
"90","Pemberstone","17100$0.37%17.1k","37.64%","-","89","5.70%","6.5",""
"53","Furckinstein","13614$0.29%13.6k","51.53%","-","50","50.26%","5.2",""
"56","Guliveris","13020$0.28%13.0k","53.23%","-","58","50.76%","5.0",""
"57","Dohvyk","13020$0.28%13.0k","55.69%","-","54","56.64%","5.0",""
"65","Kurtz","12201$0.26%12.2k","8.70%","-","64","2.49%","4.6",""
"34","Jàsper","11856$0.26%11.9k","33.14%","-","35","42.85%","4.5",""
"70","Dietolive","11792$0.25%11.8k","18.18%","72","68","2.27%","4.5",""
"46","Lexzie","10896$0.23%10.9k","55.51%","-","47","49.22%","4.1",""
"84","Zugshirt","10325$0.22%10.3k","6.30%","-","82","0.00%","3.9",""
"77","Synergy","9257$0.20%9.3k","38.97%","-","76","6.34%","3.5",""
"81","Ultimecia","9056$0.20%9.1k","51.17%","-","81","0.00%","3.4",""
"73","Deadstrike","8171$0.18%8.2k","68.84%","-","73","20.65%","3.1",""
"69","Kirilov","8103$0.17%8.1k","43.57%","-","67","5.77%","3.1",""
"88","Irisviiel","5747$0.12%5.7k","4.15%","76","84","0.76%","2.2",""
"81","Urumettu","5264$0.11%5.3k","11.68%","-","83","0.76%","2.0",""
"54","Parisshelton","4742$0.10%4.7k","-","74","53","1.70%","1.8",""
"31","Mortifier","3071$0.07%3.1k","9.54%","-","29","0.00%","1.2",""
"65","Nimda","2301$0.05%2.3k","61.53%","-","65","0.87%","0.9",""
"23","Duhd","1823$0.04%1.8k","-","-","22","0.68%","0.7",""
"11","Melven","1000$0.02%1,000.0","50.00%","-","11","0.00%","0.4",""
