"Name","Amount","Mitigated","Ilvl","Active","DTPS",""
"Crox","788015$16.48%788.0k","53.88%","-","65.43%","293.0",""
"Bandakar","399486$8.36%399.5k","49.77%","-","44.98%","148.6",""
"Guliveris","374869$7.84%374.9k","41.46%","-","35.82%","139.4",""
"Pemberstone","260329$5.44%260.3k","48.42%","-","25.56%","96.8",""
"Furckinstein","223086$4.67%223.1k","17.39%","-","22.86%","83.0",""
"Changó","176693$3.70%176.7k","14.68%","-","18.00%","65.7",""
"Buffymctank","174358$3.65%174.4k","12.11%","-","17.47%","64.8",""
"Minuteman","159350$3.33%159.4k","8.59%","-","18.06%","59.3",""
"Flatzz","154331$3.23%154.3k","9.53%","65","18.40%","57.4",""
"Dohvyk","152144$3.18%152.1k","9.08%","-","17.21%","56.6",""
"Deadstrike","129641$2.71%129.6k","12.04%","69","18.65%","48.2",""
"Stankdik","129276$2.70%129.3k","10.07%","-","15.67%","48.1",""
"Decimous","118714$2.48%118.7k","11.37%","55","11.56%","44.1",""
"Dankling","109968$2.30%110.0k","10.44%","66","14.87%","40.9",""
"Gaunz","97271$2.03%97.3k","6.65%","66","6.63%","36.2",""
"Dietolive","87708$1.83%87.7k","5.65%","70","7.85%","32.6",""
"Seadub","85632$1.79%85.6k","7.64%","70","6.25%","31.8",""
"Ghazan","78551$1.64%78.6k","10.39%","-","5.52%","29.2",""
"Dirtÿ","71010$1.49%71.0k","12.27%","71","4.39%","26.4",""
"Ratshot","67333$1.41%67.3k","6.70%","61","4.58%","25.0",""
"Deyn","66156$1.38%66.2k","11.72%","-","5.29%","24.6",""
"Milku","63514$1.33%63.5k","10.50%","-","5.76%","23.6",""
"Yunghelga","58200$1.22%58.2k","10.96%","64","4.96%","21.6",""
"Cubensis","56842$1.19%56.8k","20.26%","63","2.77%","21.1",""
"Parisshelton","54325$1.14%54.3k","13.35%","68","1.56%","20.2",""
"Jiero","51757$1.08%51.8k","14.65%","-","3.39%","19.2",""
"Sur","49728$1.04%49.7k","15.18%","68","3.08%","18.5",""
"Slecht","49537$1.04%49.5k","10.44%","67","4.80%","18.4",""
"Duhd","49201$1.03%49.2k","10.39%","64","1.39%","18.3",""
"Wangcake","48451$1.01%48.5k","7.28%","70","2.15%","18.0",""
"Tauraheim","46678$0.98%46.7k","4.23%","-","2.58%","17.4",""
"Tumblebug","44215$0.92%44.2k","7.50%","66","1.98%","16.4",""
"Shelton","43249$0.90%43.2k","7.75%","66","1.92%","16.1",""
"Vannawight","41942$0.88%41.9k","7.90%","61","1.33%","15.6",""
"Irisviiel","41475$0.87%41.5k","7.18%","61","1.47%","15.4",""
"Necrohealya","40011$0.84%40.0k","5.16%","71","2.27%","14.9",""
"Ishney","37929$0.79%37.9k","13.09%","73","3.32%","14.1",""
"Paskal","37078$0.78%37.1k","10.16%","-","1.39%","13.8",""
"Fossett","35640$0.75%35.6k","3.22%","68","1.97%","13.3",""
"Valara","27565$0.58%27.6k","5.83%","67","0.89%","10.3",""
