"Parse %","Name","Amount","Overheal","Ilvl","Ilvl %","Active","HPS",""
"47","Drgupta","628425$11.02%628.4k","37.28%","70","53","68.43%","236.9",""
"58","Milku","549629$9.64%549.6k","50.01%","-","51","83.05%","207.2",""
"45","Shamallama","537169$9.42%537.2k","25.78%","-","48","49.96%","202.5",""
"38","Ghazan","507440$8.90%507.4k","38.15%","-","36","45.77%","191.3",""
"68","Tauraheim","502783$8.82%502.8k","52.34%","73","64","81.01%","189.5",""
"38","Wangcake","492497$8.64%492.5k","45.52%","74","34","81.85%","185.6",""
"39","Pythagorean","466975$8.19%467.0k","33.50%","-","35","62.84%","176.0",""
"37","Lumieux","443496$7.78%443.5k","45.65%","-","41","74.77%","167.2",""
"65","Eighchbar","407432$7.14%407.4k","46.15%","-","67","71.05%","153.6",""
"20","Nanahanapan","326914$5.73%326.9k","43.15%","-","42","67.70%","123.2",""
"35","Slecht","302952$5.31%303.0k","52.27%","71","36","69.49%","114.2",""
"17","Necrohealya","277788$4.87%277.8k","44.22%","75","13","50.40%","104.7",""
"87","Pemberstone","22331$0.39%22.3k","46.17%","-","87","10.41%","8.4",""
"84","Ultimecia","21125$0.37%21.1k","22.48%","-","84","1.10%","8.0",""
"64","Dohvyk","18381$0.32%18.4k","47.48%","-","62","62.22%","6.9",""
"55","Garglegop","17198$0.30%17.2k","47.18%","-","54","40.96%","6.5",""
"78","Nimda","16443$0.29%16.4k","16.33%","69","78","5.36%","6.2",""
"57","Akecheta","15750$0.28%15.8k","41.96%","-","55","59.84%","5.9",""
"59","Furckinstein","15728$0.28%15.7k","49.52%","-","57","48.47%","5.9",""
"73","Bandakar","15309$0.27%15.3k","41.49%","-","75","45.01%","5.8",""
"46","Guliveris","15249$0.27%15.2k","42.54%","-","52","46.21%","5.7",""
"43","Flatzz","13489$0.24%13.5k","46.27%","-","42","48.58%","5.1",""
"85","Olom","11832$0.21%11.8k","14.70%","-","86","2.31%","4.5",""
"43","Renke","11179$0.20%11.2k","46.16%","-","43","38.42%","4.2",""
"79","Dietolive","10831$0.19%10.8k","23.80%","72","78","0.87%","4.1",""
"76","Parisshelton","10618$0.19%10.6k","-","-","76","1.82%","4.0",""
"72","Synergy","7103$0.12%7.1k","42.45%","-","70","5.47%","2.7",""
"69","Accessdenied","6010$0.11%6.0k","33.69%","-","70","1.75%","2.3",""
"77","Gaunz","5820$0.10%5.8k","4.12%","-","80","0.00%","2.2",""
"80","Urumettu","5487$0.10%5.5k","30.08%","-","82","0.83%","2.1",""
"81","Irisviiel","5014$0.09%5.0k","33.54%","-","79","0.83%","1.9",""
"78","Melow","4265$0.07%4.3k","23.15%","68","77","1.17%","1.6",""
"35","Muja","3664$0.06%3.7k","-","-","36","0.92%","1.4",""
"78","Deadstrike","3000$0.05%3.0k","36.17%","-","71","2.45%","1.1",""
"80","Ishney","2557$0.04%2.6k","36.08%","-","82","0.53%","1.0",""
"12","Duhd","920$0.02%920.0","-","73","11","0.00%","0.3",""
"15","Mortifier","386$0.01%386.0","45.48%","-","10","0.00%","0.1",""
