"Parse %","Name","Amount","Overheal","Ilvl","Ilvl %","Active","HPS",""
"54","Enders","823880$10.94%823.9k","39.14%","-","59","65.76%","167.6",""
"77","Eighchbar","816083$10.84%816.1k","34.16%","68","81","78.84%","166.0",""
"51","Wangcake","747986$9.93%748.0k","36.46%","-","51","69.70%","152.2",""
"41","Yunghelga","692455$9.20%692.5k","16.17%","-","59","35.50%","140.9",""
"42","Pythagorean","678862$9.02%678.9k","34.09%","70","42","55.02%","138.1",""
"53","Ratshot","669798$8.90%669.8k","38.36%","-","71","61.93%","136.3",""
"58","Milku","653631$8.68%653.6k","41.82%","-","54","66.29%","133.0",""
"53","Slecht","615650$8.18%615.7k","45.54%","67","62","67.88%","125.3",""
"37","Necrohealya","579109$7.69%579.1k","52.51%","-","34","61.50%","117.8",""
"22","Gonz","472026$6.27%472.0k","23.51%","-","23","23.54%","96.0",""
"28","Ghazan","335088$4.45%335.1k","18.19%","-","25","22.14%","68.2",""
"91","Hoebowjoe","69692$0.93%69.7k","-","-","92","5.96%","14.2",""
"85","Ultimecia","48711$0.65%48.7k","30.65%","-","85","6.67%","9.9",""
"66","Akecheta","33188$0.44%33.2k","43.58%","-","64","59.99%","6.8",""
"76","Bandakar","30500$0.41%30.5k","41.12%","-","75","49.92%","6.2",""
"61","Changó","24277$0.32%24.3k","52.44%","-","59","52.01%","4.9",""
"72","Dietolive","21816$0.29%21.8k","19.42%","-","72","1.38%","4.4",""
"50","Dohvyk","21727$0.29%21.7k","48.41%","62","52","51.52%","4.4",""
"62","Danty","21707$0.29%21.7k","43.42%","-","60","35.75%","4.4",""
"89","Pemberstone","21353$0.28%21.4k","35.42%","-","89","5.02%","4.3",""
"51","Guliveris","21027$0.28%21.0k","44.25%","-","50","45.65%","4.3",""
"82","Smitty","20304$0.27%20.3k","0.35%","-","84","2.16%","4.1",""
"88","Flesharrow","15541$0.21%15.5k","0.28%","-","88","1.04%","3.2",""
"70","Valara","14286$0.19%14.3k","-","-","69","1.83%","2.9",""
"73","Deadstrike","10938$0.15%10.9k","48.38%","-","76","5.41%","2.2",""
"59","Parisshelton","8052$0.11%8.1k","-","-","59","0.89%","1.6",""
"68","Seadub","6938$0.09%6.9k","66.94%","68","68","1.85%","1.4",""
"88","Ishney","6373$0.08%6.4k","13.64%","71","87","0.00%","1.3",""
"33","Guki","6001$0.08%6.0k","9.60%","-","33","1.11%","1.2",""
"49","Crox","5905$0.08%5.9k","43.62%","-","49","0.91%","1.2",""
"66","Stankdik","5830$0.08%5.8k","44.57%","-","71","1.12%","1.2",""
"25","Duhd","5788$0.08%5.8k","-","-","37","0.65%","1.2",""
"45","Furckinstein","5641$0.07%5.6k","28.03%","-","43","0.99%","1.1",""
"59","Fossett","5628$0.07%5.6k","37.03%","-","60","0.68%","1.1",""
"75","Spicyhot","4960$0.07%5.0k","4.80%","-","75","0.52%","1.0",""
"58","Kirilov","3010$0.04%3.0k","64.59%","-","62","1.72%","0.6",""
"28","Flatzz","2934$0.04%2.9k","15.23%","-","25","0.77%","0.6",""
"59","Irisviiel","2695$0.04%2.7k","8.33%","61","67","0.00%","0.5",""
