"Parse %","Name","Amount","Overheal","Ilvl","Ilvl %","Active","HPS",""
"48","Deyn","634694$12.91%634.7k","37.06%","71","46","44.72%","251.9",""
"78","Eighchbar","535822$10.90%535.8k","36.80%","71","77","77.07%","212.7",""
"41","Cubensis","508504$10.34%508.5k","33.92%","68","48","55.31%","201.8",""
"72","Tauraheim","465114$9.46%465.1k","49.54%","-","64","70.84%","184.6",""
"62","Milku","445915$9.07%445.9k","53.24%","74","49","74.02%","177.0",""
"49","Pythagorean","437039$8.89%437.0k","26.10%","-","40","50.52%","173.4",""
"46","Lumieux","427344$8.69%427.3k","43.96%","67","55","75.51%","169.6",""
"28","Shamallama","420473$8.55%420.5k","28.97%","70","28","41.32%","166.9",""
"33","Slecht","257964$5.25%258.0k","49.67%","71","29","53.83%","102.4",""
"10","Furky","214123$4.36%214.1k","38.59%","51","38","47.38%","85.0",""
"12","Quesogrande","180450$3.67%180.5k","58.40%","-","29","59.02%","71.6",""
"46","Ghazan","180232$3.67%180.2k","31.37%","71","45","18.80%","71.5",""
"45","Dieto","34469$0.70%34.5k","31.41%","-","43","5.23%","13.7",""
"61","Flatzz","25310$0.51%25.3k","27.82%","-","59","56.53%","10.0",""
"52","Guliveris","15255$0.31%15.3k","41.47%","-","56","46.15%","6.1",""
"65","Renke","14902$0.30%14.9k","38.86%","-","67","42.99%","5.9",""
"94","Pemberstone","14547$0.30%14.5k","15.18%","-","95","4.48%","5.8",""
"51","Garglegop","12427$0.25%12.4k","47.35%","-","49","45.90%","4.9",""
"57","Chrg","11952$0.24%12.0k","49.75%","66","57","55.38%","4.7",""
"81","Synergy","11574$0.24%11.6k","30.62%","75","80","5.14%","4.6",""
"81","Trolleficent","10062$0.20%10.1k","-","-","78","0.85%","4.0",""
"81","Olom","9461$0.19%9.5k","35.99%","-","82","0.00%","3.8",""
"57","Bandakar","8266$0.17%8.3k","42.85%","-","61","37.01%","3.3",""
"95","Kurtz","6996$0.14%7.0k","-","-","95","0.00%","2.8",""
"70","Nimda","6425$0.13%6.4k","35.08%","68","72","1.84%","2.5",""
"90","Gaunz","5826$0.12%5.8k","-","71","90","0.00%","2.3",""
"93","Urumettu","5127$0.10%5.1k","-","74","94","0.00%","2.0",""
"71","Accessdenied","4650$0.09%4.7k","42.87%","68","74","2.62%","1.8",""
"70","Deadstrike","3452$0.07%3.5k","50.35%","73","68","4.99%","1.4",""
"71","Mortifier","2483$0.05%2.5k","1.23%","-","69","0.00%","1.0",""
"78","Sepitus","1958$0.04%2.0k","-","63","80","0.00%","0.8",""
"89","Muja","1840$0.04%1.8k","-","-","90","0.00%","0.7",""
"-","Zugshirt","1770$0.04%1.8k","-","71","-","0.00%","0.7",""
