"Name","Amount","Mitigated","Ilvl","Active","DTPS",""
"Bandakar","820966$16.42%821.0k","54.00%","-","69.52%","302.9",""
"Guliveris","609412$12.19%609.4k","46.18%","-","54.65%","224.8",""
"Changó","270407$5.41%270.4k","38.97%","-","27.82%","99.8",""
"Furckinstein","256179$5.12%256.2k","28.12%","68","27.98%","94.5",""
"Flatzz","216825$4.34%216.8k","21.22%","-","25.19%","80.0",""
"Jiera","215677$4.31%215.7k","28.15%","-","24.50%","79.6",""
"Buffymctank","210606$4.21%210.6k","9.67%","63","20.48%","77.7",""
"Leetwreck","176531$3.53%176.5k","12.14%","-","19.19%","65.1",""
"Dohvyk","169745$3.39%169.7k","12.24%","66","22.62%","62.6",""
"Gaunz","137162$2.74%137.2k","8.20%","67","12.35%","50.6",""
"Dankling","132638$2.65%132.6k","10.38%","67","17.58%","48.9",""
"Seadub","128232$2.56%128.2k","12.12%","71","11.93%","47.3",""
"Deadstrike","127427$2.55%127.4k","13.17%","69","19.99%","47.0",""
"Stankdik","115647$2.31%115.6k","10.99%","67","16.24%","42.7",""
"Dietolive","107861$2.16%107.9k","6.14%","70","10.21%","39.8",""
"Milku","98281$1.97%98.3k","11.76%","-","11.01%","36.3",""
"Tauraheim","82319$1.65%82.3k","11.58%","-","6.68%","30.4",""
"Necrohealya","77611$1.55%77.6k","6.90%","70","7.44%","28.6",""
"Eighchbar","72397$1.45%72.4k","8.27%","69","6.67%","26.7",""
"Yunghelga","68562$1.37%68.6k","7.46%","64","5.71%","25.3",""
"Ghazan","67119$1.34%67.1k","9.56%","-","6.47%","24.8",""
"Parisshelton","66450$1.33%66.5k","6.85%","68","5.23%","24.5",""
"Hoebowjoe","59266$1.19%59.3k","8.35%","68","6.58%","21.9",""
"Cubensis","58130$1.16%58.1k","12.07%","-","5.12%","21.4",""
"Wangcake","57607$1.15%57.6k","10.38%","70","3.09%","21.3",""
"Tumblebug","57174$1.14%57.2k","11.84%","-","3.69%","21.1",""
"Valara","56886$1.14%56.9k","7.78%","68","5.38%","21.0",""
"Slecht","55954$1.12%56.0k","12.33%","67","4.53%","20.6",""
"Shelton","55425$1.11%55.4k","12.92%","66","5.29%","20.4",""
"Ramba","54948$1.10%54.9k","3.40%","58","3.63%","20.3",""
"Dirtÿ","52712$1.05%52.7k","13.95%","71","5.48%","19.4",""
"Ratshot","51730$1.03%51.7k","2.29%","61","4.90%","19.1",""
"Guki","47207$0.94%47.2k","12.33%","69","3.63%","17.4",""
"Duhd","45740$0.91%45.7k","11.50%","64","3.90%","16.9",""
"Irisviiel","40762$0.82%40.8k","3.15%","61","2.56%","15.0",""
"Dayn","39679$0.79%39.7k","7.76%","56","3.79%","14.6",""
"Ishney","39415$0.79%39.4k","9.45%","71","1.78%","14.5",""
