"Parse %","Name","Amount","Overheal","Ilvl","Ilvl %","Active","HPS",""
"62","Deyn","758744$11.23%758.7k","30.39%","-","60","44.91%","208.4",""
"50","Enders","631124$9.34%631.1k","43.42%","68","55","65.04%","173.4",""
"46","Wangcake","596340$8.83%596.3k","39.86%","-","47","74.46%","163.8",""
"39","Pythagorean","533903$7.90%533.9k","35.01%","-","40","52.81%","146.7",""
"52","Eighchbar","496930$7.36%496.9k","37.00%","-","56","69.94%","136.5",""
"35","Yunghelga","481223$7.12%481.2k","23.89%","63","52","33.53%","132.2",""
"30","Shelton","466863$6.91%466.9k","37.12%","65","44","55.66%","128.2",""
"52","Milku","456076$6.75%456.1k","49.17%","71","46","68.64%","125.3",""
"34","Slecht","422447$6.25%422.4k","51.29%","65","51","75.17%","116.0",""
"34","Ratshot","420708$6.23%420.7k","51.30%","-","51","68.39%","115.6",""
"28","Necrohealya","395873$5.86%395.9k","45.54%","-","28","57.99%","108.7",""
"32","Tazdink","393858$5.83%393.9k","24.85%","-","30","36.64%","108.2",""
"26","Ghazan","283668$4.20%283.7k","30.26%","-","23","23.66%","77.9",""
"85","Hoebowjoe","46121$0.68%46.1k","-","-","86","6.15%","12.7",""
"84","Jáx","41052$0.61%41.1k","-","65","85","5.38%","11.3",""
"84","Bandakar","38463$0.57%38.5k","26.95%","-","83","44.50%","10.6",""
"62","Fossett","33256$0.49%33.3k","10.71%","-","63","2.51%","9.1",""
"79","Ultimecia","25124$0.37%25.1k","21.89%","-","78","2.16%","6.9",""
"51","Parisshelton","22850$0.34%22.9k","-","-","54","2.52%","6.3",""
"58","Akecheta","20230$0.30%20.2k","50.10%","-","56","55.70%","5.6",""
"55","Changó","20175$0.30%20.2k","47.05%","-","52","52.20%","5.5",""
"63","Guliveris","20052$0.30%20.1k","36.13%","-","63","35.82%","5.5",""
"75","Dietolive","16924$0.25%16.9k","15.39%","69","74","0.75%","4.6",""
"51","Valara","16318$0.24%16.3k","-","-","55","2.61%","4.5",""
"54","Flatzz","16067$0.24%16.1k","39.05%","-","53","39.67%","4.4",""
"55","Smitty","16008$0.24%16.0k","0.40%","-","57","2.46%","4.4",""
"46","Dohvyk","14248$0.21%14.2k","50.47%","-","46","44.52%","3.9",""
"77","Stankdik","11667$0.17%11.7k","26.32%","65","79","2.50%","3.2",""
"77","Pemberstone","10785$0.16%10.8k","44.74%","-","75","4.27%","3.0",""
"80","Jiero","10641$0.16%10.6k","3.47%","-","80","0.96%","2.9",""
"51","Duhd","8688$0.13%8.7k","-","-","54","1.29%","2.4",""
"45","Crox","6084$0.09%6.1k","31.76%","-","44","1.91%","1.7",""
"76","Ishney","4823$0.07%4.8k","6.53%","71","76","0.00%","1.3",""
"45","Gaunz","4340$0.06%4.3k","-","-","51","0.00%","1.2",""
"51","Kirilov","3837$0.06%3.8k","56.42%","-","54","2.55%","1.1",""
"65","Deadstrike","3611$0.05%3.6k","61.16%","-","69","2.73%","1.0",""
"58","Dankling","2771$0.04%2.8k","30.73%","64","59","0.00%","0.8",""
"-","Spicyhot","1575$0.02%1.6k","2.60%","-","-","0.00%","0.4",""
"44","Seadub","1130$0.02%1.1k","60.60%","-","53","0.85%","0.3",""
"-","Barbarbush","32$0.00%32.0","-","66","-","0.00%","0.0",""
