"Name","Amount","Mitigated","Ilvl","Active","DTPS",""
"Bandakar","1350088$10.15%1.35m","61.47%","-","46.80%","225.2",""
"Guliveris","1087594$8.17%1.09m","52.09%","-","30.92%","181.4",""
"Pemberstone","1037544$7.80%1.04m","57.12%","-","37.38%","173.1",""
"Mortifier","583251$4.38%583.3k","49.87%","-","26.20%","97.3",""
"Flatzz","550080$4.13%550.1k","41.86%","-","21.68%","91.8",""
"Gaunz","440344$3.31%440.3k","40.20%","-","11.87%","73.5",""
"Dietolive","423258$3.18%423.3k","43.83%","-","12.28%","70.6",""
"Furckinstein","400267$3.01%400.3k","36.77%","-","15.61%","66.8",""
"Akecheta","385550$2.90%385.6k","31.84%","-","17.98%","64.3",""
"Jáx","361191$2.71%361.2k","4.98%","-","10.56%","60.3",""
"Dohvyk","360763$2.71%360.8k","32.13%","-","15.54%","60.2",""
"Deadstrike","360754$2.71%360.8k","19.55%","-","13.84%","60.2",""
"Synergy","339189$2.55%339.2k","15.46%","-","13.57%","56.6",""
"Lumieux","322445$2.42%322.4k","6.86%","66","10.88%","53.8",""
"Drgupta","312029$2.34%312.0k","19.86%","67","14.01%","52.1",""
"Milku","285919$2.15%285.9k","14.77%","-","14.33%","47.7",""
"Stankdik","284276$2.14%284.3k","12.32%","-","10.77%","47.4",""
"Kirilov","281549$2.12%281.5k","17.28%","74","15.41%","47.0",""
"Wangcake","278861$2.10%278.9k","9.98%","74","14.44%","46.5",""
"Tauraheim","277755$2.09%277.8k","15.81%","-","11.58%","46.3",""
"Lavain","274132$2.06%274.1k","10.37%","68","13.37%","45.7",""
"Ghazan","273631$2.06%273.6k","27.12%","-","14.66%","45.6",""
"Ugara","269567$2.03%269.6k","19.91%","-","10.97%","45.0",""
"Pythagorean","262604$1.97%262.6k","10.60%","-","14.12%","43.8",""
"Necrohealya","260047$1.95%260.0k","9.80%","-","11.14%","43.4",""
"Seadub","249256$1.87%249.3k","11.35%","-","12.47%","41.6",""
"Slecht","228718$1.72%228.7k","12.89%","70","10.64%","38.2",""
"Kurtz","227906$1.71%227.9k","13.29%","-","10.30%","38.0",""
"Eighchbar","221756$1.67%221.8k","14.13%","-","10.67%","37.0",""
"Irisviiel","214492$1.61%214.5k","13.32%","-","10.12%","35.8",""
"Melven","194967$1.47%195.0k","8.55%","67","8.45%","32.5",""
"Duhd","193084$1.45%193.1k","9.12%","-","10.76%","32.2",""
"Jiero","189803$1.43%189.8k","18.94%","-","11.23%","31.7",""
"Parisshelton","184727$1.39%184.7k","10.20%","70","9.63%","30.8",""
"Ishney","165246$1.24%165.2k","19.77%","-","9.42%","27.6",""
"Drhealsgood","164332$1.23%164.3k","10.12%","65","6.41%","27.4",""
"Urumettu","10040$0.08%10.0k","5.34%","72","1.39%","1.7",""
