"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"30","Akecheta","1145676$5.02%1.15m","-","24","74.25%","314.7",""
"30","Flatzz","1128521$4.95%1.13m","-","32","67.13%","310.0",""
"24","Changó","1102421$4.83%1.10m","-","18","68.07%","302.8",""
"28","Duhd","1077835$4.72%1.08m","-","53","53.97%","296.1",""
"43","Spicyhot","1022861$4.48%1.02m","-","52","79.44%","281.0",""
"46","Dietolive","1009008$4.42%1.01m","69","45","70.15%","277.2",""
"59","Jiero","965074$4.23%965.1k","-","66","68.33%","265.1",""
"28","Jáx","964088$4.23%964.1k","65","48","57.98%","264.8",""
"35","Ultimecia","927543$4.07%927.5k","-","27","63.91%","254.8",""
"19","Hoebowjoe","926421$4.06%926.4k","-","27","49.47%","254.5",""
"35","Dirtÿ","909541$3.99%909.5k","-","29","44.72%","249.8",""
"12","Dohvyk","899464$3.94%899.5k","-","17","65.67%","247.1",""
"17","Dankling","886454$3.89%886.5k","64","36","56.26%","243.5",""
"17","Stankdik","883678$3.87%883.7k","65","34","55.62%","242.7",""
"13","Parisshelton","880637$3.86%880.6k","-","26","52.27%","241.9",""
"30","Valara","852064$3.74%852.1k","-","46","46.71%","234.0",""
"19","Smitty","825514$3.62%825.5k","-","54","56.15%","226.8",""
"20","Deadstrike","766491$3.36%766.5k","-","25","46.13%","210.5",""
"19","Gaunz","717241$3.14%717.2k","-","29","56.27%","197.0",""
"62","Bandakar","687065$3.01%687.1k","-","61","87.36%","188.7",""
"9","Kirilov","681308$2.99%681.3k","-","10","52.44%","187.1",""
"18","Ishney","670307$2.94%670.3k","71","16","58.83%","184.1",""
"31","Guliveris","587822$2.58%587.8k","-","27","62.83%","161.5",""
"51","Pemberstone","557657$2.44%557.7k","-","49","65.89%","153.2",""
"20","Fossett","475449$2.08%475.4k","-","17","42.95%","130.6",""
"11","Seadub","457133$2.00%457.1k","-","21","54.18%","125.6",""
"33","Crox","394716$1.73%394.7k","-","32","75.44%","108.4",""
"95","Ghazan","268568$1.18%268.6k","-","95","26.36%","73.8",""
"87","Tazdink","52180$0.23%52.2k","-","87","3.41%","14.3",""
"87","Pythagorean","29193$0.13%29.2k","-","86","2.34%","8.0",""
"93","Necrohealya","17062$0.07%17.1k","-","93","1.63%","4.7",""
"53","Milku","14378$0.06%14.4k","71","51","1.07%","3.9",""
"80","Slecht","8034$0.04%8.0k","65","81","1.94%","2.2",""
"87","Wangcake","5358$0.02%5.4k","-","87","0.00%","1.5",""
"-","Deyn","4836$0.02%4.8k","-","-","0.70%","1.3",""
"88","Yunghelga","3708$0.02%3.7k","63","88","0.60%","1.0",""
"64","Eighchbar","3312$0.01%3.3k","-","65","0.56%","0.9",""
"83","Enders","1990$0.01%2.0k","68","84","0.57%","0.5",""
"53","Ratshot","1962$0.01%2.0k","-","62","0.54%","0.5",""
"-","Barbarbush","232$0.00%232.0","66","-","0.00%","0.1",""
"-","Mattahari","84$0.00%84.0","8","-","0.00%","0.0",""
"-","Arcfist","47$0.00%47.0","6","-","0.00%","0.0",""
"-","Shelton","16$0.00%16.0","65","-","0.00%","0.0",""
