"Name","Amount","Mitigated","Ilvl","Active","DTPS",""
"Darunor","102131$24.74%102.1k","34.45%","61","36.84%","263.4",""
"Bandakar","73424$17.78%73.4k","39.50%","65","29.44%","189.3",""
"Furckinstein","29803$7.22%29.8k","53.72%","65","24.84%","76.9",""
"Flatzz","15223$3.69%15.2k","18.99%","64","11.01%","39.3",""
"Pemberstone","13818$3.35%13.8k","15.28%","-","3.13%","35.6",""
"Fossett","11537$2.79%11.5k","4.89%","64","2.86%","29.8",""
"Pythagorean","11279$2.73%11.3k","22.56%","66","2.93%","29.1",""
"Overbit","11099$2.69%11.1k","1.05%","61","3.06%","28.6",""
"Chingu","10015$2.43%10.0k","1.35%","60","1.78%","25.8",""
"Peareyeuh","9733$2.36%9.7k","15.69%","-","0.00%","25.1",""
"Gonz","9502$2.30%9.5k","14.43%","66","0.00%","24.5",""
"Danty","9223$2.23%9.2k","15.64%","62","8.89%","23.8",""
"Minuteman","8906$2.16%8.9k","13.69%","62","2.19%","23.0",""
"Trii","8001$1.94%8.0k","1.45%","66","2.20%","20.6",""
"Claudiu","7803$1.89%7.8k","20.81%","64","3.45%","20.1",""
"Slecht","7690$1.86%7.7k","10.70%","56","3.16%","19.8",""
"Nakur","7409$1.79%7.4k","18.81%","65","1.28%","19.1",""
"Muhhgi","7351$1.78%7.4k","17.43%","64","2.94%","19.0",""
"Deadstrike","7069$1.71%7.1k","10.39%","63","2.19%","18.2",""
"Valara","6892$1.67%6.9k","12.95%","64","3.45%","17.8",""
"Ultimecia","6400$1.55%6.4k","-","65","0.00%","16.5",""
"Ghazan","6079$1.47%6.1k","25.43%","65","0.52%","15.7",""
"Deyn","5538$1.34%5.5k","4.50%","65","0.00%","14.3",""
"Kirilov","5518$1.34%5.5k","7.28%","65","3.88%","14.2",""
"Cavander","5381$1.30%5.4k","-","65","0.00%","13.9",""
"Hoebowjoe","5045$1.22%5.0k","12.46%","64","4.38%","13.0",""
"Phugoid","3463$0.84%3.5k","27.94%","66","0.00%","8.9",""
"Eighchbar","3309$0.80%3.3k","6.76%","61","1.56%","8.5",""
"Tazdink","2187$0.53%2.2k","49.98%","63","0.00%","5.6",""
"Jiero","1283$0.31%1.3k","24.97%","66","0.00%","3.3",""
"Milku","750$0.18%750.0","15.25%","66","0.00%","1.9",""
