"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"15","Mogs","902346$4.87%902.3k","63","38","51.17%","277.5",""
"15","Impervious","876724$4.73%876.7k","63","17","61.53%","269.6",""
"9","Deadstrike","808587$4.36%808.6k","65","18","59.20%","248.6",""
"13","Changó","797021$4.30%797.0k","-","10","58.38%","245.1",""
"11","Hoebowjoe","778851$4.20%778.9k","-","16","44.77%","239.5",""
"12","Overbit","773515$4.17%773.5k","62","36","57.26%","237.9",""
"9","Chingu","755555$4.08%755.6k","-","26","49.42%","232.3",""
"11","Trii","754339$4.07%754.3k","-","14","50.16%","232.0",""
"11","Valara","750287$4.05%750.3k","-","21","50.12%","230.7",""
"12","Leetwreck","729505$3.93%729.5k","-","24","59.98%","224.3",""
"14","Minuteman","701800$3.79%701.8k","63","33","42.42%","215.8",""
"15","Flatzz","697106$3.76%697.1k","-","19","57.97%","214.4",""
"14","Ultimecia","676814$3.65%676.8k","-","20","57.87%","208.1",""
"30","Jiero","675753$3.64%675.8k","66","40","56.47%","207.8",""
"9","Muhhgi","654240$3.53%654.2k","-","8","53.59%","201.2",""
"9","Dirtÿ","645117$3.48%645.1k","-","25","51.16%","198.4",""
"6","Slybanana","623633$3.36%623.6k","62","19","54.45%","191.8",""
"7","Claudiu","614396$3.31%614.4k","65","11","44.18%","188.9",""
"26","Cavander","557748$3.01%557.7k","66","39","47.38%","171.5",""
"6","Kirilov","520042$2.80%520.0k","-","13","41.44%","159.9",""
"10","Dietolive","505195$2.72%505.2k","-","22","49.87%","155.3",""
"31","Bandakar","496313$2.68%496.3k","-","34","80.38%","152.6",""
"9","Urumettu","471921$2.55%471.9k","-","24","51.51%","145.1",""
"6","Gonz","435002$2.35%435.0k","-","16","48.39%","133.8",""
"8","Ennja","423162$2.28%423.2k","-","27","57.53%","130.1",""
"6","Ishney","369612$1.99%369.6k","-","6","50.51%","113.7",""
"10","Pemberstone","359552$1.94%359.6k","-","9","51.13%","110.6",""
"9","Fossett","325702$1.76%325.7k","66","12","35.75%","100.2",""
"17","Crox","319787$1.72%319.8k","-","26","63.64%","98.3",""
"19","Danty","307156$1.66%307.2k","-","29","65.68%","94.5",""
"94","Ghazan","88169$0.48%88.2k","-","93","10.75%","27.1",""
"-","Akecheta","87701$0.47%87.7k","65","-","10.68%","27.0",""
"-","Tazdink","41210$0.22%41.2k","-","-","2.58%","12.7",""
"-","Deyn","4449$0.02%4.4k","-","-","0.00%","1.4",""
"91","Necrohealya","4397$0.02%4.4k","67","92","1.23%","1.4",""
"-","Slecht","2694$0.01%2.7k","-","-","0.00%","0.8",""
"-","Eighchbar","2626$0.01%2.6k","-","-","0.00%","0.8",""
"80","Enders","2185$0.01%2.2k","66","83","0.00%","0.7",""
"-","Wangcake","811$0.00%811.0","-","-","0.00%","0.2",""
