"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"19","Leetwreck","461853$5.32%461.9k","64","17","71.62%","285.4",""
"23","Akecheta","419544$4.84%419.5k","-","18","73.69%","259.2",""
"12","Flatzz","416029$4.80%416.0k","-","12","67.24%","257.1",""
"23","Ultimecia","367962$4.24%368.0k","69","22","57.09%","227.4",""
"7","Chainguin","363459$4.19%363.5k","-","12","67.03%","224.6",""
"15","Dirtÿ","362586$4.18%362.6k","-","41","47.37%","224.0",""
"13","Changó","361546$4.17%361.5k","-","8","65.49%","223.4",""
"11","Overbit","355888$4.10%355.9k","-","23","61.30%","219.9",""
"25","Mogs","354854$4.09%354.9k","63","56","38.50%","219.3",""
"13","Dietolive","347563$4.01%347.6k","-","17","47.66%","214.8",""
"14","Deadstrike","339738$3.92%339.7k","66","23","52.85%","209.9",""
"10","Impervious","333706$3.85%333.7k","-","8","59.28%","206.2",""
"13","Minuteman","330734$3.81%330.7k","63","32","56.88%","204.4",""
"15","Valara","318731$3.67%318.7k","-","29","54.35%","196.9",""
"13","Hoebowjoe","316422$3.65%316.4k","-","23","50.63%","195.5",""
"18","Cavander","316211$3.65%316.2k","-","26","46.73%","195.4",""
"20","Dankling","316060$3.64%316.1k","63","47","53.02%","195.3",""
"36","Jiero","314359$3.62%314.4k","-","42","54.95%","194.2",""
"12","Trii","302113$3.48%302.1k","71","11","49.60%","186.7",""
"6","Kirilov","255312$2.94%255.3k","-","11","49.91%","157.8",""
"50","Bandakar","251694$2.90%251.7k","-","47","81.54%","155.5",""
"16","Urumettu","247683$2.86%247.7k","67","19","48.01%","153.0",""
"33","Crox","172427$1.99%172.4k","-","33","66.33%","106.5",""
"7","Furckinstein","170777$1.97%170.8k","-","6","62.69%","105.5",""
"15","Fossett","170117$1.96%170.1k","66","19","31.10%","105.1",""
"39","Darunor","160781$1.85%160.8k","-","36","65.43%","99.3",""
"43","Pemberstone","150952$1.74%151.0k","-","40","61.51%","93.3",""
"5","Tumblebug","141593$1.63%141.6k","-","19","38.68%","87.5",""
"14","Mexius","125246$1.44%125.2k","66","21","23.00%","77.4",""
"-","Ghazan","48283$0.56%48.3k","-","-","21.48%","29.8",""
"-","Gonz","37128$0.43%37.1k","67","-","5.35%","22.9",""
"-","Pythagorean","33929$0.39%33.9k","-","-","1.98%","21.0",""
"96","Tazdink","3047$0.04%3.0k","67","96","0.00%","1.9",""
"86","Necrohealya","2399$0.03%2.4k","68","87","1.48%","1.5",""
"-","Slecht","2225$0.03%2.2k","-","-","1.24%","1.4",""
"80","Enders","671$0.01%671.0","-","82","0.60%","0.4",""
