"Parse %","Name","Amount","Overheal","Ilvl","Ilvl %","Active","HPS",""
"69","Eighchbar","654992$12.57%655.0k","28.41%","69","68","71.16%","203.8",""
"56","Wangcake","633255$12.16%633.3k","33.72%","-","56","69.03%","197.0",""
"49","Cubensis","608924$11.69%608.9k","29.29%","64","63","55.30%","189.4",""
"55","Shelton","554908$10.65%554.9k","41.09%","68","58","62.28%","172.6",""
"67","Milku","554516$10.64%554.5k","40.02%","-","61","74.21%","172.5",""
"55","Slecht","523600$10.05%523.6k","37.40%","67","60","64.98%","162.9",""
"44","Tauraheim","430949$8.27%430.9k","45.49%","66","53","58.21%","134.1",""
"48","Necrohealya","353417$6.78%353.4k","38.51%","-","46","50.83%","110.0",""
"21","Vannawight","302007$5.80%302.0k","47.53%","63","32","47.21%","94.0",""
"56","Ghazan","237230$4.55%237.2k","15.40%","70","52","17.65%","73.8",""
"86","Hoebowjoe","27638$0.53%27.6k","-","68","85","1.54%","8.6",""
"51","Pythagorean","27053$0.52%27.1k","43.22%","70","46","3.48%","8.4",""
"76","Bandakar","23899$0.46%23.9k","23.96%","-","72","49.11%","7.4",""
"89","Pemberstone","20006$0.38%20.0k","39.68%","-","89","6.26%","6.2",""
"63","Akecheta","19332$0.37%19.3k","32.33%","-","62","44.97%","6.0",""
"67","Flatzz","18748$0.36%18.7k","33.44%","-","66","33.13%","5.8",""
"8","Kasako","17511$0.34%17.5k","51.05%","64","12","3.59%","5.4",""
"56","Furckinstein","16651$0.32%16.7k","29.15%","67","54","36.81%","5.2",""
"52","Dohvyk","16262$0.31%16.3k","28.64%","-","51","42.45%","5.1",""
"56","Danty","15688$0.30%15.7k","34.70%","-","53","34.43%","4.9",""
"40","Buffymctank","14810$0.28%14.8k","35.48%","64","40","38.21%","4.6",""
"72","Stankdik","13956$0.27%14.0k","9.99%","67","76","1.10%","4.3",""
"54","Changó","13528$0.26%13.5k","41.42%","-","51","44.12%","4.2",""
"6","Deyn","11463$0.22%11.5k","63.39%","70","5","1.45%","3.6",""
"71","Pointed","11275$0.22%11.3k","20.08%","-","75","1.83%","3.5",""
"51","Guliveris","11158$0.21%11.2k","35.51%","-","47","22.42%","3.5",""
"87","Valara","11070$0.21%11.1k","-","68","86","0.00%","3.4",""
"85","Paskal","10967$0.21%11.0k","-","62","82","0.61%","3.4",""
"76","Deadstrike","9121$0.18%9.1k","29.63%","69","80","4.06%","2.8",""
"89","Jiero","8112$0.16%8.1k","2.24%","-","89","0.91%","2.5",""
"94","Gaunz","7420$0.14%7.4k","-","67","94","0.00%","2.3",""
"68","Minuteman","5873$0.11%5.9k","11.52%","68","71","1.22%","1.8",""
"89","Dayn","5124$0.10%5.1k","-","63","86","0.00%","1.6",""
"82","Seadub","3989$0.08%4.0k","59.89%","-","82","2.92%","1.2",""
"-","Parisshelton","3226$0.06%3.2k","-","68","-","0.00%","1.0",""
"73","Ratshot","2868$0.06%2.9k","-","62","69","0.00%","0.9",""
"90","Kagomi","2667$0.05%2.7k","53.92%","66","91","2.27%","0.8",""
"80","Ishney","2423$0.05%2.4k","-","-","81","0.00%","0.8",""
"97","Irisviiel","1723$0.03%1.7k","-","-","96","0.00%","0.5",""
"32","Fossett","1480$0.03%1.5k","-","69","32","0.00%","0.5",""
"-","Dankling","750$0.01%750.0","-","72","-","0.00%","0.2",""
"16","Jiera","120$0.00%120.0","86.29%","-","30","1.74%","0.0",""
"-","Duhd","108$0.00%108.0","-","66","-","0.00%","0.0",""
