"Parse %","Name","Amount","Overheal","Ilvl","Ilvl %","Active","HPS",""
"54","Pythagorean","742821$9.24%742.8k","37.44%","-","55","71.18%","180.8",""
"31","Deyn","733848$9.13%733.8k","32.54%","-","31","43.25%","178.7",""
"44","Enders","715142$8.90%715.1k","38.30%","68","47","56.57%","174.1",""
"34","Wangcake","709598$8.83%709.6k","37.52%","-","34","71.62%","172.8",""
"49","Eighchbar","651409$8.10%651.4k","38.77%","-","61","73.89%","158.6",""
"52","Milku","640292$7.97%640.3k","44.96%","-","50","77.42%","155.9",""
"31","Yunghelga","600387$7.47%600.4k","18.99%","62","50","39.08%","146.2",""
"24","Shelton","515868$6.42%515.9k","31.81%","61","47","65.55%","125.6",""
"28","Necrohealya","489394$6.09%489.4k","46.17%","-","29","57.17%","119.1",""
"27","Gonz","480706$5.98%480.7k","28.88%","67","28","29.10%","117.0",""
"23","Slecht","467769$5.82%467.8k","48.39%","65","35","77.96%","113.9",""
"17","Tazdink","459319$5.71%459.3k","29.36%","-","15","36.55%","111.8",""
"32","Ghazan","363522$4.52%363.5k","32.06%","-","29","26.01%","88.5",""
"66","Fossett","65833$0.82%65.8k","29.10%","-","66","6.06%","16.0",""
"83","Hoebowjoe","59771$0.74%59.8k","2.14%","-","84","7.89%","14.6",""
"81","Bandakar","44036$0.55%44.0k","31.86%","-","81","45.15%","10.7",""
"75","Jáx","38664$0.48%38.7k","-","63","78","6.05%","9.4",""
"75","Ultimecia","31079$0.39%31.1k","34.24%","70","73","11.89%","7.6",""
"80","Pemberstone","21441$0.27%21.4k","45.54%","-","77","5.92%","5.2",""
"58","Flatzz","19858$0.25%19.9k","33.46%","-","56","42.02%","4.8",""
"38","Guki","19181$0.24%19.2k","-","65","43","2.31%","4.7",""
"35","Valara","18011$0.22%18.0k","-","-","39","2.34%","4.4",""
"53","Danty","15617$0.19%15.6k","41.96%","-","51","30.61%","3.8",""
"33","Akecheta","15021$0.19%15.0k","43.69%","-","30","52.07%","3.7",""
"47","Parisshelton","14711$0.18%14.7k","-","-","48","1.97%","3.6",""
"85","Jiero","14653$0.18%14.7k","-","-","85","1.35%","3.6",""
"73","Seadub","13627$0.17%13.6k","59.44%","-","80","31.28%","3.3",""
"37","Duhd","11260$0.14%11.3k","-","62","44","1.53%","2.7",""
"44","Guliveris","10445$0.13%10.4k","50.76%","-","44","28.51%","2.5",""
"62","Dietolive","8942$0.11%8.9k","29.03%","-","64","0.00%","2.2",""
"84","Ishney","8370$0.10%8.4k","20.71%","71","84","0.98%","2.0",""
"26","Furckinstein","6835$0.09%6.8k","56.49%","65","23","31.73%","1.7",""
"60","Deadstrike","6527$0.08%6.5k","54.06%","-","65","5.06%","1.6",""
"13","Dirtÿ","5520$0.07%5.5k","-","-","13","0.00%","1.3",""
"43","Crox","5479$0.07%5.5k","38.38%","-","43","1.46%","1.3",""
"59","Kirilov","4825$0.06%4.8k","58.61%","-","64","3.79%","1.2",""
"97","Sur","4236$0.05%4.2k","7.53%","64","97","0.00%","1.0",""
"63","Urumettu","2000$0.02%2.0k","-","-","65","0.00%","0.5",""
"46","Dankling","1500$0.02%1.5k","50.00%","-","48","0.00%","0.4",""
"54","Spicyhot","740$0.01%740.0","-","-","55","0.00%","0.2",""
