"Name","Amount","Mitigated","Ilvl","Active","DTPS",""
"Crox","65071$26.64%65.1k","48.68%","68","48.06%","226.4",""
"Bandakar","32259$13.21%32.3k","54.40%","-","16.47%","112.3",""
"Muhhgi","11638$4.76%11.6k","14.46%","64","7.18%","40.5",""
"Cavander","10430$4.27%10.4k","19.33%","66","2.53%","36.3",""
"Impervious","8366$3.43%8.4k","24.87%","62","5.56%","29.1",""
"Changó","7446$3.05%7.4k","12.61%","65","3.87%","25.9",""
"Ennja","6916$2.83%6.9k","8.23%","56","2.40%","24.1",""
"Pemberstone","6211$2.54%6.2k","5.45%","-","4.30%","21.6",""
"Fossett","5870$2.40%5.9k","21.01%","65","2.54%","20.4",""
"Minuteman","5401$2.21%5.4k","4.36%","63","3.87%","18.8",""
"Eighchbar","5078$2.08%5.1k","6.36%","62","3.85%","17.7",""
"Mogs","5034$2.06%5.0k","26.28%","63","0.00%","17.5",""
"Gonz","4980$2.04%5.0k","36.14%","66","2.54%","17.3",""
"Jiero","4789$1.96%4.8k","11.43%","66","2.38%","16.7",""
"Drtymilk","4748$1.94%4.7k","-","58","0.00%","16.5",""
"Pythagorean","4577$1.87%4.6k","-","65","0.00%","15.9",""
"Chingu","4407$1.80%4.4k","20.94%","61","1.07%","15.3",""
"Necrohealya","4289$1.76%4.3k","13.11%","67","0.00%","14.9",""
"Enders","3949$1.62%3.9k","3.47%","66","0.00%","13.7",""
"Tazdink","3944$1.61%3.9k","20.88%","63","0.00%","13.7",""
"Deadstrike","3440$1.41%3.4k","-","65","3.23%","12.0",""
"Chainguin","3378$1.38%3.4k","-","66","0.00%","11.8",""
"Overbit","3264$1.34%3.3k","25.77%","61","0.00%","11.4",""
"Valara","3233$1.32%3.2k","24.99%","64","2.38%","11.3",""
"Kagomi","2958$1.21%3.0k","-","58","0.00%","10.3",""
"Trii","2943$1.20%2.9k","13.57%","67","0.00%","10.2",""
"Ultimecia","2906$1.19%2.9k","13.28%","67","0.00%","10.1",""
"Ghazan","2548$1.04%2.5k","48.66%","-","0.00%","8.9",""
"Claudiu","2263$0.93%2.3k","22.74%","65","0.00%","7.9",""
"Wangcake","2230$0.91%2.2k","-","59","0.00%","7.8",""
"Danty","2039$0.83%2.0k","32.01%","-","0.57%","7.1",""
"Milku","1917$0.78%1.9k","23.29%","68","0.00%","6.7",""
"Takanu","1593$0.65%1.6k","25.00%","63","0.00%","5.5",""
"Deyn","1438$0.59%1.4k","-","66","0.00%","5.0",""
"Kirilov","1354$0.55%1.4k","25.03%","65","0.00%","4.7",""
"Hoebowjoe","1349$0.55%1.3k","-","65","0.00%","4.7",""
