"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"48","Dohvyk","1314153$5.31%1.31m","-","42","74.05%","339.0",""
"49","Kirilov","1164456$4.70%1.16m","-","42","62.90%","300.4",""
"43","Akecheta","1131344$4.57%1.13m","-","39","72.66%","291.8",""
"39","Buffymctank","1096272$4.43%1.10m","64","39","65.72%","282.8",""
"43","Parisshelton","1073882$4.34%1.07m","-","48","56.12%","277.0",""
"45","Duhd","1044345$4.22%1.04m","-","57","54.22%","269.4",""
"33","Furckinstein","1026167$4.14%1.03m","67","27","65.65%","264.7",""
"52","Ultimecia","1019318$4.12%1.02m","-","46","62.94%","262.9",""
"66","Dietolive","1018505$4.11%1.02m","70","62","64.18%","262.7",""
"26","Deadstrike","942626$3.81%942.6k","-","30","63.04%","243.1",""
"34","Jáx","923319$3.73%923.3k","-","62","49.50%","238.2",""
"34","Stankdik","922712$3.73%922.7k","67","46","51.41%","238.0",""
"64","Jiero","913525$3.69%913.5k","-","69","61.23%","235.6",""
"32","Hoebowjoe","892733$3.60%892.7k","-","43","45.21%","230.3",""
"59","Gaunz","868777$3.51%868.8k","-","64","54.87%","224.1",""
"73","Bandakar","838864$3.39%838.9k","-","71","76.76%","216.4",""
"36","Valara","807509$3.26%807.5k","68","43","50.72%","208.3",""
"37","Urumettu","786549$3.18%786.5k","-","45","56.80%","202.9",""
"35","Danty","784852$3.17%784.9k","-","30","57.29%","202.4",""
"39","Dirtÿ","763151$3.08%763.2k","-","27","42.31%","196.8",""
"56","Guliveris","761767$3.08%761.8k","-","54","66.60%","196.5",""
"31","Irisviiel","743225$3.00%743.2k","67","38","57.49%","191.7",""
"26","Ishney","673295$2.72%673.3k","-","33","60.23%","173.7",""
"25","Seadub","655132$2.65%655.1k","-","20","46.99%","169.0",""
"55","Ratshot","617933$2.50%617.9k","-","77","43.91%","159.4",""
"35","Fossett","545109$2.20%545.1k","69","30","47.32%","140.6",""
"54","Pemberstone","542246$2.19%542.2k","-","54","67.20%","139.9",""
"60","Ghazan","360310$1.45%360.3k","-","58","24.85%","92.9",""
"24","Changó","353949$1.43%353.9k","-","16","28.00%","91.3",""
"87","Tazdink","36281$0.15%36.3k","-","88","2.57%","9.4",""
"92","Deyn","30870$0.12%30.9k","-","92","0.55%","8.0",""
"83","Necrohealya","28917$0.12%28.9k","70","83","1.53%","7.5",""
"77","Pythagorean","22487$0.09%22.5k","-","78","3.09%","5.8",""
"77","Slecht","21041$0.08%21.0k","67","78","3.35%","5.4",""
"95","Wangcake","17059$0.07%17.1k","-","95","0.70%","4.4",""
"84","Eighchbar","10237$0.04%10.2k","-","84","1.61%","2.6",""
"78","Tauraheim","6723$0.03%6.7k","66","78","1.18%","1.7",""
"89","Yunghelga","3694$0.01%3.7k","65","89","0.54%","1.0",""
"78","Milku","2948$0.01%2.9k","-","77","0.66%","0.8",""
"-","Shelton","307$0.00%307.0","68","-","0.00%","0.1",""
