"Parse %","Name","Amount","Overheal","Ilvl","Ilvl %","Active","HPS",""
"49","Pythagorean","685524$9.06%685.5k","24.30%","-","62","63.14%","228.4",""
"54","Eighchbar","649277$8.58%649.3k","18.12%","-","78","62.02%","216.3",""
"45","Shamallama","631288$8.34%631.3k","10.75%","-","57","48.83%","210.3",""
"70","Enders","602919$7.97%602.9k","19.90%","65","81","66.26%","200.9",""
"49","Milku","587739$7.77%587.7k","35.57%","-","59","81.26%","195.8",""
"40","Necrohealya","585992$7.74%586.0k","29.86%","-","47","58.86%","195.3",""
"29","Phugoid","529476$7.00%529.5k","30.70%","-","35","62.85%","176.4",""
"33","Deyn","521796$6.90%521.8k","21.04%","-","49","45.65%","173.9",""
"24","Takanu","427209$5.65%427.2k","25.85%","-","48","44.45%","142.3",""
"24","Ghazan","385849$5.10%385.8k","15.06%","64","34","27.90%","128.6",""
"16","Tazdink","366027$4.84%366.0k","8.71%","63","30","42.71%","122.0",""
"21","Slecht","311375$4.11%311.4k","27.35%","56","53","65.44%","103.8",""
"13","Gonz","294495$3.89%294.5k","36.82%","-","17","26.72%","98.1",""
"27","Nakur","239702$3.17%239.7k","42.89%","65","39","53.42%","79.9",""
"26","Peareyeuh","110631$1.46%110.6k","7.70%","-","40","8.24%","36.9",""
"83","Hoebowjoe","58512$0.77%58.5k","-","64","85","9.31%","19.5",""
"81","Lachupacabra","53823$0.71%53.8k","-","-","83","9.81%","17.9",""
"78","Dirtypantiz","44871$0.59%44.9k","-","-","81","9.02%","15.0",""
"83","Ultimecia","40087$0.53%40.1k","10.88%","-","85","9.97%","13.4",""
"77","Akecheta","35916$0.47%35.9k","19.72%","-","74","53.51%","12.0",""
"77","Mogs","35395$0.47%35.4k","-","-","83","6.85%","11.8",""
"73","Claudiu","35157$0.46%35.2k","-","-","76","7.10%","11.7",""
"55","Crox","27503$0.36%27.5k","3.30%","-","52","4.04%","9.2",""
"87","Mexius","27119$0.36%27.1k","6.67%","-","86","2.38%","9.0",""
"60","Danty","25481$0.34%25.5k","15.46%","-","58","30.09%","8.5",""
"76","Kirilov","23288$0.31%23.3k","16.61%","65","78","6.07%","7.8",""
"69","Bandakar","22477$0.30%22.5k","9.80%","-","66","21.09%","7.5",""
"75","Trii","21743$0.29%21.7k","5.66%","67","78","3.63%","7.2",""
"38","Fossett","20046$0.26%20.0k","-","-","44","2.55%","6.7",""
"55","Valara","19902$0.26%19.9k","-","64","59","3.22%","6.6",""
"48","Muhhgi","18559$0.25%18.6k","16.67%","64","45","27.66%","6.2",""
"52","Changó","16816$0.22%16.8k","34.84%","66","49","47.58%","5.6",""
"75","Overbit","16323$0.22%16.3k","12.33%","62","77","3.01%","5.4",""
"74","Deadstrike","15609$0.21%15.6k","16.98%","63","76","6.79%","5.2",""
"80","Slybanana","13421$0.18%13.4k","-","61","81","0.93%","4.5",""
"87","Jiero","13322$0.18%13.3k","0.57%","66","88","0.91%","4.4",""
"82","Darunor","12347$0.16%12.3k","-","-","76","2.08%","4.1",""
"76","Cavander","12336$0.16%12.3k","8.46%","65","77","0.00%","4.1",""
"78","Chingu","11837$0.16%11.8k","2.94%","62","77","0.00%","3.9",""
"52","Trike","6989$0.09%7.0k","0.57%","62","50","10.33%","2.3",""
"34","Flatzz","5036$0.07%5.0k","9.02%","-","31","15.62%","1.7",""
"61","Chainguin","3761$0.05%3.8k","16.53%","-","66","1.01%","1.3",""
