"Name","Amount","Mitigated","Ilvl","Active","DTPS",""
"Bandakar","961221$16.80%961.2k","52.44%","-","62.44%","299.0",""
"Guliveris","571170$9.98%571.2k","45.65%","-","41.73%","177.7",""
"Pemberstone","442137$7.73%442.1k","46.57%","-","35.82%","137.6",""
"Buffymctank","287500$5.03%287.5k","21.01%","64","22.86%","89.4",""
"Furckinstein","270742$4.73%270.7k","19.04%","67","20.31%","84.2",""
"Dohvyk","237654$4.15%237.7k","16.60%","-","21.03%","73.9",""
"Akecheta","213555$3.73%213.6k","11.19%","-","21.14%","66.4",""
"Danty","201167$3.52%201.2k","29.27%","-","19.74%","62.6",""
"Changó","199666$3.49%199.7k","18.11%","-","19.14%","62.1",""
"Flatzz","195974$3.43%196.0k","14.81%","-","21.51%","61.0",""
"Deadstrike","152505$2.67%152.5k","10.74%","69","18.73%","47.4",""
"Stankdik","142825$2.50%142.8k","9.22%","67","17.18%","44.4",""
"Pointed","136219$2.38%136.2k","7.17%","-","14.02%","42.4",""
"Dankling","119854$2.10%119.9k","15.72%","72","13.60%","37.3",""
"Ghazan","112820$1.97%112.8k","13.10%","70","6.91%","35.1",""
"Minuteman","102142$1.79%102.1k","6.83%","68","9.71%","31.8",""
"Seadub","96681$1.69%96.7k","10.80%","-","7.52%","30.1",""
"Gaunz","86416$1.51%86.4k","5.87%","67","5.50%","26.9",""
"Parisshelton","77150$1.35%77.2k","7.99%","68","4.39%","24.0",""
"Milku","73684$1.29%73.7k","12.91%","-","3.01%","22.9",""
"Tauraheim","66368$1.16%66.4k","7.62%","66","2.42%","20.6",""
"Duhd","64936$1.14%64.9k","11.88%","66","3.61%","20.2",""
"Vannawight","61940$1.08%61.9k","3.90%","63","3.73%","19.3",""
"Cubensis","61815$1.08%61.8k","14.07%","64","4.38%","19.2",""
"Valara","58100$1.02%58.1k","9.02%","68","3.19%","18.1",""
"Wangcake","57446$1.00%57.4k","11.21%","-","4.51%","17.9",""
"Necrohealya","55416$0.97%55.4k","7.27%","-","1.40%","17.2",""
"Paskal","55057$0.96%55.1k","15.24%","62","2.82%","17.1",""
"Dirtÿ","54829$0.96%54.8k","14.28%","72","1.60%","17.1",""
"Dayn","53528$0.94%53.5k","3.45%","63","2.42%","16.7",""
"Eighchbar","53365$0.93%53.4k","11.36%","69","2.13%","16.6",""
"Shelton","52492$0.92%52.5k","13.46%","68","3.60%","16.3",""
"Hoebowjoe","49317$0.86%49.3k","6.46%","68","3.35%","15.3",""
"Fossett","48725$0.85%48.7k","4.20%","69","2.48%","15.2",""
"Jiero","48034$0.84%48.0k","8.30%","-","2.79%","14.9",""
"Slecht","47827$0.84%47.8k","11.27%","67","1.20%","14.9",""
"Ratshot","46242$0.81%46.2k","13.74%","62","3.22%","14.4",""
"Ishney","42524$0.74%42.5k","9.63%","-","3.99%","13.2",""
"Irisviiel","37705$0.66%37.7k","7.82%","-","2.74%","11.7",""
"Kagomi","11281$0.20%11.3k","12.22%","66","0.00%","3.5",""
"Jiera","5592$0.10%5.6k","27.35%","-","0.00%","1.7",""
"Kasako","5100$0.09%5.1k","3.32%","64","0.00%","1.6",""
"Pythagorean","1596$0.03%1.6k","-","70","0.00%","0.5",""
"Daxis","261$0.00%261.0","37.41%","63","0.00%","0.1",""
