"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"29","Changó","785391$4.41%785.4k","-","26","66.88%","281.7",""
"32","Deadstrike","782952$4.40%783.0k","-","56","68.76%","280.8",""
"46","Ultimecia","767625$4.32%767.6k","65","66","64.64%","275.3",""
"46","Mogs","729836$4.10%729.8k","-","81","58.46%","261.8",""
"55","Cavander","724842$4.07%724.8k","65","75","59.20%","260.0",""
"37","Hoebowjoe","700023$3.94%700.0k","64","58","56.53%","251.1",""
"39","Muhhgi","693515$3.90%693.5k","64","45","65.06%","248.7",""
"29","Akecheta","686163$3.86%686.2k","63","40","68.37%","246.1",""
"51","Jiero","683992$3.84%684.0k","66","59","72.88%","245.3",""
"48","Valara","679891$3.82%679.9k","64","70","55.62%","243.9",""
"25","Overbit","669981$3.77%670.0k","62","50","65.37%","240.3",""
"20","Chingu","646003$3.63%646.0k","-","44","64.37%","231.7",""
"29","Saphex","643181$3.62%643.2k","63","49","50.51%","230.7",""
"16","Chainguin","618674$3.48%618.7k","66","23","60.39%","221.9",""
"20","Trii","599282$3.37%599.3k","67","24","54.30%","214.9",""
"33","Danty","586944$3.30%586.9k","-","44","62.54%","210.5",""
"13","Dankling","582292$3.27%582.3k","-","53","65.10%","208.8",""
"43","Mexius","567741$3.19%567.7k","-","65","52.61%","203.6",""
"42","Fossett","567102$3.19%567.1k","64","60","59.13%","203.4",""
"15","Claudiu","532721$2.99%532.7k","-","22","45.39%","191.1",""
"16","Lachupacabra","528091$2.97%528.1k","60","44","51.49%","189.4",""
"10","Slybanana","512224$2.88%512.2k","61","29","63.14%","183.7",""
"36","Pemberstone","475594$2.67%475.6k","-","46","53.46%","170.6",""
"10","Ahuntard","445085$2.50%445.1k","61","33","59.03%","159.6",""
"19","Kirilov","424409$2.39%424.4k","65","30","39.19%","152.2",""
"23","Dirtypantiz","414302$2.33%414.3k","63","43","44.18%","148.6",""
"7","Urumettu","405904$2.28%405.9k","56","41","59.57%","145.6",""
"16","Bandakar","404100$2.27%404.1k","-","13","75.66%","144.9",""
"49","Crox","359166$2.02%359.2k","-","60","73.90%","128.8",""
"23","Darunor","263368$1.48%263.4k","-","27","59.77%","94.5",""
"7","Gaunz","219161$1.23%219.2k","61","18","21.30%","78.6",""
"96","Ghazan","43413$0.24%43.4k","64","96","5.70%","15.6",""
"54","Peareyeuh","23516$0.13%23.5k","-","55","2.92%","8.4",""
"67","Tazdink","16245$0.09%16.2k","-","68","3.04%","5.8",""
"94","Pythagorean","3538$0.02%3.5k","65","94","0.71%","1.3",""
"-","Gonz","1260$0.01%1.3k","66","-","0.00%","0.5",""
"96","Slecht","1017$0.01%1.0k","57","95","0.00%","0.4",""
"-","Eighchbar","636$0.00%636.0","61","-","0.00%","0.2",""
"-","Drhealsgood","142$0.00%142.0","58","-","0.00%","0.1",""
