"Parse %","Name","Amount","Overheal","Ilvl","Ilvl %","Active","HPS",""
"57","Yunghelga","600215$14.09%600.2k","26.04%","67","58","47.79%","227.7",""
"62","Eighchbar","486567$11.42%486.6k","38.95%","-","62","75.88%","184.6",""
"60","Wangcake","471117$11.06%471.1k","40.06%","70","59","66.00%","178.7",""
"38","Grimtide","468117$10.99%468.1k","35.35%","66","43","44.69%","177.6",""
"47","Shelton","444477$10.43%444.5k","46.88%","68","49","70.47%","168.6",""
"65","Milku","418018$9.81%418.0k","49.97%","71","60","68.97%","158.6",""
"42","Tauraheim","313467$7.36%313.5k","55.80%","-","40","62.86%","118.9",""
"33","Vannawight","302932$7.11%302.9k","49.61%","65","45","56.17%","114.9",""
"37","Slecht","302643$7.10%302.6k","47.07%","69","34","57.44%","114.8",""
"59","Ghazan","172529$4.05%172.5k","24.21%","70","57","14.03%","65.5",""
"75","Hoebowjoe","19018$0.45%19.0k","-","69","75","0.89%","7.2",""
"89","Synergy","17718$0.42%17.7k","9.39%","-","92","4.89%","6.7",""
"59","Akecheta","17434$0.41%17.4k","42.56%","-","58","50.89%","6.6",""
"58","Buffymctank","17290$0.41%17.3k","49.15%","-","59","49.41%","6.6",""
"68","Valayra","16345$0.38%16.3k","15.21%","-","90*","2.69%","6.2",""
"88","Pemberstone","15751$0.37%15.8k","47.93%","-","87","8.15%","6.0",""
"63","Changó","15433$0.36%15.4k","39.35%","-","60","46.21%","5.9",""
"66","Furckinstein","15088$0.35%15.1k","41.36%","67","64","46.77%","5.7",""
"54","Guliveris","14283$0.34%14.3k","39.05%","-","52","36.69%","5.4",""
"64","Bandakar","14265$0.33%14.3k","41.07%","-","63","42.30%","5.4",""
"53","Dohvyk","12704$0.30%12.7k","42.58%","-","51","46.50%","4.8",""
"73","Tumblebug","12299$0.29%12.3k","-","69","74","0.00%","4.7",""
"66","Stankdik","12231$0.29%12.2k","15.60%","68","69","1.12%","4.6",""
"85","Ultimecia","11586$0.27%11.6k","48.89%","72","84","0.00%","4.4",""
"72","Pointed","8264$0.19%8.3k","31.72%","-","76","4.02%","3.1",""
"67","Crox","8216$0.19%8.2k","7.37%","-","62","1.16%","3.1",""
"81","Paskal","7960$0.19%8.0k","-","62","77","0.60%","3.0",""
"80","Dryrun","7912$0.19%7.9k","5.94%","-","75","0.00%","3.0",""
"74","Deadstrike","7053$0.17%7.1k","34.40%","69","77","5.12%","2.7",""
"86","Jiero","6621$0.16%6.6k","-","-","87","0.75%","2.5",""
"40","Dïrty","5238$0.12%5.2k","38.09%","-","39","18.11%","2.0",""
"78","Seadub","5155$0.12%5.2k","48.59%","69","77","0.00%","2.0",""
"39","Fossett","4520$0.11%4.5k","-","70","38","1.01%","1.7",""
"80","Ratshot","4470$0.10%4.5k","3.29%","65","81","0.00%","1.7",""
"-","Duhd","1400$0.03%1.4k","-","-","-","0.00%","0.5",""
"79","Daxis","1250$0.03%1.3k","-","-","74","0.00%","0.5",""
"-","Parisshelton","1245$0.03%1.2k","-","68","-","0.00%","0.5",""
"-","Irisviiel","455$0.01%455.0","43.69%","68","-","0.00%","0.2",""
