"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"41","Kurtz","1348907$5.47%1.35m","72","49","62.16%","243.8",""
"33","Parisshelton","1220802$4.95%1.22m","70","47","54.65%","220.6",""
"37","Akecheta","1114873$4.52%1.11m","-","40","54.49%","201.5",""
"31","Kirilov","1090477$4.42%1.09m","74","36","41.10%","197.1",""
"24","Deadstrike","1027237$4.17%1.03m","-","30","43.78%","185.6",""
"26","Stankdik","1023036$4.15%1.02m","-","33","37.34%","184.9",""
"41","Jiero","995489$4.04%995.5k","-","42","55.38%","179.9",""
"26","Melven","982163$3.98%982.2k","66","40","52.81%","177.5",""
"25","Furckinstein","968745$3.93%968.7k","-","28","53.06%","175.1",""
"22","Synergy","966527$3.92%966.5k","-","37","41.46%","174.7",""
"25","Flatzz","958691$3.89%958.7k","-","37","57.24%","173.3",""
"28","Duhd","949994$3.85%950.0k","-","35","48.74%","171.7",""
"27","Dohvyk","944674$3.83%944.7k","-","28","48.79%","170.7",""
"36","Jáx","933577$3.79%933.6k","-","43","46.31%","168.7",""
"23","Decimous","901569$3.66%901.6k","-","32","55.61%","162.9",""
"43","Ultimecia","898565$3.64%898.6k","-","40","48.99%","162.4",""
"23","Urumettu","868728$3.52%868.7k","-","28","53.62%","157.0",""
"18","Irisviiel","841115$3.41%841.1k","-","19","46.63%","152.0",""
"21","Changó","821215$3.33%821.2k","-","25","45.11%","148.4",""
"29","Gaunz","818134$3.32%818.1k","-","40","41.72%","147.9",""
"30","Dietolive","791060$3.21%791.1k","-","33","40.82%","143.0",""
"45","Guliveris","754102$3.06%754.1k","-","49","47.54%","136.3",""
"14","Ishney","711025$2.88%711.0k","-","14","44.66%","128.5",""
"28","Bandakar","662522$2.69%662.5k","-","34","56.45%","119.7",""
"30","Seadub","597867$2.42%597.9k","71","31","26.34%","108.0",""
"60","Pemberstone","592907$2.40%592.9k","-","61","43.57%","107.2",""
"10","Ugara","439498$1.78%439.5k","67","11","40.67%","79.4",""
"10","Mortifier","273299$1.11%273.3k","-","13","35.48%","49.4",""
"93","Ghazan","41048$0.17%41.0k","-","94","2.57%","7.4",""
"85","Necrohealya","38718$0.16%38.7k","70","85","5.09%","7.0",""
"76","Pythagorean","26349$0.11%26.3k","-","78","3.36%","4.8",""
"78","Milku","13520$0.05%13.5k","-","76","0.54%","2.4",""
"83","Tauraheim","13368$0.05%13.4k","-","84","1.41%","2.4",""
"74","Wangcake","11744$0.05%11.7k","74","74","2.43%","2.1",""
"43","Eighchbar","5636$0.02%5.6k","-","44","0.86%","1.0",""
"47","Lavain","4948$0.02%4.9k","68","49","0.74%","0.9",""
"59","Slecht","3997$0.02%4.0k","70","62","0.91%","0.7",""
"81","Deyn","3295$0.01%3.3k","-","77","0.00%","0.6",""
"36","Drgupta","2015$0.01%2.0k","67","43","0.52%","0.4",""
