"Name","Amount","Mitigated","Ilvl","Active","DTPS",""
"Guliveris","984511$9.77%984.5k","53.97%","-","39.87%","223.7",""
"Pemberstone","940362$9.33%940.4k","59.33%","-","38.13%","213.6",""
"Bandakar","592707$5.88%592.7k","56.32%","-","29.63%","134.6",""
"Garglegop","585469$5.81%585.5k","51.49%","-","30.40%","133.0",""
"Mortifier","438942$4.36%438.9k","55.60%","-","26.07%","99.7",""
"Chrg","349130$3.46%349.1k","14.75%","64","15.09%","79.3",""
"Furckinstein","339564$3.37%339.6k","29.94%","-","14.71%","77.1",""
"Decimous","336756$3.34%336.8k","38.88%","-","17.43%","76.5",""
"Flatzz","333955$3.31%334.0k","29.34%","-","15.44%","75.9",""
"Akecheta","316726$3.14%316.7k","32.68%","-","13.96%","72.0",""
"Dohvyk","298379$2.96%298.4k","26.15%","-","14.93%","67.8",""
"Ultimecia","254128$2.52%254.1k","50.96%","-","11.01%","57.7",""
"Dietolive","251302$2.49%251.3k","49.67%","-","11.66%","57.1",""
"Renke","245493$2.44%245.5k","26.61%","-","9.86%","55.8",""
"Accessdenied","241162$2.39%241.2k","16.13%","68","10.99%","54.8",""
"Deadstrike","218842$2.17%218.8k","23.93%","-","8.52%","49.7",""
"Nimda","213497$2.12%213.5k","23.11%","-","10.77%","48.5",""
"Zugshirt","189202$1.88%189.2k","10.49%","-","9.95%","43.0",""
"Duhd","186780$1.85%186.8k","10.88%","72","10.86%","42.4",""
"Tauraheim","177012$1.76%177.0k","20.55%","-","6.99%","40.2",""
"Kurtz","164200$1.63%164.2k","14.72%","-","10.08%","37.3",""
"Shamallama","162275$1.61%162.3k","23.90%","69","9.32%","36.9",""
"Muja","162035$1.61%162.0k","14.77%","-","8.83%","36.8",""
"Gaunz","149141$1.48%149.1k","13.45%","-","7.85%","33.9",""
"Lumieux","148624$1.47%148.6k","12.63%","-","6.43%","33.8",""
"Slecht","147053$1.46%147.1k","11.71%","71","7.20%","33.4",""
"Milku","135601$1.35%135.6k","16.10%","-","8.50%","30.8",""
"Drgupta","132675$1.32%132.7k","21.55%","68","8.47%","30.1",""
"Parisshelton","130770$1.30%130.8k","12.37%","-","5.89%","29.7",""
"Wangcake","129553$1.29%129.6k","10.79%","74","6.06%","29.4",""
"Ghazan","129240$1.28%129.2k","19.37%","-","8.18%","29.4",""
"Pythagorean","126711$1.26%126.7k","14.97%","-","6.00%","28.8",""
"Melven","124719$1.24%124.7k","14.14%","-","5.97%","28.3",""
"Deyn","121806$1.21%121.8k","30.67%","-","7.94%","27.7",""
"Ishney","106214$1.05%106.2k","19.65%","-","8.52%","24.1",""
"Necrohealya","106060$1.05%106.1k","11.99%","-","6.68%","24.1",""
"Irisviiel","104136$1.03%104.1k","21.39%","-","5.98%","23.7",""
"Eighchbar","99167$0.98%99.2k","14.40%","71","6.48%","22.5",""
"Ugara","98408$0.98%98.4k","15.49%","74","5.66%","22.4",""
"Urumettu","83814$0.83%83.8k","27.29%","-","6.25%","19.0",""
"Kasako","21803$0.22%21.8k","16.73%","68","1.31%","5.0",""
