"Parse %","Name","Amount","Overheal","Ilvl","Ilvl %","Active","HPS",""
"43","Yunghelga","603492$13.22%603.5k","27.77%","69","38","52.24%","244.3",""
"52","Deyn","546812$11.98%546.8k","37.14%","70","47","45.81%","221.3",""
"54","Pythagorean","441792$9.68%441.8k","27.66%","70","52","54.89%","178.8",""
"42","Shelton","436267$9.56%436.3k","47.23%","69","42","81.95%","176.6",""
"50","Eighchbar","435858$9.55%435.9k","35.90%","70","46","67.43%","176.4",""
"58","Wangcake","421533$9.24%421.5k","45.36%","71","53","70.73%","170.6",""
"52","Milku","320670$7.03%320.7k","52.02%","71","44","67.80%","129.8",""
"60","Tauraheim","311412$6.82%311.4k","52.43%","-","52","62.12%","126.0",""
"38","Slecht","294730$6.46%294.7k","48.07%","69","35","59.58%","119.3",""
"28","Necrohealya","274997$6.02%275.0k","48.15%","71","24","58.43%","111.3",""
"14","Ghazan","193434$4.24%193.4k","28.95%","-","11","23.02%","78.3",""
"61","Guliveris","21620$0.47%21.6k","41.87%","-","59","48.58%","8.8",""
"59","Flatzz","19317$0.42%19.3k","40.60%","-","57","47.83%","7.8",""
"84","Dryrun","18637$0.41%18.6k","-","68","83","0.93%","7.5",""
"59","Furckinstein","18528$0.41%18.5k","41.77%","68","56","48.07%","7.5",""
"81","Synergy","15900$0.35%15.9k","19.67%","68","84","5.66%","6.4",""
"55","Dïrty","15691$0.34%15.7k","39.92%","63","55","45.28%","6.4",""
"51","Akecheta","15049$0.33%15.0k","47.84%","-","49","46.44%","6.1",""
"60","Bandakar","14451$0.32%14.5k","45.34%","-","58","51.31%","5.8",""
"78","Pemberstone","14051$0.31%14.1k","26.09%","-","79","5.82%","5.7",""
"66","Stankdik","13202$0.29%13.2k","17.31%","71","68","2.84%","5.3",""
"50","Changó","12914$0.28%12.9k","47.60%","-","49","46.46%","5.2",""
"73","Ultimecia","11847$0.26%11.8k","51.71%","72","73","2.08%","4.8",""
"89","Jáx","10838$0.24%10.8k","-","66","88","1.42%","4.4",""
"49","Dohvyk","10777$0.24%10.8k","51.67%","-","48","51.06%","4.4",""
"60","Crox","9835$0.22%9.8k","14.63%","-","55","1.13%","4.0",""
"65","Fossett","9639$0.21%9.6k","-","71","66","1.37%","3.9",""
"98","Tumblebug","8425$0.18%8.4k","-","70","98","1.38%","3.4",""
"79","Dietolive","7642$0.17%7.6k","23.82%","70","78","0.00%","3.1",""
"71","Deadstrike","7361$0.16%7.4k","35.75%","69","74","4.94%","3.0",""
"99","Jiero","6020$0.13%6.0k","-","-","99","0.74%","2.4",""
"73","Seadub","5518$0.12%5.5k","51.32%","70","73","0.00%","2.2",""
"97","Urumettu","5024$0.11%5.0k","-","67","96","0.67%","2.0",""
"60","Joepesci","4779$0.10%4.8k","36.61%","-","68","1.47%","1.9",""
"86","Gaunz","3842$0.08%3.8k","-","68","86","0.00%","1.6",""
"-","Parisshelton","1320$0.03%1.3k","-","70","-","0.00%","0.5",""
"-","Duhd","1175$0.03%1.2k","-","-","-","0.00%","0.5",""
