"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"37","Flatzz","939796$5.02%939.8k","-","40","73.83%","316.5",""
"60","Ultimecia","932735$4.98%932.7k","66","75","67.41%","314.1",""
"30","Changó","900212$4.80%900.2k","-","26","70.00%","303.2",""
"40","Muhhgi","842371$4.50%842.4k","-","47","66.21%","283.7",""
"38","Akecheta","834055$4.45%834.1k","-","49","66.40%","280.9",""
"59","Jiero","823292$4.39%823.3k","66","66","66.59%","277.2",""
"41","Hoebowjoe","810689$4.33%810.7k","66","54","60.07%","273.0",""
"29","Chingu","804138$4.29%804.1k","-","58","62.44%","270.8",""
"20","Slybanana","762110$4.07%762.1k","62","45","66.32%","256.6",""
"27","Sond","757401$4.04%757.4k","-","63","63.21%","255.1",""
"19","Deadstrike","736496$3.93%736.5k","64","35","69.30%","248.0",""
"30","Indignant","733349$3.91%733.3k","59","64","58.56%","247.0",""
"46","Valara","723559$3.86%723.6k","65","63","54.20%","243.7",""
"48","Cavander","711584$3.80%711.6k","65","67","51.02%","239.6",""
"31","Kirilov","703660$3.75%703.7k","65","45","53.04%","237.0",""
"46","Mexius","660841$3.53%660.8k","-","64","60.39%","222.5",""
"25","Dirtÿ","646985$3.45%647.0k","63","43","61.34%","217.9",""
"19","Leetwreck","644750$3.44%644.8k","60","45","63.29%","217.1",""
"15","Claudiu","587791$3.14%587.8k","-","23","46.28%","197.9",""
"35","Pemberstone","580087$3.10%580.1k","-","41","59.49%","195.3",""
"16","Gaunz","525932$2.81%525.9k","61","40","58.56%","177.1",""
"33","Fossett","502568$2.68%502.6k","65","41","52.74%","169.2",""
"32","Bandakar","489830$2.61%489.8k","-","30","77.33%","165.0",""
"10","Urumettu","478941$2.56%478.9k","60","37","58.90%","161.3",""
"21","Ragewind","453848$2.42%453.8k","-","44","53.53%","152.8",""
"46","Crox","431552$2.30%431.6k","-","57","78.77%","145.3",""
"8","Ennja","364882$1.95%364.9k","45","-","56.91%","122.9",""
"11","Danty","245656$1.31%245.7k","-","14","55.43%","82.7",""
"96","Brolla","40061$0.21%40.1k","-","96","8.35%","13.5",""
"94","Drhealsgood","25039$0.13%25.0k","60","94","2.55%","8.4",""
"95","Phugoid","18144$0.10%18.1k","-","95","1.65%","6.1",""
"97","Tazdink","13632$0.07%13.6k","63","97","1.29%","4.6",""
"91","Natu","8113$0.04%8.1k","60","92","0.99%","2.7",""
"95","Pythagorean","4258$0.02%4.3k","65","95","0.69%","1.4",""
"-","Takanu","591$0.00%591.0","-","-","1.23%","0.2",""
"-","Wangcake","566$0.00%566.0","57","-","0.00%","0.2",""
"-","Slecht","143$0.00%143.0","57","-","0.00%","0.0",""
