"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"29","Changó","1422815$5.11%1.42m","-","23","64.68%","289.5",""
"46","Ultimecia","1414624$5.08%1.41m","-","39","75.28%","287.8",""
"58","Dietolive","1400516$5.03%1.40m","-","55","69.60%","284.9",""
"25","Akecheta","1352654$4.86%1.35m","-","21","73.89%","275.2",""
"38","Spicyhot","1239328$4.45%1.24m","-","39","76.97%","252.1",""
"16","Deadstrike","1221507$4.39%1.22m","-","18","58.95%","248.5",""
"32","Duhd","1202329$4.32%1.20m","-","59","49.76%","244.6",""
"21","Hoebowjoe","1149328$4.13%1.15m","-","27","47.37%","233.8",""
"40","Flesharrow","1149088$4.13%1.15m","-","39","68.08%","233.8",""
"17","Parisshelton","1115861$4.01%1.12m","-","24","52.52%","227.0",""
"24","Guki","1098468$3.95%1.10m","-","26","52.51%","223.5",""
"14","Stankdik","1088831$3.91%1.09m","-","24","56.00%","221.5",""
"16","Dohvyk","1046460$3.76%1.05m","62","22","62.73%","212.9",""
"34","Danty","1031194$3.70%1.03m","-","26","63.83%","209.8",""
"10","Kirilov","1021876$3.67%1.02m","-","10","57.58%","207.9",""
"26","Smitty","995650$3.58%995.7k","-","65","50.04%","202.6",""
"24","Valara","973640$3.50%973.6k","-","38","46.84%","198.1",""
"23","Guliveris","965423$3.47%965.4k","-","21","70.19%","196.4",""
"62","Bandakar","928597$3.33%928.6k","-","62","80.57%","188.9",""
"15","Furckinstein","921872$3.31%921.9k","-","13","63.40%","187.6",""
"16","Ishney","867157$3.11%867.2k","71","14","66.53%","176.4",""
"23","Fossett","674257$2.42%674.3k","-","18","48.01%","137.2",""
"40","Pemberstone","664522$2.39%664.5k","-","39","60.05%","135.2",""
"7","Irisviiel","628556$2.26%628.6k","61","30","55.03%","127.9",""
"41","Crox","611162$2.19%611.2k","-","41","76.63%","124.3",""
"9","Seadub","602033$2.16%602.0k","68","9","49.35%","122.5",""
"8","Flatzz","555672$2.00%555.7k","-","6","44.25%","113.1",""
"83","Ghazan","272048$0.98%272.0k","-","82","17.16%","55.3",""
"95","Gonz","82777$0.30%82.8k","-","95","2.80%","16.8",""
"85","Pythagorean","50492$0.18%50.5k","70","85","4.85%","10.3",""
"92","Enders","32265$0.12%32.3k","-","92","1.73%","6.6",""
"91","Wangcake","16273$0.06%16.3k","-","91","0.60%","3.3",""
"56","Milku","10714$0.04%10.7k","-","55","1.44%","2.2",""
"62","Slecht","10123$0.04%10.1k","67","63","2.34%","2.1",""
"61","Eighchbar","8211$0.03%8.2k","68","61","1.29%","1.7",""
"93","Necrohealya","7938$0.03%7.9k","-","93","0.74%","1.6",""
"58","Ratshot","7697$0.03%7.7k","-","61","1.44%","1.6",""
"-","Fire Nova Totem V","947$0.00%947.0","-","-","0.00%","0.2",""
"86","Yunghelga","882$0.00%882.0","-","89","0.00%","0.2",""
"-","Nasharribara","247$0.00%247.0","27","-","0.00%","0.1",""
