"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"79","Deadstrike","64003$5.14%64.0k","69","82","74.44%","352.3",""
"78","Furckinstein","61226$4.92%61.2k","68","70","75.64%","337.0",""
"78","Dohvyk","61121$4.91%61.1k","69","70","79.16%","336.4",""
"80","Jiero","59951$4.82%60.0k","73","63","82.90%","330.0",""
"72","Stankdik","59451$4.78%59.5k","68","80","69.05%","327.2",""
"78","Ultimecia","58200$4.67%58.2k","72","63","85.53%","320.3",""
"66","Akecheta","52996$4.26%53.0k","66","62","82.68%","291.7",""
"67","Parisshelton","52695$4.23%52.7k","68","67","58.55%","290.0",""
"62","Daxis","51146$4.11%51.1k","65","84","94.85%","281.5",""
"54","Pointed","50638$4.07%50.6k","-","82","90.48%","278.7",""
"62","Hoebowjoe","49004$3.94%49.0k","69","54","53.80%","269.7",""
"56","Valara","46436$3.73%46.4k","69","47","66.96%","255.6",""
"57","Duhd","45994$3.69%46.0k","69","48","57.32%","253.2",""
"74","Changó","43300$3.48%43.3k","68","69","63.51%","238.3",""
"62","Fossett","41833$3.36%41.8k","70","48","74.40%","230.3",""
"37","Irisviiel","41657$3.35%41.7k","68","37","69.37%","229.3",""
"37","Ishney","41237$3.31%41.2k","73","14","76.43%","227.0",""
"71","Bandakar","40869$3.28%40.9k","69","62","71.57%","225.0",""
"46","Dayn","40461$3.25%40.5k","64","69","69.46%","222.7",""
"39","Dryrun","39508$3.17%39.5k","63","67","68.62%","217.5",""
"41","Tumblebug","38634$3.10%38.6k","69","31","58.12%","212.7",""
"27","Synergy","38296$3.08%38.3k","66","38","63.52%","210.8",""
"78","Ratshot","33113$2.66%33.1k","65","88","71.75%","182.3",""
"19","Seadub","31688$2.55%31.7k","69","14","89.05%","174.4",""
"36","Ghazan","22897$1.84%22.9k","70","25","52.40%","126.0",""
"31","Crox","21670$1.74%21.7k","75","42","60.48%","119.3",""
"10","Dïrty","18353$1.47%18.4k","65","9","60.50%","101.0",""
"98","Pythagorean","11781$0.95%11.8k","70","97","56.40%","64.8",""
"3","Dirtywifeÿ","9755$0.78%9.8k","55","8","57.93%","53.7",""
"96","Grimtide","7496$0.60%7.5k","66","98","24.43%","41.3",""
"87","Kasako","3112$0.25%3.1k","66","91","17.58%","17.1",""
"89","Slecht","2837$0.23%2.8k","69","90","17.89%","15.6",""
"81","Vannawight","2560$0.21%2.6k","65","86","13.49%","14.1",""
"55","Wangcake","631$0.05%631.0","70","53","7.69%","3.5",""
"61","Yunghelga","432$0.03%432.0","67","63","0.00%","2.4",""
"42","Shelton","64$0.01%64.0","68","44","0.00%","0.4",""
