"Parse %","Name","Amount","Overheal","Ilvl","Ilvl %","Active","HPS",""
"41","Deyn","667836$12.45%667.8k","29.21%","66","46","45.81%","196.1",""
"67","Milku","598596$11.16%598.6k","44.30%","-","80","81.22%","175.8",""
"65","Eighchbar","595180$11.10%595.2k","31.52%","-","84","74.13%","174.8",""
"25","Gonz","551517$10.28%551.5k","26.89%","67","25","37.40%","162.0",""
"41","Wangcake","537304$10.02%537.3k","35.65%","-","56","72.26%","157.8",""
"30","Takanu","517537$9.65%517.5k","36.88%","63","48","52.17%","152.0",""
"38","Necrohealya","442429$8.25%442.4k","43.45%","67","44","61.11%","129.9",""
"26","Tazdink","397040$7.40%397.0k","24.20%","-","35","45.72%","116.6",""
"30","Slecht","376476$7.02%376.5k","41.99%","63","45","70.17%","110.6",""
"32","Drhealsgood","366768$6.84%366.8k","46.89%","62","47","63.13%","107.7",""
"87","Jáx","29354$0.55%29.4k","-","-","85","0.74%","8.6",""
"83","Hoebowjoe","25220$0.47%25.2k","-","66","81","0.00%","7.4",""
"84","Mogs","21632$0.40%21.6k","1.42%","63","83","1.10%","6.4",""
"93","Pemberstone","20768$0.39%20.8k","14.00%","-","93","3.97%","6.1",""
"54","Darunor","20079$0.37%20.1k","36.04%","-","67","4.23%","5.9",""
"90","Flesharrow","19922$0.37%19.9k","1.90%","69","90","1.58%","5.9",""
"59","Danty","15980$0.30%16.0k","35.99%","-","62","30.59%","4.7",""
"45","Impervious","15703$0.29%15.7k","44.86%","-","46","44.45%","4.6",""
"52","Flatzz","14932$0.28%14.9k","32.11%","-","51","37.17%","4.4",""
"42","Changó","14567$0.27%14.6k","40.89%","-","40","33.30%","4.3",""
"86","Valara","14202$0.26%14.2k","-","66","84","0.00%","4.2",""
"62","Overbit","10370$0.19%10.4k","22.01%","62","67","1.93%","3.0",""
"95","Spicyhot","9658$0.18%9.7k","-","-","95","0.83%","2.8",""
"72","Deadstrike","8565$0.16%8.6k","41.46%","65","76","3.79%","2.5",""
"54","Crox","8516$0.16%8.5k","17.91%","-","56","1.72%","2.5",""
"56","Fossett","7840$0.15%7.8k","-","66","55","0.71%","2.3",""
"32","Muhhgi","6733$0.13%6.7k","52.32%","-","31","32.02%","2.0",""
"77","Claudiu","6281$0.12%6.3k","-","65","74","0.00%","1.8",""
"68","Kirilov","5668$0.11%5.7k","44.37%","65","73","2.99%","1.7",""
"84","Slybanana","5410$0.10%5.4k","-","62","82","0.00%","1.6",""
"69","Trii","5374$0.10%5.4k","28.70%","-","73","1.39%","1.6",""
"90","Jiero","5123$0.10%5.1k","13.13%","-","89","0.00%","1.5",""
"93","Urumettu","4342$0.08%4.3k","-","-","92","0.00%","1.3",""
"64","Cavander","3526$0.07%3.5k","35.60%","66","64","0.00%","1.0",""
"57","Ennja","2850$0.05%2.9k","41.51%","-","58","3.19%","0.8",""
"74","Funk","2757$0.05%2.8k","-","-","68","0.00%","0.8",""
"36","Bandakar","2634$0.05%2.6k","1.86%","-","36","1.85%","0.8",""
"67","Chainguin","2376$0.04%2.4k","39.34%","66","68","0.00%","0.7",""
"28","Dirtÿ","1831$0.03%1.8k","-","64","23","0.00%","0.5",""
"80","Kagomi","1440$0.03%1.4k","31.46%","61","80","0.00%","0.4",""
