"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"59","Dohvyk","1289713$10.85%1.29m","-","55","68.40%","340.9",""
"58","Changó","1135123$9.55%1.14m","-","46","69.57%","300.0",""
"46","Furckinstein","1080075$9.09%1.08m","68","34","65.97%","285.4",""
"46","Akecheta","993458$8.36%993.5k","-","39","76.08%","262.6",""
"50","Jiero","969083$8.15%969.1k","-","49","56.97%","256.1",""
"49","Dirtÿ","956145$8.04%956.1k","-","32","50.74%","252.7",""
"41","Bandakar","885632$7.45%885.6k","-","35","79.50%","234.1",""
"39","Hoebowjoe","868872$7.31%868.9k","-","27","46.27%","229.6",""
"17","Trolleficent","785202$6.60%785.2k","-","50","49.85%","207.5",""
"41","Gaunz","754276$6.34%754.3k","66","49","48.16%","199.3",""
"25","Kirilov","708507$5.96%708.5k","71","15","53.84%","187.2",""
"49","Crox","604606$5.09%604.6k","-","53","74.11%","159.8",""
"22","Seadub","516452$4.34%516.5k","71","13","38.48%","136.5",""
"8","Slecht","228650$1.92%228.7k","-","5","47.29%","60.4",""
"47","Enders","72364$0.61%72.4k","-","47","6.51%","19.1",""
"84","Pythagorean","12131$0.10%12.1k","70","83","1.83%","3.2",""
"79","Deyn","9928$0.08%9.9k","69","79","1.62%","2.6",""
"75","Tauraheim","6870$0.06%6.9k","-","75","3.51%","1.8",""
"90","Eighchbar","5873$0.05%5.9k","69","90","0.89%","1.6",""
"59","Kasako","4974$0.04%5.0k","52","63","1.05%","1.3",""
"-","Dabooda","113$0.00%113.0","68","-","0.00%","0.0",""
