"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"80","Jiero","86811$6.19%86.8k","66","91","68.81%","302.1",""
"66","Ultimecia","78066$5.57%78.1k","67","78","78.62%","271.7",""
"72","Minuteman","71511$5.10%71.5k","63","95","54.64%","248.9",""
"69","Muhhgi","70065$5.00%70.1k","64","79","58.22%","243.8",""
"48","Mogs","69896$4.98%69.9k","63","77","53.36%","243.2",""
"50","Fossett","62436$4.45%62.4k","65","67","63.66%","217.3",""
"54","Chingu","61599$4.39%61.6k","61","91","57.59%","214.4",""
"59","Impervious","60883$4.34%60.9k","62","81","49.04%","211.9",""
"47","Overbit","60269$4.30%60.3k","61","88","64.89%","209.7",""
"41","Deadstrike","57281$4.08%57.3k","65","64","67.59%","199.3",""
"49","Changó","55687$3.97%55.7k","65","51","56.90%","193.8",""
"36","Kirilov","54284$3.87%54.3k","65","57","55.40%","188.9",""
"35","Valara","53689$3.83%53.7k","64","55","54.97%","186.8",""
"38","Trii","52438$3.74%52.4k","67","48","49.42%","182.5",""
"19","Cavander","47759$3.41%47.8k","66","27","68.17%","166.2",""
"44","Crox","45262$3.23%45.3k","68","38","78.03%","157.5",""
"50","Pemberstone","43972$3.14%44.0k","-","66","51.41%","153.0",""
"10","Ennja","41586$2.97%41.6k","56","43","78.86%","144.7",""
"18","Chainguin","41571$2.96%41.6k","66","23","42.88%","144.7",""
"8","Urumettu","40480$2.89%40.5k","62","19","52.91%","140.9",""
"19","Hoebowjoe","40468$2.89%40.5k","65","28","49.49%","140.8",""
"8","Kagomi","35948$2.56%35.9k","58","26","59.06%","125.1",""
"9","Ishney","35625$2.54%35.6k","62","19","44.88%","124.0",""
"12","Claudiu","33080$2.36%33.1k","65","17","40.98%","115.1",""
"41","Bandakar","30619$2.18%30.6k","-","29","55.20%","106.6",""
"24","Drtymilk","24482$1.75%24.5k","58","44","39.22%","85.2",""
"10","Danty","22028$1.57%22.0k","-","12","33.79%","76.7",""
"92","Ghazan","18133$1.29%18.1k","-","96","20.39%","63.1",""
"71","Gonz","3323$0.24%3.3k","66","76","1.40%","11.6",""
"75","Enders","2185$0.16%2.2k","66","79","5.17%","7.6",""
"55","Necrohealya","727$0.05%727.0","67","59","2.09%","2.5",""
"-","Pythagorean","256$0.02%256.0","65","-","2.45%","0.9",""
