"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"30","Akecheta","1273450$5.20%1.27m","-","26","71.37%","310.0",""
"27","Deadstrike","1271669$5.19%1.27m","-","34","66.73%","309.6",""
"23","Dankling","1213324$4.95%1.21m","-","48","66.29%","295.4",""
"31","Flatzz","1210413$4.94%1.21m","-","31","72.52%","294.7",""
"20","Kirilov","1181307$4.82%1.18m","-","38","62.50%","287.6",""
"53","Jiero","1155461$4.72%1.16m","-","59","66.32%","281.3",""
"41","Spicyhot","1083812$4.42%1.08m","-","48","76.62%","263.9",""
"16","Dirtÿ","1067924$4.36%1.07m","-","17","48.81%","260.0",""
"36","Dietolive","1041173$4.25%1.04m","-","51","69.09%","253.5",""
"20","Duhd","1004465$4.10%1.00m","62","56","59.04%","244.5",""
"17","Guki","986348$4.03%986.3k","65","33","49.89%","240.1",""
"29","Valara","970084$3.96%970.1k","-","45","49.43%","236.2",""
"26","Sur","947635$3.87%947.6k","64","49","65.10%","230.7",""
"13","Hoebowjoe","939861$3.84%939.9k","-","18","48.32%","228.8",""
"24","Urumettu","891972$3.64%892.0k","-","30","54.27%","217.1",""
"11","Parisshelton","885705$3.62%885.7k","-","20","50.33%","215.6",""
"14","Furckinstein","865663$3.53%865.7k","65","12","67.68%","210.7",""
"13","Jáx","789547$3.22%789.5k","63","28","46.19%","192.2",""
"57","Bandakar","738274$3.01%738.3k","-","61","81.58%","179.7",""
"12","Ishney","716881$2.93%716.9k","71","10","59.68%","174.5",""
"14","Ultimecia","656123$2.68%656.1k","70","12","52.01%","159.7",""
"34","Danty","649956$2.65%650.0k","-","30","69.49%","158.2",""
"21","Fossett","583775$2.38%583.8k","-","23","46.41%","142.1",""
"36","Pemberstone","570412$2.33%570.4k","-","33","60.36%","138.9",""
"19","Guliveris","483884$1.98%483.9k","-","25","56.96%","117.8",""
"41","Crox","480479$1.96%480.5k","-","40","72.03%","117.0",""
"81","Ghazan","300768$1.23%300.8k","-","80","26.32%","73.2",""
"4","Seadub","264022$1.08%264.0k","-","11","53.74%","64.3",""
"85","Tazdink","90253$0.37%90.3k","-","85","5.69%","22.0",""
"-","Gonz","42479$0.17%42.5k","67","-","2.73%","10.3",""
"95","Pythagorean","41734$0.17%41.7k","-","95","1.56%","10.2",""
"97","Necrohealya","27961$0.11%28.0k","-","97","1.51%","6.8",""
"88","Deyn","27217$0.11%27.2k","-","87","1.27%","6.6",""
"64","Slecht","15295$0.06%15.3k","65","67","1.12%","3.7",""
"64","Milku","8751$0.04%8.8k","-","63","0.72%","2.1",""
"87","Wangcake","7503$0.03%7.5k","-","86","0.00%","1.8",""
"91","Yunghelga","7415$0.03%7.4k","62","92","1.78%","1.8",""
"53","Eighchbar","4298$0.02%4.3k","-","54","0.68%","1.0",""
"85","Enders","2000$0.01%2.0k","68","86","0.59%","0.5",""
"-","Shelton","385$0.00%385.0","61","-","0.00%","0.1",""
