"Parse %","Name","Amount","Overheal","Ilvl","Ilvl %","Active","HPS",""
"50","Shelton","711728$18.08%711.7k","46.53%","68","51","75.90%","158.5",""
"33","Deyn","559231$14.21%559.2k","49.81%","70","27","37.30%","124.5",""
"55","Tauraheim","507799$12.90%507.8k","53.09%","-","58","64.78%","113.1",""
"24","Pythagorean","486446$12.36%486.4k","45.10%","70","22","40.32%","108.3",""
"23","Tazdink","454478$11.55%454.5k","46.44%","-","19","70.60%","101.2",""
"23","Necrohealya","364731$9.27%364.7k","60.19%","-","20","53.75%","81.2",""
"19","Grimtide","358299$9.10%358.3k","44.91%","64","21","37.41%","79.8",""
"24","Slecht","311924$7.92%311.9k","51.26%","69","22","49.57%","69.5",""
"93","Hoebowjoe","51619$1.31%51.6k","-","-","94","6.65%","11.5",""
"92","Eighchbar","39315$1.00%39.3k","33.23%","-","92","4.39%","8.8",""
"73","Bandakar","32954$0.84%33.0k","34.18%","69","69","58.42%","7.3",""
"57","Guliveris","18675$0.47%18.7k","45.09%","-","56","30.94%","4.2",""
"78","Trolleficent","12528$0.32%12.5k","-","63","74","1.07%","2.8",""
"71","Dietolive","7330$0.19%7.3k","46.90%","-","71","0.00%","1.6",""
"-","Kasako","5331$0.14%5.3k","61.05%","-","-","0.54%","1.2",""
"24","Dïrty","5236$0.13%5.2k","52.53%","53","55","24.10%","1.2",""
"64","Fossett","3183$0.08%3.2k","-","-","69","0.00%","0.7",""
"-","Urumettu","2694$0.07%2.7k","-","67","-","0.00%","0.6",""
"68","Seadub","2100$0.05%2.1k","84.41%","69","67","0.00%","0.5",""
"-","Irisviiel","539$0.01%539.0","-","68","-","0.00%","0.1",""
