"Parse %","Name","Amount","Overheal","Ilvl","Ilvl %","Active","HPS",""
"79","Pythagorean","195179$31.47%195.2k","24.59%","75","73","55.39%","223.6",""
"62","Lumieux","165543$26.70%165.5k","40.76%","72","60","75.17%","189.6",""
"37","Vannawight","117748$18.99%117.7k","54.83%","70","38","61.81%","134.9",""
"35","Slecht","100931$16.28%100.9k","48.98%","71","34","65.35%","115.6",""
"42","Kasako","22904$3.69%22.9k","34.10%","67","50","6.16%","26.2",""
"72","Guliveris","5387$0.87%5.4k","27.48%","78","75","36.52%","6.2",""
"60","Dohvyk","4196$0.68%4.2k","53.23%","70","58","43.20%","4.8",""
"48","Jiera","2858$0.46%2.9k","51.30%","65","49","41.18%","3.3",""
"71","Synergy","1783$0.29%1.8k","75.49%","74","66","12.84%","2.0",""
"83","Seadub","1397$0.23%1.4k","49.51%","70","83","0.00%","1.6",""
"75","Drgupta","669$0.11%669.0","64.07%","71","73","1.29%","0.8",""
"82","Nimda","536$0.09%536.0","38.25%","69","85","0.00%","0.6",""
"68","Thoominn","527$0.08%527.0","57.94%","63","64","0.00%","0.6",""
"-","Gaunz","360$0.06%360.0","-","73","-","0.00%","0.4",""
"-","Mortifier","93$0.01%93.0","-","74","-","0.00%","0.1",""
