"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"26","Mogs","1308331$5.12%1.31m","63","49","43.76%","255.5",""
"29","Leetwreck","1246078$4.87%1.25m","-","33","68.24%","243.4",""
"26","Impervious","1236409$4.83%1.24m","-","27","59.20%","241.5",""
"20","Deadstrike","1139842$4.46%1.14m","-","33","56.80%","222.6",""
"25","Minuteman","1103918$4.32%1.10m","-","49","52.61%","215.6",""
"12","Chainguin","1075433$4.21%1.08m","-","17","57.33%","210.0",""
"23","Hoebowjoe","1069557$4.18%1.07m","-","33","39.61%","208.9",""
"21","Changó","1068781$4.18%1.07m","67","15","54.19%","208.7",""
"20","Dirtÿ","1037402$4.06%1.04m","-","41","41.11%","202.6",""
"26","Ultimecia","1020444$3.99%1.02m","-","24","51.83%","199.3",""
"26","Dietolive","1003033$3.92%1.00m","-","33","51.37%","195.9",""
"16","Akecheta","989208$3.87%989.2k","-","13","59.53%","193.2",""
"30","Spicyhot","986837$3.86%986.8k","66","40","64.53%","192.7",""
"14","Dankling","960647$3.76%960.6k","-","30","51.81%","187.6",""
"22","Valara","936377$3.66%936.4k","-","36","38.47%","182.9",""
"13","Trii","915718$3.58%915.7k","-","12","46.13%","178.9",""
"26","Cavander","903471$3.53%903.5k","-","34","46.11%","176.5",""
"16","Kirilov","895588$3.50%895.6k","-","30","45.26%","174.9",""
"19","Urumettu","864036$3.38%864.0k","-","23","52.69%","168.8",""
"51","Bandakar","757299$2.96%757.3k","-","49","72.83%","147.9",""
"18","Fossett","641733$2.51%641.7k","-","21","37.84%","125.3",""
"29","Pemberstone","627402$2.45%627.4k","-","26","54.84%","122.5",""
"9","Ishney","610156$2.39%610.2k","-","9","48.93%","119.2",""
"34","Crox","538289$2.10%538.3k","-","32","67.43%","105.1",""
"20","Furckinstein","519864$2.03%519.9k","-","27","61.54%","101.5",""
"16","Flatzz","488196$1.91%488.2k","-","13","35.21%","95.4",""
"17","Danty","473238$1.85%473.2k","-","14","53.25%","92.4",""
"32","Darunor","465522$1.82%465.5k","-","33","58.55%","90.9",""
"69","Ghazan","211157$0.83%211.2k","-","68","19.28%","41.2",""
"85","Gonz","121084$0.47%121.1k","67","85","5.08%","23.6",""
"16","Kagomi","56945$0.22%56.9k","65","25","4.69%","11.1",""
"11","Gaunz","55154$0.22%55.2k","61","30","3.57%","10.8",""
"75","Pythagorean","51782$0.20%51.8k","-","75","1.68%","10.1",""
"77","Slecht","37734$0.15%37.7k","64","79","2.72%","7.4",""
"72","Enders","29915$0.12%29.9k","67","72","2.99%","5.8",""
"86","Tazdink","23302$0.09%23.3k","-","86","1.80%","4.6",""
"58","Eighchbar","21120$0.08%21.1k","-","59","1.79%","4.1",""
"95","Deyn","20339$0.08%20.3k","-","95","0.00%","4.0",""
"91","Wangcake","18707$0.07%18.7k","-","91","0.00%","3.7",""
"95","Takanu","17686$0.07%17.7k","-","94","0.91%","3.5",""
"53","Milku","16548$0.06%16.5k","-","52","1.22%","3.2",""
"85","Necrohealya","9018$0.04%9.0k","-","85","0.92%","1.8",""
