"Parse %","Name","Amount","Overheal","Ilvl","Ilvl %","Active","HPS",""
"66","Wangcake","633404$11.23%633.4k","34.77%","72","69","75.53%","243.3",""
"71","Pythagorean","577576$10.24%577.6k","24.59%","71","76","58.95%","221.9",""
"71","Milku","492195$8.72%492.2k","45.01%","-","73","67.86%","189.1",""
"48","Deyn","487717$8.64%487.7k","29.30%","-","58","38.26%","187.4",""
"44","Drgupta","433368$7.68%433.4k","32.30%","67","55","48.32%","166.5",""
"40","Necrohealya","429769$7.62%429.8k","47.25%","70","47","69.27%","165.1",""
"72","Slecht","427305$7.57%427.3k","37.90%","70","80","68.55%","164.2",""
"48","Ghazan","399883$7.09%399.9k","24.22%","-","54","40.33%","153.6",""
"49","Tazdink","392132$6.95%392.1k","21.06%","-","55","44.05%","150.6",""
"71","Eighchbar","382833$6.78%382.8k","39.50%","-","75","59.93%","147.1",""
"52","Tauraheim","326711$5.79%326.7k","41.85%","-","59","51.03%","125.5",""
"88","Guliveris","49662$0.88%49.7k","12.67%","-","84","40.37%","19.1",""
"89","Ultimecia","43247$0.77%43.2k","16.44%","-","86","7.57%","16.6",""
"89","Gaunz","35688$0.63%35.7k","-","-","87","3.88%","13.7",""
"63","Flatzz","35454$0.63%35.5k","13.76%","-","63","24.80%","13.6",""
"78","Pemberstone","34457$0.61%34.5k","20.05%","-","82","10.62%","13.2",""
"72","Akecheta","33899$0.60%33.9k","23.62%","-","70","48.92%","13.0",""
"62","Dohvyk","31525$0.56%31.5k","18.84%","-","60","38.73%","12.1",""
"67","Changó","31509$0.56%31.5k","22.94%","-","65","37.75%","12.1",""
"73","Bandakar","29634$0.53%29.6k","18.01%","-","68","39.16%","11.4",""
"81","Synergy","29619$0.52%29.6k","11.15%","-","81","8.39%","11.4",""
"83","Kurtz","27371$0.49%27.4k","-","-","82","3.46%","10.5",""
"89","Jiero","26126$0.46%26.1k","-","-","89","5.27%","10.0",""
"80","Dietolive","26083$0.46%26.1k","14.84%","-","75","2.26%","10.0",""
"88","Ishney","25121$0.45%25.1k","-","-","81","5.61%","9.7",""
"64","Furckinstein","23142$0.41%23.1k","26.00%","-","62","33.91%","8.9",""
"53","Crox","22253$0.39%22.3k","9.58%","-","49","6.78%","8.5",""
"73","Deadstrike","21621$0.38%21.6k","17.02%","-","71","6.67%","8.3",""
"85","Stankdik","21146$0.37%21.1k","8.56%","-","83","3.11%","8.1",""
"75","Kirilov","21085$0.37%21.1k","33.93%","-","74","14.55%","8.1",""
"76","Dryrun","17664$0.31%17.7k","-","-","72","0.86%","6.8",""
"72","Parisshelton","17115$0.30%17.1k","-","70","65","2.60%","6.6",""
"68","Ugara","9625$0.17%9.6k","7.66%","63","56","0.96%","3.7",""
"58","Irisviiel","9197$0.16%9.2k","-","-","36","0.00%","3.5",""
"33","Dïrty","7998$0.14%8.0k","46.64%","-","38","26.56%","3.1",""
"62","Duhd","7944$0.14%7.9k","-","70","56","0.00%","3.1",""
"70","Seadub","7725$0.14%7.7k","17.25%","-","70","0.00%","3.0",""
"69","Jáx","7278$0.13%7.3k","8.49%","-","65","0.00%","2.8",""
"72","Melven","6351$0.11%6.4k","8.82%","61","64","0.53%","2.4",""
