"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"64","Duhd","1778087$5.59%1.78m","-","67","60.79%","343.2",""
"58","Parisshelton","1761973$5.54%1.76m","-","64","61.57%","340.1",""
"57","Nimda","1621179$5.10%1.62m","-","70","58.05%","312.9",""
"52","Muja","1506884$4.74%1.51m","-","61","59.40%","290.9",""
"56","Akecheta","1474492$4.64%1.47m","-","57","66.04%","284.6",""
"49","Melven","1463571$4.60%1.46m","-","65","57.83%","282.5",""
"46","Dohvyk","1449531$4.56%1.45m","-","49","66.52%","279.8",""
"48","Synergy","1379503$4.34%1.38m","-","52","54.90%","266.3",""
"40","Flatzz","1321358$4.16%1.32m","-","48","58.13%","255.1",""
"42","Furckinstein","1309806$4.12%1.31m","-","44","66.58%","252.8",""
"34","Deadstrike","1283958$4.04%1.28m","-","41","55.39%","247.8",""
"47","Ultimecia","1231024$3.87%1.23m","-","41","50.68%","237.6",""
"57","Irisviiel","1219491$3.84%1.22m","-","46","59.51%","235.4",""
"68","Guliveris","1210269$3.81%1.21m","-","69","61.74%","233.6",""
"48","Dietolive","1138738$3.58%1.14m","-","49","46.52%","219.8",""
"52","Gaunz","1103938$3.47%1.10m","-","54","46.79%","213.1",""
"66","Ratshot","1028374$3.23%1.03m","-","78","48.45%","198.5",""
"26","Sepitus","1015839$3.19%1.02m","-","47","54.67%","196.1",""
"30","Urumettu","965075$3.04%965.1k","-","27","51.93%","186.3",""
"25","Renke","943415$2.97%943.4k","-","43","56.88%","182.1",""
"55","Olom","919791$2.89%919.8k","-","68","48.59%","177.5",""
"45","Garglegop","823632$2.59%823.6k","-","47","55.76%","159.0",""
"33","Bandakar","811144$2.55%811.1k","-","36","58.26%","156.6",""
"70","Pemberstone","789399$2.48%789.4k","-","66","61.19%","152.4",""
"18","Chrg","708317$2.23%708.3k","-","20","42.37%","136.7",""
"15","Ishney","673818$2.12%673.8k","-","16","42.10%","130.1",""
"26","Mortifier","615079$1.93%615.1k","-","26","55.24%","118.7",""
"76","Ghazan","68180$0.21%68.2k","73","76","3.90%","13.2",""
"92","Pythagorean","41849$0.13%41.8k","75","92","4.68%","8.1",""
"87","Necrohealya","30484$0.10%30.5k","-","87","5.22%","5.9",""
"90","Slecht","30113$0.09%30.1k","71","90","2.75%","5.8",""
"28","Hbar","22094$0.07%22.1k","-","42","1.38%","4.3",""
"86","Shamallama","18656$0.06%18.7k","71","89","2.40%","3.6",""
"67","Wangcake","11515$0.04%11.5k","74","66","2.51%","2.2",""
"70","Eighchbar","6890$0.02%6.9k","71","72","0.82%","1.3",""
"59","Deyn","6080$0.02%6.1k","-","65","1.13%","1.2",""
"60","Milku","5593$0.02%5.6k","-","58","1.36%","1.1",""
"45","Tauraheim","3461$0.01%3.5k","-","43","0.54%","0.7",""
"45","Drgupta","2806$0.01%2.8k","-","51","0.63%","0.5",""
"56","Lumieux","1548$0.00%1.5k","-","53","0.77%","0.3",""
"-","Coffindodger","502$0.00%502.0","9","-","0.00%","0.1",""
"-","Zalandruh","263$0.00%263.0","8","-","0.00%","0.1",""
"-","Gerbick","13$0.00%13.0","3","-","0.00%","0.0",""
