"Parse %","Name","Amount","Overheal","Ilvl","Ilvl %","Active","HPS",""
"52","Drgupta","598847$10.84%598.8k","44.62%","71","56","68.84%","212.8",""
"43","Beefbeefbeef","559179$10.12%559.2k","38.52%","-","48","57.07%","198.7",""
"44","Gonz","555635$10.06%555.6k","33.23%","69","49","58.31%","197.4",""
"45","Imawolf","551212$9.98%551.2k","38.45%","-","42","51.84%","195.8",""
"55","Pythagorean","545911$9.88%545.9k","47.16%","-","51","71.65%","194.0",""
"83","Eighchbar","508423$9.20%508.4k","42.87%","-","85","70.34%","180.6",""
"61","Slecht","425655$7.71%425.7k","51.44%","-","66","74.67%","151.2",""
"38","Morticino","388526$7.03%388.5k","46.01%","69","45","63.91%","138.0",""
"35","Daps","330320$5.98%330.3k","49.42%","73","34","60.40%","117.4",""
"24","Vannawight","294949$5.34%294.9k","70.85%","70","27","65.06%","104.8",""
"34","Lumieux","278864$5.05%278.9k","52.06%","-","36","47.91%","99.1",""
"16","Johnnyxo","241354$4.37%241.4k","54.03%","54","49","64.06%","85.8",""
"75","Guliveris","20619$0.37%20.6k","40.54%","-","77","45.21%","7.3",""
"70","Dohvyk","20004$0.36%20.0k","49.70%","-","69","61.65%","7.1",""
"73","Furckinstein","18073$0.33%18.1k","48.76%","-","73","52.55%","6.4",""
"82","Synergy","17982$0.33%18.0k","29.26%","-","82","9.15%","6.4",""
"92","Parisshelton","16029$0.29%16.0k","-","-","93","3.47%","5.7",""
"61","Nazthar","15308$0.28%15.3k","49.13%","-","60","49.68%","5.4",""
"72","Ratazzak","14784$0.27%14.8k","-","-","72","3.29%","5.3",""
"63","Hercalees","11815$0.21%11.8k","47.03%","-","63","29.79%","4.2",""
"85","Dirtysneaker","11283$0.20%11.3k","34.19%","-","91","6.30%","4.0",""
"77","Duhd","9870$0.18%9.9k","-","-","77","2.10%","3.5",""
"92","Pemberstone","9114$0.16%9.1k","62.01%","-","92","6.06%","3.2",""
"45","Renke","8893$0.16%8.9k","63.48%","65","44","39.16%","3.2",""
"81","Aorphan","8585$0.16%8.6k","25.59%","68","81","3.08%","3.1",""
"95","Dieto","8054$0.15%8.1k","10.52%","67","95","0.00%","2.9",""
"82","Seadub","7891$0.14%7.9k","39.08%","-","80","1.11%","2.8",""
"75","Idunrunnin","7194$0.13%7.2k","6.50%","-","73","1.55%","2.6",""
"80","Darkoutlaw","6420$0.12%6.4k","26.76%","70","80","3.48%","2.3",""
"69","Nimda","6069$0.11%6.1k","33.19%","-","69","1.74%","2.2",""
"70","Register","5828$0.11%5.8k","54.26%","66","70","5.82%","2.1",""
"37","Swankyorc","4925$0.09%4.9k","-","-","37","0.92%","1.7",""
"88","Chazzle","4595$0.08%4.6k","-","-","90","1.21%","1.6",""
"-","Shanksor","3028$0.05%3.0k","-","-","-","0.00%","1.1",""
"68","Willondra","2070$0.04%2.1k","-","-","69","0.00%","0.7",""
"-","Jînx","1758$0.03%1.8k","-","57","-","0.00%","0.6",""
"61","Droma","1690$0.03%1.7k","70.22%","-","62","1.45%","0.6",""
"23","Zeldascott","1561$0.03%1.6k","-","-","26","0.00%","0.6",""
"40","Thoominn","1403$0.03%1.4k","66.52%","-","35","0.00%","0.5",""
"8","Mortifier","160$0.00%160.0","55.06%","-","9","0.00%","0.1",""
"52","Irisviiel","92$0.00%92.0","95.40%","-","51","0.00%","0.0",""
