"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"92","Ultimecia","1176219$5.83%1.18m","72","87","70.59%","425.1",""
"66","Furckinstein","1032214$5.12%1.03m","-","63","71.49%","373.1",""
"58","Dohvyk","979778$4.86%979.8k","-","53","72.51%","354.1",""
"55","Flatzz","963226$4.78%963.2k","-","55","75.49%","348.2",""
"60","Akecheta","919278$4.56%919.3k","-","51","75.27%","332.3",""
"83","Duhd","910273$4.51%910.3k","-","82","56.61%","329.0",""
"53","Changó","858099$4.25%858.1k","-","45","67.10%","310.2",""
"65","Dryrun","844330$4.19%844.3k","-","78","65.77%","305.2",""
"41","Synergy","755394$3.75%755.4k","-","50","64.48%","273.0",""
"37","Deadstrike","752496$3.73%752.5k","69","37","64.83%","272.0",""
"50","Bandakar","743420$3.69%743.4k","69","41","78.59%","268.7",""
"50","Irisviiel","723834$3.59%723.8k","72","37","58.52%","261.6",""
"78","Dietolive","707799$3.51%707.8k","-","73","48.98%","255.8",""
"39","Kirilov","699282$3.47%699.3k","74","24","61.88%","252.8",""
"42","Dïrty","693750$3.44%693.8k","-","53","68.84%","250.8",""
"50","Hoebowjoe","645811$3.20%645.8k","69","46","45.26%","233.4",""
"39","Danty","629756$3.12%629.8k","-","33","65.94%","227.6",""
"66","Valara","622641$3.09%622.6k","69","63","46.30%","225.1",""
"31","Joepesci","616545$3.06%616.5k","-","46","54.69%","222.9",""
"88","Pemberstone","603628$2.99%603.6k","-","88","79.21%","218.2",""
"55","Jiero","600664$2.98%600.7k","-","42","60.33%","217.1",""
"64","Guliveris","577158$2.86%577.2k","-","59","71.61%","208.6",""
"25","Tumblebug","539241$2.67%539.2k","70","18","49.95%","194.9",""
"67","Fossett","527082$2.61%527.1k","71","56","47.80%","190.5",""
"43","Gonz","523757$2.60%523.8k","-","56","59.58%","189.3",""
"20","Ishney","513316$2.54%513.3k","-","11","57.23%","185.5",""
"54","Crox","412923$2.05%412.9k","-","46","68.13%","149.3",""
"38","Ghazan","286898$1.42%286.9k","-","32","29.12%","103.7",""
"68","Seadub","231521$1.15%231.5k","70","60","14.64%","83.7",""
"91","Pythagorean","34211$0.17%34.2k","70","91","3.66%","12.4",""
"97","Ratshot","14139$0.07%14.1k","68","97","2.98%","5.1",""
"1","Dirtywifeÿ","12056$0.06%12.1k","59","2","2.70%","4.4",""
"96","Slecht","10848$0.05%10.8k","69","96","3.03%","3.9",""
"83","Wangcake","6127$0.03%6.1k","71","81","1.35%","2.2",""
"73","Deyn","1846$0.01%1.8k","71","67","0.00%","0.7",""
"72","Milku","683$0.00%683.0","-","75","0.00%","0.2",""
"-","Eighchbar","246$0.00%246.0","-","-","0.00%","0.1",""
