"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"81","Nimda","981776$5.45%981.8k","-","86","74.01%","414.8",""
"89","Stankdik","961149$5.34%961.1k","-","82","64.56%","406.1",""
"71","Dohvyk","926297$5.15%926.3k","-","67","72.00%","391.4",""
"77","Synergy","915799$5.09%915.8k","-","71","70.81%","387.0",""
"68","Furckinstein","761769$4.23%761.8k","-","62","66.24%","321.9",""
"85","Jiero","748405$4.16%748.4k","74","77","65.23%","316.2",""
"55","Johnnylol","736599$4.09%736.6k","68","65","66.49%","311.2",""
"50","Hercalees","711779$3.95%711.8k","66","61","69.04%","300.8",""
"69","Xtronk","701307$3.90%701.3k","-","64","69.03%","296.3",""
"82","Hbar","688452$3.82%688.5k","-","95","66.91%","290.9",""
"70","Irisviiel","674083$3.75%674.1k","77","42","69.84%","284.8",""
"70","Guliveris","660199$3.67%660.2k","-","72","76.69%","279.0",""
"54","Lamarion","635933$3.53%635.9k","70","61","52.81%","268.7",""
"43","Renke","632829$3.52%632.8k","-","56","56.96%","267.4",""
"74","Duhd","626092$3.48%626.1k","75","64","35.13%","264.6",""
"63","Idunrunnin","624305$3.47%624.3k","-","53","39.56%","263.8",""
"35","Theberserker","621962$3.46%622.0k","-","44","68.23%","262.8",""
"30","Tamuus","580281$3.22%580.3k","-","26","67.84%","245.2",""
"55","Seraf","579145$3.22%579.1k","-","56","52.59%","244.7",""
"63","Bandakar","565372$3.14%565.4k","-","68","76.12%","238.9",""
"30","Seadub","495395$2.75%495.4k","72","20","50.96%","209.3",""
"20","Suria","449496$2.50%449.5k","-","25","47.80%","189.9",""
"46","Thoominn","442338$2.46%442.3k","-","57","53.48%","186.9",""
"37","Seiyaorb","407308$2.26%407.3k","67","38","35.05%","172.1",""
"25","Ducks","400483$2.23%400.5k","61","48","45.12%","169.2",""
"24","Bizzerk","352307$1.96%352.3k","-","36","60.02%","148.9",""
"25","Mortifier","325275$1.81%325.3k","-","23","68.36%","137.4",""
"17","Hammerbinger","319674$1.78%319.7k","74","9","33.26%","135.1",""
"43","Ratshot","301772$1.68%301.8k","68","42","34.37%","127.5",""
"3","Drfears","90219$0.50%90.2k","54","10","19.88%","38.1",""
"93","Kaitlynn","22071$0.12%22.1k","75","93","5.51%","9.3",""
"4","Dieto","20030$0.11%20.0k","65","5","1.59%","8.5",""
"93","Kasako","14887$0.08%14.9k","67","93","6.25%","6.3",""
"-","Quesogrande","9698$0.05%9.7k","68","-","0.00%","4.1",""
"92","Shamallama","9575$0.05%9.6k","71","93","0.62%","4.0",""
"95","Slecht","2085$0.01%2.1k","71","96","0.79%","0.9",""
"-","Tauraheim","1171$0.01%1.2k","74","-","0.00%","0.5",""
"85","Gonz","851$0.00%851.0","68","85","0.00%","0.4",""
"-","Beefbeefbeef","603$0.00%603.0","68","-","0.00%","0.3",""
