"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"90","Duhd","1159517$5.52%1.16m","-","92","57.35%","441.4",""
"59","Furckinstein","1093260$5.20%1.09m","-","58","71.69%","416.1",""
"48","Flatzz","1060352$5.04%1.06m","-","48","78.13%","403.6",""
"47","Dohvyk","1017180$4.84%1.02m","-","50","76.25%","387.2",""
"52","Nimda","966425$4.60%966.4k","-","63","71.00%","367.9",""
"32","Chrg","921849$4.39%921.8k","62","63","77.11%","350.9",""
"41","Kirilov","919135$4.37%919.1k","-","42","66.78%","349.9",""
"46","Synergy","890193$4.23%890.2k","-","54","64.54%","338.8",""
"41","Lexzie","851913$4.05%851.9k","-","61","70.50%","324.3",""
"43","Ultimecia","789654$3.76%789.7k","-","36","56.12%","300.6",""
"38","Kurtz","782966$3.72%783.0k","-","42","67.76%","298.0",""
"49","Guliveris","776082$3.69%776.1k","-","49","70.31%","295.4",""
"34","Dietolive","751965$3.58%752.0k","72","31","55.71%","286.2",""
"57","Irisviiel","748170$3.56%748.2k","76","41","65.12%","284.8",""
"26","Renke","747996$3.56%748.0k","-","42","72.04%","284.7",""
"28","Deadstrike","745752$3.55%745.8k","-","32","60.08%","283.9",""
"28","Parisshelton","721038$3.43%721.0k","74","28","56.79%","274.5",""
"46","Urumettu","716366$3.41%716.4k","-","50","63.53%","272.7",""
"21","Melven","641392$3.05%641.4k","-","31","55.34%","244.1",""
"37","Zugshirt","621351$2.96%621.4k","-","52","52.19%","236.5",""
"16","Jàsper","609030$2.90%609.0k","-","30","70.46%","231.8",""
"39","Garglegop","534916$2.54%534.9k","-","37","75.79%","203.6",""
"38","Mortifier","529191$2.52%529.2k","-","37","69.33%","201.4",""
"76","Pemberstone","512143$2.44%512.1k","-","73","71.88%","194.9",""
"25","Ishney","491170$2.34%491.2k","-","24","55.70%","187.0",""
"9","Dayn","478213$2.27%478.2k","-","16","48.86%","182.0",""
"26","Gonz","443497$2.11%443.5k","-","53","54.55%","168.8",""
"21","Tacomojo","354715$1.69%354.7k","-","31","39.04%","135.0",""
"92","Ghazan","72507$0.34%72.5k","-","93","13.11%","27.6",""
"88","Necrohealya","28176$0.13%28.2k","73","87","1.92%","10.7",""
"71","Shamallama","23890$0.11%23.9k","-","72","6.27%","9.1",""
"84","Pythagorean","7476$0.04%7.5k","-","85","3.21%","2.8",""
"86","Slecht","4453$0.02%4.5k","70","86","1.48%","1.7",""
"90","Drgupta","4027$0.02%4.0k","68","90","0.00%","1.5",""
"63","Eighchbar","2292$0.01%2.3k","-","64","0.79%","0.9",""
"-","Nanahanapan","2261$0.01%2.3k","56","-","0.00%","0.9",""
"58","Milku","1421$0.01%1.4k","-","57","0.63%","0.5",""
"78","Wangcake","751$0.00%751.0","74","78","0.00%","0.3",""
