"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"67","Duhd","2270000$5.41%2.27m","-","75","58.58%","309.6",""
"47","Nimda","2166571$5.16%2.17m","-","65","57.87%","295.5",""
"54","Muja","1973338$4.70%1.97m","73","62","59.38%","269.1",""
"58","Parisshelton","1966966$4.69%1.97m","73","63","53.94%","268.2",""
"40","Synergy","1900592$4.53%1.90m","-","42","53.28%","259.2",""
"40","Akecheta","1882180$4.48%1.88m","-","44","65.08%","256.7",""
"38","Flatzz","1817222$4.33%1.82m","-","42","57.96%","247.8",""
"48","Dohvyk","1806724$4.31%1.81m","-","51","62.65%","246.4",""
"36","Deadstrike","1735033$4.13%1.74m","-","45","51.07%","236.6",""
"38","Furckinstein","1734367$4.13%1.73m","-","39","64.22%","236.5",""
"45","Melven","1718697$4.10%1.72m","-","60","50.37%","234.4",""
"74","Guliveris","1609143$3.83%1.61m","-","75","57.03%","219.4",""
"53","Zugshirt","1579627$3.76%1.58m","-","60","42.15%","215.4",""
"58","Irisviiel","1529574$3.64%1.53m","-","46","61.11%","208.6",""
"54","Dietolive","1453732$3.46%1.45m","-","56","46.30%","198.2",""
"22","Accessdenied","1395537$3.33%1.40m","70","30","46.83%","190.3",""
"46","Ultimecia","1338488$3.19%1.34m","-","41","43.03%","182.5",""
"48","Gaunz","1329596$3.17%1.33m","-","58","38.28%","181.3",""
"33","Bandakar","1319086$3.14%1.32m","-","36","56.97%","179.9",""
"23","Renke","1306150$3.11%1.31m","-","45","50.28%","178.1",""
"53","Olom","1241876$2.96%1.24m","-","67","48.28%","169.4",""
"48","Kurtz","1217695$2.90%1.22m","-","55","33.62%","166.1",""
"15","Sepitus","1135814$2.71%1.14m","-","37","50.03%","154.9",""
"39","Garglegop","1039968$2.48%1.04m","-","41","46.29%","141.8",""
"20","Ishney","1033136$2.46%1.03m","-","21","47.58%","140.9",""
"79","Pemberstone","996464$2.37%996.5k","-","76","54.22%","135.9",""
"42","Mortifier","740299$1.76%740.3k","-","44","54.45%","101.0",""
"21","Decimous","226660$0.54%226.7k","69","25","7.83%","30.9",""
"77","Ghazan","166337$0.40%166.3k","-","77","7.54%","22.7",""
"37","Urumettu","76033$0.18%76.0k","74","37","2.81%","10.4",""
"86","Pythagorean","49461$0.12%49.5k","-","86","4.72%","6.7",""
"77","Necrohealya","48103$0.11%48.1k","-","76","4.45%","6.6",""
"86","Slecht","40348$0.10%40.3k","71","87","3.73%","5.5",""
"79","Shamallama","31792$0.08%31.8k","-","82","4.30%","4.3",""
"54","Wangcake","23186$0.06%23.2k","74","53","2.63%","3.2",""
"60","Deyn","16818$0.04%16.8k","-","64","2.07%","2.3",""
"65","Milku","15775$0.04%15.8k","-","63","1.34%","2.2",""
"63","Eighchbar","15430$0.04%15.4k","71","64","1.59%","2.1",""
"46","Tauraheim","8753$0.02%8.8k","73","45","2.01%","1.2",""
"39","Lumieux","7265$0.02%7.3k","-","41","1.25%","1.0",""
"39","Drgupta","4146$0.01%4.1k","70","44","1.19%","0.6",""
