"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"52","Dohvyk","1207467$5.60%1.21m","-","51","79.20%","432.9",""
"52","Flatzz","1188929$5.51%1.19m","-","45","80.21%","426.2",""
"61","Nimda","1185306$5.50%1.19m","-","74","71.84%","424.9",""
"47","Duhd","1097815$5.09%1.10m","-","58","59.60%","393.6",""
"43","Akecheta","1064462$4.94%1.06m","-","43","80.46%","381.6",""
"56","Furckinstein","1020303$4.73%1.02m","-","55","72.57%","365.8",""
"51","Parisshelton","982358$4.56%982.4k","-","53","58.27%","352.2",""
"45","Synergy","933369$4.33%933.4k","-","46","67.97%","334.6",""
"31","Chrg","911671$4.23%911.7k","64","50","73.58%","326.8",""
"46","Kurtz","842976$3.91%843.0k","-","51","63.84%","302.2",""
"60","Dietolive","811453$3.76%811.5k","72","56","55.06%","290.9",""
"50","Ultimecia","805426$3.74%805.4k","-","40","53.80%","288.8",""
"27","Renke","796696$3.70%796.7k","-","48","71.63%","285.6",""
"34","Muja","784959$3.64%785.0k","-","40","62.32%","281.4",""
"23","Deadstrike","769198$3.57%769.2k","-","28","63.84%","275.8",""
"36","Garglegop","761755$3.53%761.8k","-","31","73.38%","273.1",""
"31","Melven","757632$3.51%757.6k","-","45","58.41%","271.6",""
"40","Guliveris","756322$3.51%756.3k","-","47","73.94%","271.1",""
"51","Irisviiel","753679$3.50%753.7k","-","34","67.23%","270.2",""
"40","Urumettu","736018$3.41%736.0k","-","40","63.32%","263.9",""
"63","Bandakar","638243$2.96%638.2k","-","69","82.28%","228.8",""
"27","Ishney","557750$2.59%557.8k","-","27","57.78%","200.0",""
"76","Pemberstone","539468$2.50%539.5k","-","72","73.26%","193.4",""
"16","Ugara","511045$2.37%511.0k","-","14","60.63%","183.2",""
"4","Accessdenied","398753$1.85%398.8k","-","8","55.86%","143.0",""
"20","Mortifier","374341$1.74%374.3k","-","17","64.94%","134.2",""
"23","Tacomojo","298960$1.39%299.0k","-","31","42.84%","107.2",""
"86","Ghazan","19108$0.09%19.1k","-","87","6.93%","6.9",""
"94","Drgupta","11357$0.05%11.4k","68","95","0.00%","4.1",""
"94","Shamallama","11059$0.05%11.1k","-","95","0.97%","4.0",""
"87","Pythagorean","10239$0.05%10.2k","-","87","2.26%","3.7",""
"-","Gonz","7466$0.03%7.5k","69","-","0.00%","2.7",""
"92","Deyn","7009$0.03%7.0k","74","91","0.00%","2.5",""
"76","Slecht","3960$0.02%4.0k","71","77","1.43%","1.4",""
"58","Eighchbar","1645$0.01%1.6k","-","59","0.70%","0.6",""
"-","Wangcake","1090$0.01%1.1k","74","-","0.00%","0.4",""
