"Parse %","Name","Amount","Overheal","Ilvl","Ilvl %","Active","HPS",""
"38","Deyn","715211$11.82%715.2k","27.40%","-","34","45.28%","209.2",""
"66","Eighchbar","690509$11.41%690.5k","24.23%","-","77","76.51%","202.0",""
"48","Wangcake","660151$10.91%660.2k","39.11%","69","48","76.05%","193.1",""
"48","Enders","648159$10.71%648.2k","29.84%","68","52","59.12%","189.6",""
"61","Milku","597043$9.87%597.0k","42.15%","-","56","82.07%","174.6",""
"63","Pythagorean","576152$9.52%576.2k","28.85%","69","64","54.15%","168.5",""
"30","Slecht","455461$7.53%455.5k","41.88%","65","42","70.81%","133.2",""
"29","Shelton","407096$6.73%407.1k","27.92%","-","50","51.27%","119.1",""
"26","Necrohealya","370443$6.12%370.4k","47.44%","70","23","57.49%","108.4",""
"29","Yunghelga","367932$6.08%367.9k","17.37%","60","60","28.53%","107.6",""
"39","Ghazan","304608$5.03%304.6k","29.48%","69","36","20.02%","89.1",""
"84","Hoebowjoe","34684$0.57%34.7k","-","67","83","2.05%","10.1",""
"84","Ultimecia","30401$0.50%30.4k","41.02%","70","83","9.00%","8.9",""
"69","Akecheta","20698$0.34%20.7k","38.51%","-","68","54.08%","6.1",""
"58","Flatzz","18501$0.31%18.5k","35.89%","-","57","44.35%","5.4",""
"64","Guliveris","16696$0.28%16.7k","36.58%","-","67","37.47%","4.9",""
"78","Pemberstone","16290$0.27%16.3k","26.13%","-","78","3.84%","4.8",""
"52","Leetwreck","13940$0.23%13.9k","49.57%","64","52","49.64%","4.1",""
"48","Changó","13574$0.22%13.6k","40.40%","67","46","40.93%","4.0",""
"78","Valara","11674$0.19%11.7k","-","67","76","0.00%","3.4",""
"79","Smitty","9350$0.15%9.4k","-","56","75","0.00%","2.7",""
"76","Fossett","8385$0.14%8.4k","2.14%","67","77","1.27%","2.5",""
"68","Deadstrike","7884$0.13%7.9k","38.89%","68","71","3.39%","2.3",""
"32","Bandakar","6080$0.10%6.1k","22.51%","-","29","5.58%","1.8",""
"79","Jiero","5988$0.10%6.0k","-","-","77","0.00%","1.8",""
"54","Crox","5987$0.10%6.0k","23.02%","-","50","0.98%","1.8",""
"96","Sur","5584$0.09%5.6k","-","-","96","0.00%","1.6",""
"71","Seadub","5300$0.09%5.3k","75.81%","54","74","24.07%","1.6",""
"81","Guki","4879$0.08%4.9k","-","64","78","0.00%","1.4",""
"68","Kirilov","4232$0.07%4.2k","59.91%","-","72","6.53%","1.2",""
"74","Parisshelton","3749$0.06%3.7k","-","58","70","0.00%","1.1",""
"87","Urumettu","3608$0.06%3.6k","-","67","87","0.00%","1.1",""
"89","Gaunz","3434$0.06%3.4k","-","63","90","0.00%","1.0",""
"46","Duhd","2191$0.04%2.2k","-","62","40","0.00%","0.6",""
"88","Drtymilk","2021$0.03%2.0k","7.67%","60","86","0.00%","0.6",""
"-","Daxis","1890$0.03%1.9k","-","56","-","0.00%","0.6",""
"44","Furckinstein","1791$0.03%1.8k","14.06%","66","42","0.72%","0.5",""
