"Name","Amount","Mitigated","Ilvl","Active","DTPS",""
"Crox","350051$8.92%350.1k","58.70%","-","54.28%","216.3",""
"Bandakar","305712$7.79%305.7k","56.28%","-","46.49%","188.9",""
"Darunor","228660$5.83%228.7k","46.87%","-","41.60%","141.3",""
"Razorgore the Untamed","226026$5.76%226.0k","-","-","6.23%","139.7",""
"Pemberstone","209765$5.35%209.8k","51.07%","-","41.64%","129.6",""
"Furckinstein","187781$4.79%187.8k","40.03%","-","36.00%","116.0",""
"Leetwreck","153505$3.91%153.5k","24.81%","64","34.23%","94.8",""
"Overbit","124387$3.17%124.4k","18.09%","-","25.68%","76.9",""
"Flatzz","121680$3.10%121.7k","20.06%","-","25.31%","75.2",""
"Changó","110324$2.81%110.3k","18.93%","-","23.66%","68.2",""
"Impervious","108558$2.77%108.6k","26.86%","-","24.92%","67.1",""
"Minuteman","106346$2.71%106.3k","14.50%","63","22.32%","65.7",""
"Akecheta","102735$2.62%102.7k","22.25%","-","26.49%","63.5",""
"Deadstrike","100361$2.56%100.4k","19.87%","66","24.94%","62.0",""
"Dankling","94055$2.40%94.1k","16.85%","63","23.19%","58.1",""
"Kirilov","93968$2.40%94.0k","15.96%","-","21.48%","58.1",""
"Trii","90943$2.32%90.9k","19.80%","71","19.63%","56.2",""
"Ultimecia","82688$2.11%82.7k","14.35%","69","18.27%","51.1",""
"Dietolive","81071$2.07%81.1k","16.23%","-","15.84%","50.1",""
"Chainguin","69714$1.78%69.7k","30.50%","-","23.98%","43.1",""
"Mogs","62091$1.58%62.1k","16.40%","63","15.08%","38.4",""
"Deyn","60407$1.54%60.4k","21.90%","-","14.08%","37.3",""
"Dirtÿ","57704$1.47%57.7k","21.45%","-","15.39%","35.7",""
"Jiero","57398$1.46%57.4k","21.21%","-","18.04%","35.5",""
"Gonz","56736$1.45%56.7k","21.34%","67","15.86%","35.1",""
"Eighchbar","55561$1.42%55.6k","17.78%","65","12.39%","34.3",""
"Urumettu","52390$1.34%52.4k","18.32%","67","12.86%","32.4",""
"Wangcake","49902$1.27%49.9k","12.43%","67","12.03%","30.8",""
"Tazdink","45835$1.17%45.8k","19.81%","67","14.12%","28.3",""
"Fossett","44474$1.13%44.5k","16.34%","66","10.30%","27.5",""
"Pythagorean","43513$1.11%43.5k","17.70%","-","11.44%","26.9",""
"Cavander","42852$1.09%42.9k","24.32%","-","13.33%","26.5",""
"Enders","42614$1.09%42.6k","21.62%","-","12.89%","26.3",""
"Valara","42596$1.09%42.6k","20.64%","-","12.65%","26.3",""
"Necrohealya","42058$1.07%42.1k","16.85%","68","11.96%","26.0",""
"Slecht","41686$1.06%41.7k","12.62%","-","8.25%","25.8",""
"Ghazan","37125$0.95%37.1k","33.82%","-","13.86%","22.9",""
"Milku","35569$0.91%35.6k","21.38%","69","10.49%","22.0",""
"Tumblebug","35035$0.89%35.0k","18.19%","-","10.72%","21.6",""
"Hoebowjoe","34979$0.89%35.0k","22.93%","-","9.74%","21.6",""
"Mexius","34425$0.88%34.4k","16.78%","66","8.96%","21.3",""
