"Parse %","Name","Amount","Overheal","Ilvl","Ilvl %","Active","HPS",""
"59","Deyn","803343$10.77%803.3k","32.77%","-","58","44.80%","204.3",""
"61","Pythagorean","745345$9.99%745.3k","33.71%","-","61","60.34%","189.6",""
"80","Eighchbar","735596$9.86%735.6k","38.66%","-","81","76.09%","187.1",""
"64","Enders","627230$8.41%627.2k","34.60%","-","65","49.60%","159.5",""
"57","Necrohealya","623002$8.35%623.0k","50.14%","70","57","75.71%","158.5",""
"48","Tazdink","592497$7.94%592.5k","24.68%","-","45","44.55%","150.7",""
"35","Wangcake","585658$7.85%585.7k","42.99%","70","36","63.38%","149.0",""
"57","Milku","564008$7.56%564.0k","49.42%","-","51","72.15%","143.5",""
"60","Slecht","555568$7.45%555.6k","44.85%","-","66","70.27%","141.3",""
"63","Tauraheim","530455$7.11%530.5k","52.89%","-","75","66.49%","134.9",""
"62","Ghazan","344940$4.63%344.9k","24.69%","-","59","23.34%","87.7",""
"27","Grimtide","287495$3.85%287.5k","30.70%","-","53","35.69%","73.1",""
"89","Hoebowjoe","49600$0.67%49.6k","-","-","90","6.61%","12.6",""
"73","Fossett","38229$0.51%38.2k","5.46%","69","74","2.50%","9.7",""
"86","Jáx","37345$0.50%37.3k","-","-","87","4.42%","9.5",""
"76","Bandakar","31080$0.42%31.1k","35.51%","-","75","53.19%","7.9",""
"75","Ultimecia","28299$0.38%28.3k","43.49%","-","74","4.11%","7.2",""
"73","Guliveris","24667$0.33%24.7k","33.32%","-","74","36.54%","6.3",""
"66","Changó","22847$0.31%22.8k","41.12%","-","64","47.27%","5.8",""
"63","Akecheta","20632$0.28%20.6k","39.95%","-","61","43.93%","5.2",""
"68","Flatzz","19535$0.26%19.5k","41.12%","-","67","39.28%","5.0",""
"63","Furckinstein","18929$0.25%18.9k","47.96%","67","61","49.32%","4.8",""
"75","Pemberstone","17775$0.24%17.8k","66.23%","-","75","7.81%","4.5",""
"91","Jiero","17363$0.23%17.4k","4.84%","-","91","1.63%","4.4",""
"55","Danty","16314$0.22%16.3k","48.50%","-","53","38.37%","4.1",""
"70","Dietolive","15800$0.21%15.8k","10.62%","-","68","0.00%","4.0",""
"89","Ratshot","12377$0.17%12.4k","31.49%","-","91","2.38%","3.1",""
"67","Kirilov","11588$0.16%11.6k","33.52%","72","67","4.39%","2.9",""
"52","Valara","11540$0.15%11.5k","-","-","51","1.92%","2.9",""
"19","Kasako","11246$0.15%11.2k","28.52%","63","31","1.33%","2.9",""
"48","Parisshelton","9539$0.13%9.5k","-","-","47","1.29%","2.4",""
"68","Stankdik","9434$0.13%9.4k","18.57%","67","71","1.89%","2.4",""
"70","Gaunz","9021$0.12%9.0k","10.77%","68","71","0.00%","2.3",""
"36","Dohvyk","8231$0.11%8.2k","39.07%","-","34","23.76%","2.1",""
"62","Seadub","5563$0.07%5.6k","67.03%","69","62","0.00%","1.4",""
"19","Duhd","4144$0.06%4.1k","-","-","20","0.77%","1.1",""
"83","Irisviiel","3959$0.05%4.0k","17.64%","68","84","0.00%","1.0",""
"63","Deadstrike","3932$0.05%3.9k","59.45%","-","66","4.35%","1.0",""
"38","Crox","2847$0.04%2.8k","54.34%","-","35","0.65%","0.7",""
"50","Ishney","540$0.01%540.0","78.74%","-","50","0.00%","0.1",""
"-","Dirtÿ","376$0.01%376.0","69.46%","72","-","0.00%","0.1",""
"40","Pointed","80$0.00%80.0","80.91%","64","40","0.00%","0.0",""
