"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"43","Flatzz","1033685$5.24%1.03m","-","50","79.74%","361.0",""
"38","Duhd","961609$4.87%961.6k","64","66","55.83%","335.8",""
"37","Parisshelton","938343$4.75%938.3k","68","46","54.48%","327.7",""
"31","Akecheta","937139$4.75%937.1k","-","27","71.69%","327.2",""
"50","Ultimecia","932659$4.73%932.7k","-","42","69.10%","325.7",""
"23","Hoebowjoe","889988$4.51%890.0k","-","29","50.09%","310.8",""
"35","Leetwreck","872596$4.42%872.6k","-","30","63.85%","304.7",""
"21","Dohvyk","861216$4.36%861.2k","-","24","66.62%","300.7",""
"31","Dirtÿ","845450$4.28%845.5k","71","23","46.09%","295.2",""
"57","Dietolive","781748$3.96%781.7k","70","52","59.35%","273.0",""
"27","Changó","779469$3.95%779.5k","-","22","61.93%","272.2",""
"32","Stankdik","769438$3.90%769.4k","67","45","51.42%","268.7",""
"49","Sur","758364$3.84%758.4k","68","55","70.59%","264.8",""
"23","Kirilov","741260$3.76%741.3k","-","27","54.84%","258.8",""
"35","Valara","715147$3.62%715.1k","-","41","46.16%","249.7",""
"64","Jiero","705536$3.58%705.5k","-","70","62.30%","246.4",""
"67","Bandakar","665802$3.37%665.8k","-","62","83.96%","232.5",""
"16","Deadstrike","658997$3.34%659.0k","-","23","52.14%","230.1",""
"18","Dankling","619086$3.14%619.1k","66","30","47.46%","216.2",""
"18","Tumblebug","589579$2.99%589.6k","-","30","49.05%","205.9",""
"27","Gaunz","572502$2.90%572.5k","66","42","51.88%","199.9",""
"21","Ishney","536055$2.72%536.1k","-","19","64.00%","187.2",""
"8","Irisviiel","468165$2.37%468.2k","61","40","62.78%","163.5",""
"52","Pemberstone","441719$2.24%441.7k","-","54","71.57%","154.2",""
"30","Guliveris","420848$2.13%420.8k","-","28","52.85%","147.0",""
"21","Seadub","418585$2.12%418.6k","70","18","50.29%","146.2",""
"28","Fossett","352885$1.79%352.9k","68","26","40.40%","123.2",""
"41","Crox","342489$1.74%342.5k","-","38","67.57%","119.6",""
"-","Tazdink","40199$0.20%40.2k","68","-","3.96%","14.0",""
"95","Pythagorean","29936$0.15%29.9k","-","95","1.17%","10.5",""
"79","Enders","27976$0.14%28.0k","-","80","1.41%","9.8",""
"-","Slecht","8010$0.04%8.0k","67","-","1.09%","2.8",""
"-","Deyn","7504$0.04%7.5k","69","-","0.82%","2.6",""
"95","Necrohealya","5247$0.03%5.2k","70","95","2.11%","1.8",""
"94","Yunghelga","3858$0.02%3.9k","64","94","1.51%","1.3",""
"-","Wangcake","727$0.00%727.0","70","-","0.00%","0.3",""
"-","Eighchbar","695$0.00%695.0","-","-","0.00%","0.2",""
"-","Milku","89$0.00%89.0","-","-","0.00%","0.0",""
"-","Shelton","60$0.00%60.0","66","-","0.00%","0.0",""
