"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"65","Jiero","113288$7.18%113.3k","66","79","75.26%","292.0",""
"50","Ultimecia","93575$5.93%93.6k","66","68","75.95%","241.2",""
"19","Hoebowjoe","86557$5.48%86.6k","65","24","49.80%","223.1",""
"47","Valara","84481$5.35%84.5k","65","64","55.90%","217.8",""
"65","Chingu","84076$5.33%84.1k","61","94","57.07%","216.7",""
"24","Claudiu","81526$5.16%81.5k","65","33","54.78%","210.1",""
"39","Deadstrike","72977$4.62%73.0k","65","60","67.51%","188.1",""
"43","Mexius","71699$4.54%71.7k","65","65","68.46%","184.8",""
"47","Leetwreck","67397$4.27%67.4k","60","81","53.47%","173.7",""
"25","Kirilov","64216$4.07%64.2k","65","40","50.10%","165.5",""
"42","Flatzz","64167$4.07%64.2k","64","52","46.38%","165.4",""
"32","Slybanana","62759$3.98%62.8k","62","67","47.09%","161.8",""
"55","Pemberstone","62359$3.95%62.4k","-","70","54.74%","160.7",""
"39","Changó","61320$3.88%61.3k","66","34","59.22%","158.1",""
"31","Fossett","59743$3.78%59.7k","65","42","58.01%","154.0",""
"12","Urumettu","58215$3.69%58.2k","61","28","57.05%","150.1",""
"35","Indignant","56879$3.60%56.9k","59","77","49.35%","146.6",""
"37","Crox","54096$3.43%54.1k","65","61","80.42%","139.4",""
"23","Muhhgi","51369$3.25%51.4k","64","28","53.78%","132.4",""
"40","Bandakar","47816$3.03%47.8k","-","44","60.65%","123.3",""
"13","Kagomi","46968$2.98%47.0k","59","35","50.66%","121.1",""
"28","Ragewind","45525$2.88%45.5k","60","62","53.07%","117.3",""
"16","Danty","34939$2.21%34.9k","64","19","44.03%","90.1",""
"29","Drtymilk","32189$2.04%32.2k","58","50","40.60%","83.0",""
"61","Tazdink","15382$0.97%15.4k","64","72","14.25%","39.6",""
"62","Natu","2122$0.13%2.1k","60","81","3.65%","5.5",""
"65","Wangcake","1707$0.11%1.7k","-","79","7.84%","4.4",""
"-","Gonz","574$0.04%574.0","65","-","0.00%","1.5",""
"42","Pythagorean","543$0.03%543.0","65","47","0.93%","1.4",""
