"Parse %","Name","Amount","Overheal","Ilvl","Ilvl %","Active","HPS",""
"60","Wangcake","826729$12.36%826.7k","31.85%","73","61","65.81%","166.1",""
"77","Eighchbar","696489$10.41%696.5k","29.87%","71","82","56.65%","139.9",""
"67","Milku","634294$9.48%634.3k","46.90%","-","65","66.17%","127.4",""
"41","Necrohealya","602934$9.01%602.9k","41.93%","-","48","58.70%","121.1",""
"60","Tauraheim","542519$8.11%542.5k","42.72%","71","65","52.79%","109.0",""
"59","Slecht","527554$7.89%527.6k","37.52%","70","67","57.51%","106.0",""
"43","Deyn","497677$7.44%497.7k","41.34%","-","50","43.95%","100.0",""
"42","Drgupta","448647$6.71%448.6k","41.02%","67","57","44.08%","90.1",""
"33","Ghazan","427505$6.39%427.5k","15.25%","-","38","23.42%","85.9",""
"35","Tazdink","403041$6.02%403.0k","15.21%","71","42","26.33%","81.0",""
"12","Lumieux","309492$4.63%309.5k","47.84%","-","29","39.54%","62.2",""
"83","Ultimecia","57057$0.85%57.1k","6.77%","-","83","3.44%","11.5",""
"79","Dietolive","49004$0.73%49.0k","4.80%","71","79","1.25%","9.8",""
"76","Seadub","45177$0.68%45.2k","9.81%","-","76","1.30%","9.1",""
"65","Bandakar","43592$0.65%43.6k","20.76%","-","65","36.24%","8.8",""
"82","Kirilov","42464$0.63%42.5k","36.19%","74","83","15.32%","8.5",""
"73","Guliveris","34971$0.52%35.0k","47.40%","-","73","29.15%","7.0",""
"53","Dohvyk","32376$0.48%32.4k","24.97%","70","51","33.82%","6.5",""
"58","Changó","30264$0.45%30.3k","38.89%","-","55","35.41%","6.1",""
"82","Kurtz","29759$0.44%29.8k","4.08%","72","82","1.47%","6.0",""
"82","Irisviiel","29127$0.44%29.1k","-","-","84","1.23%","5.9",""
"48","Decimous","28787$0.43%28.8k","41.00%","-","48","34.28%","5.8",""
"45","Flatzz","27859$0.42%27.9k","29.04%","66","44","33.37%","5.6",""
"74","Stankdik","26735$0.40%26.7k","-","72","74","0.86%","5.4",""
"55","Akecheta","26690$0.40%26.7k","34.79%","-","54","30.61%","5.4",""
"46","Dïrty","25848$0.39%25.8k","30.68%","64","50","27.84%","5.2",""
"75","Pemberstone","25719$0.38%25.7k","20.08%","-","76","1.93%","5.2",""
"78","Dryrun","24285$0.36%24.3k","-","-","76","1.17%","4.9",""
"50","Furckinstein","24100$0.36%24.1k","27.86%","-","48","23.88%","4.8",""
"79","Jiero","23719$0.35%23.7k","2.88%","74","80","1.67%","4.8",""
"86","Synergy","23615$0.35%23.6k","14.78%","68","84","2.22%","4.7",""
"64","Gaunz","22762$0.34%22.8k","-","70","64","0.72%","4.6",""
"78","Parisshelton","19994$0.30%20.0k","3.91%","70","77","1.10%","4.0",""
"78","Jáx","18865$0.28%18.9k","-","69","75","0.73%","3.8",""
"71","Ishney","16208$0.24%16.2k","5.81%","74","72","0.90%","3.3",""
"61","Deadstrike","15589$0.23%15.6k","3.79%","69","60","0.00%","3.1",""
"70","Duhd","11186$0.17%11.2k","-","-","67","0.00%","2.2",""
"71","Melven","9611$0.14%9.6k","7.24%","64","68","0.70%","1.9",""
"48","Mortifier","7590$0.11%7.6k","19.12%","68","51","0.00%","1.5",""
"-","Crunchy","253$0.00%253.0","-","-","-","0.00%","0.1",""
