"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"51","Duhd","1988414$5.50%1.99m","-","65","62.98%","297.4",""
"50","Nimda","1949667$5.39%1.95m","-","62","51.05%","291.6",""
"44","Kurtz","1874621$5.19%1.87m","-","52","64.55%","280.4",""
"43","Parisshelton","1775522$4.91%1.78m","72","50","56.68%","265.6",""
"51","Akecheta","1708042$4.72%1.71m","-","56","51.93%","255.5",""
"36","Deadstrike","1660348$4.59%1.66m","-","47","58.24%","248.4",""
"51","Kirilov","1634321$4.52%1.63m","-","56","49.47%","244.5",""
"44","Ultimecia","1522578$4.21%1.52m","-","41","42.92%","227.8",""
"40","Changó","1507121$4.17%1.51m","-","42","60.73%","225.4",""
"38","Synergy","1477922$4.09%1.48m","-","48","51.16%","221.1",""
"59","Guliveris","1412432$3.91%1.41m","-","61","61.22%","211.3",""
"44","Irisviiel","1384729$3.83%1.38m","-","45","53.94%","207.1",""
"31","Kromatica","1320551$3.65%1.32m","69","45","49.67%","197.5",""
"42","Dietolive","1298778$3.59%1.30m","-","44","45.31%","194.3",""
"44","Gaunz","1245147$3.44%1.25m","-","52","47.51%","186.3",""
"34","Furckinstein","1241278$3.43%1.24m","-","34","57.33%","185.7",""
"18","Jáx","1175196$3.25%1.18m","-","25","45.20%","175.8",""
"76","Pemberstone","1119742$3.10%1.12m","-","75","55.35%","167.5",""
"24","Doomdoomdoom","1118603$3.09%1.12m","67","30","45.25%","167.3",""
"11","Ishney","1038994$2.87%1.04m","-","11","50.38%","155.4",""
"22","Decimous","996017$2.76%996.0k","-","28","50.71%","149.0",""
"28","Orcminian","988340$2.73%988.3k","-","36","39.51%","147.8",""
"8","Lexzie","907967$2.51%908.0k","63","21","47.62%","135.8",""
"27","Kiwifox","903194$2.50%903.2k","-","41","32.32%","135.1",""
"12","Ugara","893335$2.47%893.3k","-","15","49.58%","133.6",""
"13","Rajmako","826376$2.29%826.4k","-","17","44.54%","123.6",""
"22","Mortifier","704398$1.95%704.4k","-","29","52.84%","105.4",""
"44","Urumettu","139283$0.39%139.3k","72","52","5.32%","20.8",""
"93","Ghazan","80312$0.22%80.3k","-","93","3.96%","12.0",""
"93","Pythagorean","57039$0.16%57.0k","-","93","7.46%","8.5",""
"87","Necrohealya","53110$0.15%53.1k","71","88","5.62%","7.9",""
"88","Shamallama","39135$0.11%39.1k","69","91","4.11%","5.9",""
"89","Milku","20439$0.06%20.4k","-","87","1.09%","3.1",""
"83","Slecht","15386$0.04%15.4k","70","85","1.13%","2.3",""
"80","Eighchbar","13135$0.04%13.1k","-","82","1.60%","2.0",""
"62","Lavain","12828$0.04%12.8k","68","63","1.81%","1.9",""
"70","Drgupta","12562$0.03%12.6k","-","76","1.75%","1.9",""
"65","Wangcake","11677$0.03%11.7k","-","63","1.61%","1.7",""
"63","Lumieux","7799$0.02%7.8k","-","63","1.57%","1.2",""
"74","Deyn","5432$0.02%5.4k","-","80","0.00%","0.8",""
"73","Kasako","5387$0.01%5.4k","68","78","2.24%","0.8",""
"75","Tauraheim","4579$0.01%4.6k","-","75","0.83%","0.7",""
