"Parse %","Name","Amount","Overheal","Ilvl","Ilvl %","Active","HPS",""
"71","Eighchbar","610475$12.00%610.5k","39.66%","-","70","80.36%","211.9",""
"62","Wangcake","561546$11.04%561.5k","38.70%","70","60","72.30%","194.9",""
"33","Cubensis","549571$10.81%549.6k","36.28%","66","36","61.62%","190.7",""
"44","Shelton","528381$10.39%528.4k","50.59%","68","47","70.65%","183.4",""
"62","Milku","489108$9.62%489.1k","44.51%","-","54","73.87%","169.8",""
"50","Pythagorean","472077$9.28%472.1k","32.06%","70","47","49.29%","163.8",""
"55","Slecht","390891$7.69%390.9k","45.09%","69","53","62.22%","135.7",""
"44","Tauraheim","369356$7.26%369.4k","57.70%","68","45","64.27%","128.2",""
"23","Vannawight","352346$6.93%352.3k","45.17%","65","32","54.02%","122.3",""
"20","Grimtide","337482$6.64%337.5k","36.02%","-","28","45.91%","117.1",""
"61","Ghazan","145027$2.85%145.0k","35.06%","-","61","13.00%","50.3",""
"78","Bandakar","23048$0.45%23.0k","33.47%","-","75","61.43%","8.0",""
"89","Pemberstone","22081$0.43%22.1k","29.80%","-","89","8.21%","7.7",""
"79","Tumblebug","19621$0.39%19.6k","-","-","80","0.85%","6.8",""
"87","Hoebowjoe","19080$0.38%19.1k","-","69","87","0.00%","6.6",""
"77","Jáx","18499$0.36%18.5k","-","-","75","0.96%","6.4",""
"71","Guliveris","18395$0.36%18.4k","38.10%","-","67","46.55%","6.4",""
"70","Dohvyk","17876$0.35%17.9k","38.09%","-","69","46.99%","6.2",""
"73","Changó","17569$0.35%17.6k","36.04%","67","72","47.73%","6.1",""
"64","Furckinstein","17425$0.34%17.4k","39.55%","67","63","50.60%","6.0",""
"72","Akecheta","17201$0.34%17.2k","38.90%","-","71","49.33%","6.0",""
"58","Danty","15929$0.31%15.9k","37.45%","-","57","39.92%","5.5",""
"85","Dietolive","15771$0.31%15.8k","17.05%","70","84","0.00%","5.5",""
"81","Stankdik","12469$0.25%12.5k","13.40%","67","84","1.61%","4.3",""
"63","Valayra","10437$0.21%10.4k","65.26%","-","-","9.55%","3.6",""
"70","Deadstrike","7192$0.14%7.2k","39.10%","-","73","5.66%","2.5",""
"88","Ratshot","4662$0.09%4.7k","-","63","87","0.00%","1.6",""
"22","Buffymctank","4418$0.09%4.4k","44.10%","-","21","5.70%","1.5",""
"21","Dïrty","4279$0.08%4.3k","51.85%","53","52","27.26%","1.5",""
"96","Marrco","4147$0.08%4.1k","-","67","96","0.52%","1.4",""
"27","Crox","2317$0.05%2.3k","33.65%","-","22","0.73%","0.8",""
"70","Seadub","2249$0.04%2.2k","78.51%","69","71","0.00%","0.8",""
"-","Ishney","1960$0.04%2.0k","-","73","-","0.00%","0.7",""
"33","Parisshelton","1773$0.03%1.8k","-","69","33","0.00%","0.6",""
"-","Dayn","857$0.02%857.0","-","64","-","0.00%","0.3",""
"-","Duhd","431$0.01%431.0","-","-","-","0.00%","0.1",""
