"Name","Amount","Mitigated","Ilvl","Active","DTPS",""
"Crox","617217$12.49%617.2k","56.24%","-","60.99%","240.6",""
"Bandakar","538808$10.90%538.8k","49.29%","-","54.37%","210.0",""
"Pemberstone","375873$7.61%375.9k","48.56%","-","40.49%","146.5",""
"Guliveris","296491$6.00%296.5k","33.04%","-","35.40%","115.6",""
"Buffymctank","219880$4.45%219.9k","9.13%","64","22.63%","85.7",""
"Dohvyk","206822$4.19%206.8k","13.19%","-","24.84%","80.6",""
"Furckinstein","196466$3.98%196.5k","12.99%","67","21.77%","76.6",""
"Jiera","188013$3.80%188.0k","23.13%","-","23.86%","73.3",""
"Akecheta","180619$3.65%180.6k","8.19%","-","22.24%","70.4",""
"Flatzz","175281$3.55%175.3k","12.51%","-","22.62%","68.3",""
"Changó","169371$3.43%169.4k","10.59%","-","20.22%","66.0",""
"Decimous","139913$2.83%139.9k","7.48%","-","16.40%","54.5",""
"Deadstrike","133409$2.70%133.4k","10.66%","69","19.99%","52.0",""
"Pointed","127261$2.58%127.3k","3.22%","-","18.40%","49.6",""
"Seadub","91230$1.85%91.2k","7.36%","71","10.68%","35.6",""
"Ultimecia","77950$1.58%78.0k","7.55%","72","7.81%","30.4",""
"Dankling","77247$1.56%77.2k","15.23%","-","14.90%","30.1",""
"Gaunz","70148$1.42%70.1k","5.89%","67","6.68%","27.3",""
"Duhd","66145$1.34%66.1k","9.47%","66","5.65%","25.8",""
"Tumblebug","64324$1.30%64.3k","8.88%","-","4.71%","25.1",""
"Milku","63954$1.29%64.0k","9.31%","-","4.10%","24.9",""
"Eighchbar","62819$1.27%62.8k","15.92%","69","3.57%","24.5",""
"Yunghelga","61058$1.24%61.1k","9.41%","66","2.32%","23.8",""
"Irisviiel","58899$1.19%58.9k","8.86%","64","4.54%","23.0",""
"Ghazan","56377$1.14%56.4k","14.81%","-","4.32%","22.0",""
"Parisshelton","54165$1.10%54.2k","10.62%","68","3.53%","21.1",""
"Wangcake","53937$1.09%53.9k","14.10%","70","4.23%","21.0",""
"Slecht","53746$1.09%53.7k","13.02%","67","2.94%","20.9",""
"Dayn","52452$1.06%52.5k","9.35%","62","2.48%","20.4",""
"Vannawight","50683$1.03%50.7k","4.45%","63","2.86%","19.8",""
"Fossett","50237$1.02%50.2k","5.36%","69","3.28%","19.6",""
"Valara","47686$0.96%47.7k","11.47%","68","2.48%","18.6",""
"Tauraheim","47327$0.96%47.3k","11.68%","-","2.72%","18.4",""
"Hoebowjoe","46856$0.95%46.9k","14.15%","68","3.96%","18.3",""
"Shelton","39888$0.81%39.9k","11.62%","67","1.55%","15.5",""
"Jáx","37425$0.76%37.4k","10.10%","60","1.37%","14.6",""
"Ishney","33737$0.68%33.7k","15.39%","72","4.25%","13.1",""
"Dirtÿ","33119$0.67%33.1k","24.21%","72","1.15%","12.9",""
"Daxis","25001$0.51%25.0k","7.43%","-","1.44%","9.7",""
