"Parse %","Name","Amount","Overheal","Ilvl","Ilvl %","Active","HPS",""
"43","Drgupta","690426$11.85%690.4k","39.65%","-","49","67.80%","231.0",""
"49","Gonz","664570$11.40%664.6k","27.28%","69","57","62.08%","222.4",""
"61","Pythagorean","606905$10.41%606.9k","38.20%","-","56","63.67%","203.1",""
"32","Beefbeefbeef","603645$10.36%603.6k","38.39%","68","43","59.75%","202.0",""
"62","Eighchbar","564990$9.69%565.0k","42.67%","-","64","75.49%","189.0",""
"30","Ghazan","552666$9.48%552.7k","39.71%","-","29","48.82%","184.9",""
"69","Tauraheim","536671$9.21%536.7k","54.83%","73","66","74.61%","179.6",""
"38","Lumieux","474988$8.15%475.0k","49.66%","-","41","76.05%","158.9",""
"41","Slecht","420960$7.22%421.0k","48.20%","71","42","70.43%","140.9",""
"34","Hamhocks","407405$6.99%407.4k","48.46%","70","37","52.77%","136.3",""
"93","Smogg","44127$0.76%44.1k","52.56%","-","93","64.91%","14.8",""
"64","Seditious","32793$0.56%32.8k","43.18%","-","60","6.22%","11.0",""
"64","Nazthar","20289$0.35%20.3k","39.05%","-","62","52.33%","6.8",""
"63","Guliveris","19853$0.34%19.9k","47.40%","-","66","47.89%","6.6",""
"74","Youss","17477$0.30%17.5k","50.44%","-","73","18.86%","5.8",""
"79","Synergy","17128$0.29%17.1k","31.16%","-","78","9.19%","5.7",""
"50","Dohvyk","16379$0.28%16.4k","49.79%","-","48","57.80%","5.5",""
"47","Renke","15293$0.26%15.3k","48.46%","65","46","38.84%","5.1",""
"49","Trennard","14725$0.25%14.7k","50.98%","-","47","52.77%","4.9",""
"93","Pemberstone","13854$0.24%13.9k","48.62%","-","93","5.36%","4.6",""
"36","Bigdrip","9884$0.17%9.9k","61.33%","-","35","47.66%","3.3",""
"-","Dieto","7888$0.14%7.9k","5.79%","64","-","0.00%","2.6",""
"72","Parisshelton","7573$0.13%7.6k","-","-","73","2.65%","2.5",""
"79","Idunrunnin","7386$0.13%7.4k","28.18%","-","78","1.73%","2.5",""
"76","Darkoutlaw","6956$0.12%7.0k","37.80%","-","76","1.15%","2.3",""
"35","Seraf","6693$0.11%6.7k","-","-","35","0.62%","2.2",""
"71","Seadub","6476$0.11%6.5k","49.22%","-","71","1.82%","2.2",""
"90","Irisviiel","5121$0.09%5.1k","4.21%","-","87","0.00%","1.7",""
"86","Yuroto","4837$0.08%4.8k","25.22%","70","86","0.70%","1.6",""
"56","Nimda","4468$0.08%4.5k","40.78%","-","57","1.35%","1.5",""
"75","Faygin","4342$0.07%4.3k","45.88%","-","76","0.00%","1.5",""
"70","Deadstrike","4289$0.07%4.3k","4.69%","-","70","0.50%","1.4",""
"61","Thoominn","4066$0.07%4.1k","34.87%","-","61","0.67%","1.4",""
"42","Duhd","4059$0.07%4.1k","-","-","42","0.81%","1.4",""
"47","Oyster","3666$0.06%3.7k","4.51%","-","37","0.00%","1.2",""
"71","Tiencheng","2107$0.04%2.1k","-","-","67","0.00%","0.7",""
"99","Melven","2000$0.03%2.0k","-","-","99","0.00%","0.7",""
"-","Ishney","1493$0.03%1.5k","-","-","-","0.00%","0.5",""
"12","Mortifier","374$0.01%374.0","45.72%","-","12","0.00%","0.1",""
