"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"66","Akecheta","1435113$6.69%1.44m","-","68","83.61%","580.8",""
"80","Dohvyk","1376160$6.41%1.38m","-","80","82.25%","556.9",""
"85","Parisshelton","1026557$4.78%1.03m","-","91","61.79%","415.5",""
"60","Jáx","889668$4.14%889.7k","-","74","68.43%","360.1",""
"76","Duhd","847090$3.95%847.1k","-","82","57.83%","342.8",""
"58","Stankdik","829190$3.86%829.2k","-","66","62.05%","335.6",""
"39","Synergy","828909$3.86%828.9k","-","51","72.22%","335.5",""
"81","Bandakar","815818$3.80%815.8k","-","88","84.58%","330.2",""
"76","Kurtz","811417$3.78%811.4k","72","79","54.64%","328.4",""
"55","Changó","788731$3.67%788.7k","-","56","67.78%","319.2",""
"43","Joepesci","778329$3.63%778.3k","66","68","63.23%","315.0",""
"40","Jiera","763373$3.56%763.4k","-","55","71.58%","308.9",""
"58","Dryrun","762134$3.55%762.1k","-","69","68.25%","308.4",""
"49","Ultimecia","759462$3.54%759.5k","-","45","63.83%","307.4",""
"23","Pointed","735723$3.43%735.7k","-","37","64.60%","297.8",""
"57","Urumettu","691781$3.22%691.8k","-","73","66.29%","280.0",""
"54","Irisviiel","676088$3.15%676.1k","-","58","67.38%","273.6",""
"31","Kirilov","648350$3.02%648.4k","-","30","60.12%","262.4",""
"52","Guliveris","634099$2.95%634.1k","-","52","77.72%","256.6",""
"29","Furkinstine","626165$2.92%626.2k","65","51","60.49%","253.4",""
"85","Pemberstone","612745$2.85%612.7k","-","89","71.73%","248.0",""
"41","Melven","569249$2.65%569.2k","62","79","53.74%","230.4",""
"11","Deadstrike","505221$2.35%505.2k","-","14","59.88%","204.5",""
"30","Gaunz","497237$2.32%497.2k","-","34","50.08%","201.2",""
"20","Dïrty","474035$2.21%474.0k","63","34","56.90%","191.8",""
"28","Seadub","457575$2.13%457.6k","-","30","57.75%","185.2",""
"14","Finnagetit","424133$1.98%424.1k","49","-","49.04%","171.6",""
"19","Ishney","390491$1.82%390.5k","-","17","59.62%","158.0",""
"17","Buppybimbus","365768$1.70%365.8k","-","48","56.60%","148.0",""
"6","Ugara","263166$1.23%263.2k","-","56","47.74%","106.5",""
"96","Ghazan","110707$0.52%110.7k","-","96","17.78%","44.8",""
"93","Deyn","25601$0.12%25.6k","70","93","0.70%","10.4",""
"87","Slecht","24993$0.12%25.0k","70","88","3.67%","10.1",""
"81","Pythagorean","6077$0.03%6.1k","-","83","1.14%","2.5",""
"91","Drgupta","5958$0.03%6.0k","65","91","0.00%","2.4",""
"76","Milku","3739$0.02%3.7k","73","75","1.02%","1.5",""
"96","Enders","2941$0.01%2.9k","72","97","0.54%","1.2",""
"71","Wangcake","199$0.00%199.0","-","72","0.00%","0.1",""
