"Parse %","Name","Amount","Overheal","Ilvl","Ilvl %","Active","HPS",""
"60","Deyn","639119$12.48%639.1k","37.82%","70","66","61.11%","251.5",""
"58","Yunghelga","585473$11.43%585.5k","33.68%","69","66","51.98%","230.4",""
"66","Eighchbar","513100$10.02%513.1k","45.69%","-","70","80.44%","201.9",""
"46","Shelton","487687$9.52%487.7k","56.12%","-","52","88.35%","191.9",""
"56","Wangcake","473551$9.24%473.6k","44.93%","72","57","82.67%","186.4",""
"54","Milku","440363$8.60%440.4k","45.80%","-","53","82.17%","173.3",""
"47","Pythagorean","414708$8.10%414.7k","32.74%","-","53","52.35%","163.2",""
"49","Tauraheim","337643$6.59%337.6k","52.25%","-","51","72.70%","132.9",""
"23","Slecht","275147$5.37%275.1k","55.94%","69","27","66.29%","108.3",""
"14","Drgupta","271404$5.30%271.4k","46.82%","-","28","57.35%","106.8",""
"8","Enders","199873$3.90%199.9k","43.96%","-","8","34.66%","78.7",""
"69","Ghazan","134217$2.62%134.2k","27.03%","-","70","13.75%","52.8",""
"20","Necrohealya","75649$1.48%75.6k","53.63%","-","27","18.43%","29.8",""
"90","Dryrun","24450$0.48%24.5k","2.36%","-","90","5.85%","9.6",""
"70","Jáx","19209$0.37%19.2k","-","-","68","3.68%","7.6",""
"75","Bandakar","18438$0.36%18.4k","46.47%","-","76","52.01%","7.3",""
"51","Dohvyk","18093$0.35%18.1k","49.19%","-","49","67.65%","7.1",""
"81","Parisshelton","17567$0.34%17.6k","-","-","80","3.87%","6.9",""
"70","Tumblebug","17468$0.34%17.5k","-","-","69","4.78%","6.9",""
"55","Akecheta","15492$0.30%15.5k","52.33%","-","53","67.38%","6.1",""
"75","Ultimecia","13847$0.27%13.8k","46.30%","-","75","0.91%","5.4",""
"53","Jiera","13394$0.26%13.4k","41.36%","-","59","46.81%","5.3",""
"51","Dïrty","13331$0.26%13.3k","56.40%","63","52","61.66%","5.2",""
"70","Synergy","13296$0.26%13.3k","21.53%","69","70","3.91%","5.2",""
"53","Guliveris","12876$0.25%12.9k","46.60%","-","53","45.45%","5.1",""
"42","Changó","12717$0.25%12.7k","58.32%","68","40","60.85%","5.0",""
"56","Flatzz","11955$0.23%12.0k","60.36%","-","54","54.19%","4.7",""
"68","Pemberstone","11892$0.23%11.9k","44.20%","-","69","5.58%","4.7",""
"43","Furckinstein","11692$0.23%11.7k","59.47%","67","41","53.31%","4.6",""
"70","Kirilov","6042$0.12%6.0k","64.86%","-","66","15.49%","2.4",""
"58","Urumettu","4576$0.09%4.6k","24.25%","-","59","0.82%","1.8",""
"81","Gaunz","4392$0.09%4.4k","7.34%","-","80","0.00%","1.7",""
"94","Dietolive","3738$0.07%3.7k","49.93%","70","95","0.00%","1.5",""
"34","Duhd","3329$0.06%3.3k","-","-","33","0.70%","1.3",""
"36","Crox","2483$0.05%2.5k","40.36%","-","42","0.00%","1.0",""
"64","Stankdik","1870$0.04%1.9k","67.42%","-","65","2.33%","0.7",""
"75","Ishney","1715$0.03%1.7k","-","-","78","0.00%","0.7",""
"56","Irisviiel","326$0.01%326.0","83.70%","72","61","0.00%","0.1",""
"29","Spaghetties","324$0.01%324.0","83.80%","-","39","0.00%","0.1",""
