"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"64","Flatzz","1051816$5.82%1.05m","-","54","77.02%","403.8",""
"53","Akecheta","957476$5.30%957.5k","-","48","76.04%","367.6",""
"53","Nimda","928906$5.14%928.9k","68","62","71.20%","356.6",""
"64","Parisshelton","877512$4.86%877.5k","74","61","66.55%","336.9",""
"47","Dohvyk","836052$4.63%836.1k","-","46","70.66%","321.0",""
"56","Dietolive","811224$4.49%811.2k","72","48","52.85%","311.4",""
"55","Ultimecia","767369$4.25%767.4k","75","35","55.86%","294.6",""
"54","Duhd","746985$4.13%747.0k","-","55","56.72%","286.8",""
"31","Deadstrike","727817$4.03%727.8k","72","28","65.87%","279.4",""
"49","Urumettu","714576$3.95%714.6k","73","37","64.79%","274.3",""
"61","Irisviiel","708216$3.92%708.2k","76","36","64.28%","271.9",""
"43","Melven","665114$3.68%665.1k","70","55","59.86%","255.3",""
"39","Synergy","656879$3.64%656.9k","-","29","56.81%","252.2",""
"52","Bandakar","644283$3.57%644.3k","-","60","78.94%","247.4",""
"41","Muja","643822$3.56%643.8k","-","45","54.68%","247.2",""
"53","Kurtz","640453$3.54%640.5k","73","53","54.09%","245.9",""
"52","Garglegop","634551$3.51%634.6k","-","46","76.81%","243.6",""
"45","Guliveris","613390$3.39%613.4k","-","46","70.28%","235.5",""
"26","Renke","603647$3.34%603.6k","-","40","63.28%","231.8",""
"37","Ishney","559786$3.10%559.8k","-","28","56.54%","214.9",""
"22","Accessdenied","547122$3.03%547.1k","-","34","61.71%","210.0",""
"72","Pemberstone","486074$2.69%486.1k","-","59","73.26%","186.6",""
"19","Ugara","480155$2.66%480.2k","74","10","60.92%","184.3",""
"32","Tacomojo","444992$2.46%445.0k","-","31","50.17%","170.8",""
"39","Furkinstine","440211$2.44%440.2k","65","49","36.24%","169.0",""
"30","Chrg","424713$2.35%424.7k","64","44","35.24%","163.1",""
"22","Mortifier","348679$1.93%348.7k","-","21","73.35%","133.9",""
"38","Ghazan","67089$0.37%67.1k","-","34","10.58%","25.8",""
"94","Pythagorean","28851$0.16%28.9k","74","94","4.87%","11.1",""
"91","Shamallama","6547$0.04%6.5k","69","92","1.03%","2.5",""
"95","Slecht","4162$0.02%4.2k","71","95","0.66%","1.6",""
"93","Eighchbar","957$0.01%957.0","71","94","0.00%","0.4",""
"-","Wangcake","929$0.01%929.0","74","-","0.00%","0.4",""
"-","Deyn","174$0.00%174.0","74","-","0.00%","0.1",""
"-","Gonz","4$0.00%4.0","69","-","0.00%","0.0",""
