"Parse %","Name","Amount","Overheal","Ilvl","Ilvl %","Active","HPS",""
"59","Pythagorean","553517$11.15%553.5k","30.99%","67","67","70.33%","188.5",""
"24","Gonz","539867$10.87%539.9k","34.05%","67","24","44.18%","183.8",""
"32","Takanu","530548$10.69%530.5k","36.54%","-","41","59.35%","180.7",""
"66","Milku","477467$9.62%477.5k","50.26%","-","64","84.48%","162.6",""
"59","Eighchbar","466011$9.39%466.0k","38.54%","-","75","76.84%","158.7",""
"31","Wangcake","444787$8.96%444.8k","47.93%","-","40","78.38%","151.5",""
"29","Deyn","434376$8.75%434.4k","35.19%","65","38","40.45%","147.9",""
"40","Enders","331447$6.68%331.4k","32.12%","66","50","50.81%","112.9",""
"32","Necrohealya","311956$6.28%312.0k","54.70%","-","41","58.62%","106.2",""
"16","Tazdink","301812$6.08%301.8k","35.36%","-","21","47.19%","102.8",""
"12","Slecht","204977$4.13%205.0k","54.14%","64","18","65.75%","69.8",""
"56","Ghazan","138068$2.78%138.1k","35.99%","-","55","10.90%","47.0",""
"92","Hoebowjoe","35493$0.71%35.5k","-","66","91","2.50%","12.1",""
"85","Ultimecia","17247$0.35%17.2k","52.15%","-","86","7.20%","5.9",""
"82","Jáx","16270$0.33%16.3k","-","59","79","0.66%","5.5",""
"59","Impervious","14557$0.29%14.6k","49.97%","64","59","49.75%","5.0",""
"79","Mogs","13245$0.27%13.2k","-","63","76","0.67%","4.5",""
"60","Danty","11348$0.23%11.3k","38.28%","-","62","23.81%","3.9",""
"8","Darunor","11234$0.23%11.2k","36.62%","-","19","3.23%","3.8",""
"56","Crox","11166$0.22%11.2k","9.90%","-","57","1.54%","3.8",""
"80","Valara","10652$0.21%10.7k","-","66","77","0.80%","3.6",""
"91","Pemberstone","10609$0.21%10.6k","9.28%","-","90","2.85%","3.6",""
"43","Changó","9807$0.20%9.8k","52.53%","-","40","37.38%","3.3",""
"79","Dietolive","9434$0.19%9.4k","27.71%","-","81","0.00%","3.2",""
"69","Deadstrike","8793$0.18%8.8k","46.46%","65","73","6.03%","3.0",""
"66","Overbit","7253$0.15%7.3k","35.13%","63","71","2.80%","2.5",""
"73","Claudiu","6142$0.12%6.1k","-","65","70","0.00%","2.1",""
"72","Trii","4750$0.10%4.8k","29.14%","69","75","1.41%","1.6",""
"91","Urumettu","4534$0.09%4.5k","-","67","91","0.00%","1.5",""
"74","Kagomi","4320$0.09%4.3k","-","61","75","0.00%","1.5",""
"38","Fossett","4245$0.09%4.2k","-","-","39","0.00%","1.4",""
"81","Jiero","3489$0.07%3.5k","-","-","80","0.00%","1.2",""
"84","Flatzz","2973$0.06%3.0k","3.22%","65","84","0.00%","1.0",""
"69","Cavander","2961$0.06%3.0k","44.74%","66","69","0.00%","1.0",""
"27","Bandakar","2602$0.05%2.6k","46.48%","-","25","3.37%","0.9",""
"69","Kirilov","2600$0.05%2.6k","62.77%","65","73","1.58%","0.9",""
"63","Chainguin","2344$0.05%2.3k","40.20%","66","66","0.77%","0.8",""
"81","Slybanana","1960$0.04%2.0k","-","62","75","0.00%","0.7",""
