"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"76","Akecheta","1336989$6.43%1.34m","-","73","84.19%","563.2",""
"61","Dohvyk","1124348$5.41%1.12m","-","59","82.35%","473.6",""
"62","Changó","1024116$4.93%1.02m","-","64","73.52%","431.4",""
"83","Duhd","940173$4.52%940.2k","-","84","59.86%","396.1",""
"79","Ultimecia","908309$4.37%908.3k","-","73","71.99%","382.6",""
"67","Synergy","905137$4.36%905.1k","-","81","66.29%","381.3",""
"76","Parisshelton","844113$4.06%844.1k","-","79","55.51%","355.6",""
"64","Stankdik","840128$4.04%840.1k","-","68","61.15%","353.9",""
"58","Kirilov","797155$3.84%797.2k","-","49","61.12%","335.8",""
"82","Dietolive","785505$3.78%785.5k","70","80","63.58%","330.9",""
"90","Jiero","784906$3.78%784.9k","-","86","69.91%","330.6",""
"46","Furckinstein","767860$3.69%767.9k","-","41","69.42%","323.5",""
"70","Guliveris","737340$3.55%737.3k","-","64","76.24%","310.6",""
"83","Gaunz","734818$3.54%734.8k","-","87","66.41%","309.5",""
"71","Bandakar","703359$3.38%703.4k","-","67","85.49%","296.3",""
"58","Jáx","693731$3.34%693.7k","-","74","55.00%","292.2",""
"59","Irisviiel","686671$3.30%686.7k","-","53","67.75%","289.3",""
"32","Dïrty","671858$3.23%671.9k","63","37","77.91%","283.0",""
"49","Urumettu","611224$2.94%611.2k","-","57","66.63%","257.5",""
"52","Hoebowjoe","608283$2.93%608.3k","-","56","51.57%","256.2",""
"20","Decimous","596123$2.87%596.1k","-","22","73.10%","251.1",""
"51","Ishney","540027$2.60%540.0k","73","42","67.64%","227.5",""
"35","Joepesci","532672$2.56%532.7k","64","62","48.16%","224.4",""
"16","Deadstrike","496374$2.39%496.4k","-","18","60.88%","209.1",""
"66","Crox","486496$2.34%486.5k","-","58","75.37%","204.9",""
"69","Fossett","483613$2.33%483.6k","-","63","57.49%","203.7",""
"25","Tumblebug","463189$2.23%463.2k","-","30","53.57%","195.1",""
"72","Pemberstone","440183$2.12%440.2k","-","70","69.73%","185.4",""
"93","Ghazan","107734$0.52%107.7k","-","95","10.59%","45.4",""
"95","Tazdink","55865$0.27%55.9k","-","95","2.88%","23.5",""
"96","Deyn","31745$0.15%31.7k","70","96","0.56%","13.4",""
"91","Slecht","13933$0.07%13.9k","69","90","4.94%","5.9",""
"91","Necrohealya","13905$0.07%13.9k","70","91","0.00%","5.9",""
"-","Pythagorean","5655$0.03%5.7k","-","-","2.46%","2.4",""
"81","Wangcake","3279$0.02%3.3k","71","79","0.00%","1.4",""
"75","Tauraheim","2459$0.01%2.5k","69","75","0.96%","1.0",""
"70","Milku","2090$0.01%2.1k","-","68","0.65%","0.9",""
"53","Eighchbar","1431$0.01%1.4k","-","52","0.60%","0.6",""
