"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"93","Ultimecia","81980$5.41%82.0k","72","88","76.31%","364.5",""
"95","Duhd","79410$5.24%79.4k","66","99","80.42%","353.1",""
"76","Parisshelton","68249$4.50%68.2k","68","78","78.53%","303.5",""
"86","Furckinstein","64388$4.25%64.4k","66","84","71.87%","286.3",""
"73","Smitty","61718$4.07%61.7k","67","81","63.98%","274.4",""
"89","Deadstrike","60353$3.98%60.4k","69","92","68.13%","268.3",""
"85","Hoebowjoe","59721$3.94%59.7k","68","87","52.42%","265.5",""
"59","Ishney","59498$3.93%59.5k","72","39","69.98%","264.5",""
"87","Bandakar","58358$3.85%58.4k","68","84","63.23%","259.5",""
"90","Danty","58170$3.84%58.2k","68","85","57.70%","258.6",""
"88","Changó","56150$3.71%56.2k","68","83","47.04%","249.7",""
"76","Fossett","54734$3.61%54.7k","69","71","69.92%","243.4",""
"85","Flatzz","54453$3.59%54.5k","65","88","65.02%","242.1",""
"80","Dankling","52824$3.49%52.8k","72","69","51.57%","234.9",""
"72","Dirtÿ","51157$3.38%51.2k","72","55","47.70%","227.5",""
"84","Dohvyk","51133$3.37%51.1k","68","78","47.92%","227.4",""
"56","Guliveris","49554$3.27%49.6k","67","46","67.18%","220.3",""
"48","Gaunz","49240$3.25%49.2k","67","58","54.52%","218.9",""
"75","Minuteman","47466$3.13%47.5k","68","83","43.59%","211.0",""
"68","Jiera","45207$2.98%45.2k","60","93","55.04%","201.0",""
"50","Valara","41224$2.72%41.2k","68","47","42.43%","183.3",""
"38","Kirilov","40399$2.67%40.4k","72","21","66.65%","179.6",""
"63","Seadub","40044$2.64%40.0k","70","51","62.04%","178.0",""
"39","Irisviiel","39403$2.60%39.4k","66","52","55.50%","175.2",""
"72","Jáx","39367$2.60%39.4k","60","96","46.09%","175.0",""
"37","Ghazan","34106$2.25%34.1k","-","28","56.86%","151.6",""
"54","Crox","33553$2.21%33.6k","70","41","87.35%","149.2",""
"26","Necrohealya","31986$2.11%32.0k","63","44","69.56%","142.2",""
"17","Pointed","29508$1.95%29.5k","60","50","43.26%","131.2",""
"13","Kasako","11579$0.76%11.6k","61","32","33.48%","51.5",""
"96","Pythagorean","6875$0.45%6.9k","70","96","32.53%","30.6",""
"90","Slecht","2504$0.17%2.5k","67","92","15.77%","11.1",""
"71","Wangcake","1179$0.08%1.2k","70","69","7.29%","5.2",""
