"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"68","Buffymctank","1015834$5.02%1.02m","-","72","77.19%","382.4",""
"82","Ultimecia","1002144$4.95%1.00m","72","74","67.57%","377.3",""
"78","Parisshelton","922129$4.56%922.1k","69","77","59.26%","347.1",""
"78","Gaunz","880505$4.35%880.5k","-","81","58.53%","331.5",""
"84","Duhd","843767$4.17%843.8k","-","81","51.60%","317.6",""
"57","Akecheta","835654$4.13%835.7k","-","49","76.69%","314.6",""
"62","Stankdik","803632$3.97%803.6k","69","64","56.53%","302.5",""
"50","Dohvyk","781322$3.86%781.3k","-","45","68.39%","294.1",""
"60","Furckinstein","769929$3.80%769.9k","-","53","65.97%","289.8",""
"60","Dryrun","740551$3.66%740.6k","-","77","60.20%","278.8",""
"56","Changó","739718$3.65%739.7k","-","49","71.31%","278.5",""
"41","Flatzz","724409$3.58%724.4k","-","41","69.12%","272.7",""
"42","Synergy","724286$3.58%724.3k","-","56","62.68%","272.7",""
"47","Hoebowjoe","657034$3.25%657.0k","-","43","50.67%","247.3",""
"90","Ratshot","653613$3.23%653.6k","-","89","55.34%","246.1",""
"84","Dietolive","630446$3.12%630.4k","-","79","40.85%","237.3",""
"48","Urumettu","628447$3.11%628.4k","67","51","59.16%","236.6",""
"38","Dïrty","626346$3.09%626.3k","63","49","67.17%","235.8",""
"24","Deadstrike","609645$3.01%609.6k","69","23","62.36%","229.5",""
"40","Irisviiel","604645$2.99%604.6k","-","29","55.33%","227.6",""
"33","Joepesci","594920$2.94%594.9k","-","51","56.84%","224.0",""
"89","Pemberstone","589480$2.91%589.5k","-","89","76.84%","221.9",""
"55","Valara","589123$2.91%589.1k","69","51","44.09%","221.8",""
"61","Fossett","522411$2.58%522.4k","71","48","50.08%","196.7",""
"59","Guliveris","495101$2.45%495.1k","-","53","74.20%","186.4",""
"62","Bandakar","488486$2.41%488.5k","-","68","81.95%","183.9",""
"25","Ishney","466327$2.30%466.3k","73","16","61.08%","175.5",""
"42","Seadub","465635$2.30%465.6k","70","35","50.66%","175.3",""
"20","Daxis","442013$2.18%442.0k","-","31","51.65%","166.4",""
"34","Ghazan","307849$1.52%307.8k","-","26","34.17%","115.9",""
"68","Tumblebug","48073$0.24%48.1k","69","61","4.28%","18.1",""
"93","Pythagorean","14421$0.07%14.4k","70","93","4.68%","5.4",""
"95","Necrohealya","9030$0.04%9.0k","70","95","2.93%","3.4",""
"97","Slecht","4415$0.02%4.4k","69","98","1.72%","1.7",""
"76","Wangcake","3886$0.02%3.9k","-","77","0.89%","1.5",""
"95","Deyn","1143$0.01%1.1k","71","95","0.00%","0.4",""
"89","Yunghelga","1117$0.01%1.1k","69","89","0.00%","0.4",""
"72","Eighchbar","552$0.00%552.0","-","73","0.00%","0.2",""
"-","Jainax","337$0.00%337.0","65","-","0.00%","0.1",""
"90","Shelton","236$0.00%236.0","69","91","0.00%","0.1",""
"-","Tauraheim","77$0.00%77.0","-","-","0.00%","0.0",""
