"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"75","Duhd","1910263$5.98%1.91m","-","76","64.99%","379.9",""
"65","Parisshelton","1719224$5.39%1.72m","-","67","64.30%","341.9",""
"69","Gaunz","1650506$5.17%1.65m","-","69","56.60%","328.2",""
"56","Nimda","1631257$5.11%1.63m","-","71","58.91%","324.4",""
"55","Akecheta","1603417$5.02%1.60m","-","57","71.00%","318.8",""
"41","Muja","1490641$4.67%1.49m","73","49","61.81%","296.4",""
"45","Furckinstein","1364470$4.27%1.36m","-","41","64.58%","271.3",""
"43","Dohvyk","1322314$4.14%1.32m","-","46","55.99%","262.9",""
"55","Ultimecia","1315686$4.12%1.32m","-","48","51.30%","261.6",""
"30","Deadstrike","1259983$3.95%1.26m","-","35","60.12%","250.6",""
"58","Dietolive","1246201$3.90%1.25m","-","60","55.03%","247.8",""
"83","Guliveris","1192425$3.74%1.19m","-","83","60.37%","237.1",""
"48","Irisviiel","1141768$3.58%1.14m","-","40","59.58%","227.0",""
"29","Decimous","1124637$3.52%1.12m","-","34","67.03%","223.6",""
"26","Johnnylol","1097243$3.44%1.10m","-","44","55.70%","218.2",""
"55","Jiero","1066766$3.34%1.07m","-","56","54.50%","212.1",""
"38","Urumettu","1066508$3.34%1.07m","-","39","57.87%","212.1",""
"30","Hercalees","1044684$3.27%1.04m","-","44","62.24%","207.7",""
"40","Bandakar","1035863$3.24%1.04m","-","42","57.14%","206.0",""
"21","Melow","936102$2.93%936.1k","-","33","45.06%","186.1",""
"36","Seadub","917679$2.87%917.7k","-","39","54.45%","182.5",""
"24","Renke","892820$2.80%892.8k","-","35","54.50%","177.5",""
"84","Pemberstone","843505$2.64%843.5k","-","82","63.36%","167.7",""
"18","Ishney","832479$2.61%832.5k","-","14","54.98%","165.5",""
"25","Garglegop","777461$2.44%777.5k","-","23","50.38%","154.6",""
"35","Mortifier","588694$1.84%588.7k","-","38","61.08%","117.1",""
"19","Thoominn","491382$1.54%491.4k","-","39","37.10%","97.7",""
"75","Ghazan","88757$0.28%88.8k","-","75","5.30%","17.6",""
"89","Necrohealya","53460$0.17%53.5k","-","89","5.93%","10.6",""
"71","Hamhocks","47422$0.15%47.4k","70","73","4.11%","9.4",""
"90","Slecht","39845$0.12%39.8k","71","91","3.05%","7.9",""
"92","Shamallama","36976$0.12%37.0k","-","94","5.94%","7.4",""
"89","Pythagorean","27675$0.09%27.7k","-","89","4.72%","5.5",""
"58","Deyn","11772$0.04%11.8k","-","63","1.99%","2.3",""
"65","Eighchbar","11390$0.04%11.4k","71","67","1.42%","2.3",""
"83","Milku","11188$0.04%11.2k","-","82","2.23%","2.2",""
"44","Wangcake","10891$0.03%10.9k","77","42","2.76%","2.2",""
"58","Tauraheim","9919$0.03%9.9k","74","56","3.31%","2.0",""
"59","Drgupta","6777$0.02%6.8k","-","64","1.95%","1.3",""
"73","Kasako","2530$0.01%2.5k","65","73","0.53%","0.5",""
"14","Lumieux","126$0.00%126.0","-","15","0.00%","0.0",""
