"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"60","Dohvyk","788940$4.98%788.9k","-","60","68.50%","354.1",""
"66","Stankdik","788163$4.97%788.2k","-","67","64.88%","353.7",""
"53","Akecheta","760263$4.80%760.3k","-","55","81.81%","341.2",""
"77","Kurtz","729930$4.60%729.9k","72","70","64.85%","327.6",""
"76","Parisshelton","718014$4.53%718.0k","70","76","59.82%","322.2",""
"86","Jiero","686776$4.33%686.8k","74","78","69.63%","308.2",""
"77","Dryrun","676433$4.27%676.4k","-","79","62.24%","303.6",""
"36","Pointed","639270$4.03%639.3k","67","47","64.00%","286.9",""
"41","Synergy","628029$3.96%628.0k","-","56","63.78%","281.8",""
"42","Changó","616808$3.89%616.8k","-","43","67.75%","276.8",""
"66","Jáx","614203$3.87%614.2k","68","68","58.97%","275.6",""
"63","Duhd","610645$3.85%610.6k","69","64","48.11%","274.0",""
"65","Bandakar","608769$3.84%608.8k","-","77","77.42%","273.2",""
"62","Urumettu","577142$3.64%577.1k","68","68","65.78%","259.0",""
"63","Irisviiel","577138$3.64%577.1k","-","53","58.71%","259.0",""
"43","Gaunz","576339$3.64%576.3k","-","39","55.59%","258.6",""
"33","Joepesci","542222$3.42%542.2k","-","47","62.10%","243.3",""
"26","Dïrty","519653$3.28%519.7k","65","37","63.31%","233.2",""
"47","Melven","510410$3.22%510.4k","62","66","53.89%","229.1",""
"14","Deadstrike","468014$2.95%468.0k","69","13","65.81%","210.0",""
"36","Furkinstine","439307$2.77%439.3k","65","45","46.85%","197.1",""
"27","Ishney","438090$2.76%438.1k","74","15","64.27%","196.6",""
"30","Seadub","405639$2.56%405.6k","-","30","42.09%","182.0",""
"44","Guliveris","403814$2.55%403.8k","-","49","78.49%","181.2",""
"63","Pemberstone","401701$2.53%401.7k","-","69","79.85%","180.3",""
"15","Finnagetit","379271$2.39%379.3k","51","56","50.16%","170.2",""
"13","Ugara","338974$2.14%339.0k","54","52","60.85%","152.1",""
"11","Buppybimbus","267249$1.69%267.2k","-","26","53.60%","119.9",""
"63","Ghazan","112357$0.71%112.4k","71","61","19.76%","50.4",""
"91","Pythagorean","16450$0.10%16.5k","71","92","5.42%","7.4",""
"94","Enders","8869$0.06%8.9k","72","94","1.25%","4.0",""
"-","Cubensis","2645$0.02%2.6k","66","-","0.00%","1.2",""
"95","Eighchbar","724$0.00%724.0","70","95","0.00%","0.3",""
"-","Deyn","580$0.00%580.0","70","-","0.00%","0.3",""
"-","Wangcake","460$0.00%460.0","72","-","0.00%","0.2",""
"95","Slecht","132$0.00%132.0","70","95","0.00%","0.1",""
"-","Milku","20$0.00%20.0","-","-","0.00%","0.0",""
